ros_time,wall_time,event,from_source,to_source,reason,pose_jump_m,orientation_jump_deg
0.0,1783160116.64968,startup,none,none,fusion_node_started,0.0,0.0
1723528216.5973115,1783160134.297862,switch,none,orbslam3,initial_healthy_source,0.0,0.0
1723528219.6278403,1783160137.3306284,switch,orbslam3,lvisam,primary_recovered_and_consistent,1.7690777709386487e-17,0.0
1723528219.864532,1783160137.563095,switch_applied,orbslam3,lvisam,primary_recovered_and_consistent,0.034287339671726313,0.2133094848182044
