key,label,type,sensor,perturbation_type,start,end,samples,relative_position_rmse_m,relative_position_max_m,relative_x_rmse_m,relative_y_rmse_m,relative_z_rmse_m,relative_yaw_rmse_deg,dominant_components,absolute_position_rmse_m,absolute_x_rmse_m,absolute_y_rmse_m,absolute_z_rmse_m,absolute_yaw_rmse_deg
01_straight_road,01 straight_road,temporal_phase,,,1723528213.157124,1723528321.185588,418,2.4069021523368934,3.9119254403592154,1.1070653219859172,1.9305263460847315,0.9168709673955894,2.1079448985700204,"yaw,y",2.4069021523368934,1.1070653219859172,1.9305263460847315,0.9168709673955894,2.107944898570021
02_left_turn,02 left_turn,temporal_phase,,,1723528321.185588,1723528237.046052,0,,,,,,,,,,,,
03_straight_road,03 straight_road,temporal_phase,,,1723528237.046052,1723528244.525495,30,0.5764897528069374,1.0719791384715667,0.2437188383222761,0.20126053916822687,0.48211591792011876,0.551736542480111,yaw,1.3447659369439857,0.18663780982488598,0.6957175589177459,1.1355786328221127,1.6161855819262738
04_left_turn,04 left_turn,temporal_phase,,,1723528244.525495,1723528250.465728,22,0.29262409006937884,0.3989724416007036,0.12034491317248394,0.20006919152049588,0.17640373739457554,1.386133019287153,yaw,2.111195417647956,0.5633368531794434,0.737690930796427,1.8962093164965494,1.3786519314903738
05_straight_road,05 straight_road,temporal_phase,,,1723528250.465728,1723528263.265728,50,1.0222412099472793,1.6244871680133781,0.44425725008806366,0.472705438186383,0.7900393381140516,0.5905404185374725,z,1.3285623380730596,0.6680862476886821,0.5544309713765386,1.0056564770207959,2.6849945585620505
06_trees_occlusion,06 trees_occlusion,temporal_phase,,,1723528263.265728,1723528273.585834,38,0.6798627136362191,1.0292551364843177,0.16998636005642417,0.6185375136389746,0.2252316385610302,0.2020534446781103,y,1.7700244520612967,1.59350025387211,0.7172881383375662,0.28149818543756655,2.68230329644682
07_straight_road,07 straight_road,temporal_phase,,,1723528273.585834,1723528280.882174,28,0.3996478467225961,0.6083691207943291,0.08731576356598639,0.33788833228924436,0.19474556150446576,0.3462423939584127,"yaw,y",2.3267812216456583,1.7157954944251768,1.448716992939668,0.6092419462586056,1.9437596772754402
08_left_turn,08 left_turn,temporal_phase,,,1723528280.882174,1723528285.674305,18,0.3847905866837049,0.6982856741920982,0.2860477980933566,0.22017265500898667,0.13328336277505104,0.6090776086177723,yaw,2.7451962998556474,1.8280007611979443,1.8458873356637575,0.8872518728281333,0.9109103274098775
09_straight_road,09 straight_road,temporal_phase,,,1723528285.674305,1723528306.69381,80,1.1166775742332127,2.083833931408459,0.6677118278345342,0.8810751122615952,0.1575955783594668,0.8196210367299284,"y,yaw",3.504050075710287,1.6371864189173229,2.985654283886177,0.826955899616212,2.537482480136676
10_trees_building_occlusion,10 trees+building_occlusion,temporal_phase,,,1723528306.69381,1723528317.083501,40,0.9064324211295061,1.4646175235970207,0.8605566791164185,0.12446611859535607,0.2560666347352316,0.17697564410311328,x,3.837938710181091,0.48242299093319096,3.5582255400450724,1.3550175670804143,2.851672232097505
11_u-turn,11 u-turn,temporal_phase,,,1723528317.083501,1723528334.696008,68,1.841258834367922,3.090018046703012,0.49680815959032093,0.3590325718786993,1.7362348228372113,4.721137735149823,yaw,3.490473206991695,1.2422910275896664,3.0958280309757304,1.027601583359053,3.6396077866957888
12_speed_breaker,12 speed_breaker,temporal_phase,,,1723528334.696008,1723528336.569798,8,0.2096229144885925,0.25636165463448723,0.16751667017581098,0.10735122737613875,0.06599731413274994,1.3951675833263706,yaw,3.9243990337175934,0.7937721204061391,3.3559988084612495,1.8729937518091706,6.60712702526744
13_straight_road,13 straight_road,temporal_phase,,,1723528336.569798,1723528356.963645,12,0.6282829929670304,1.1495108720772014,0.11525101218890758,0.6018077181255833,0.13886754064762655,2.763829759710473,yaw,4.355737184471671,0.9415044816017434,3.752443816860508,2.001294863986407,3.910414114981493
14_right_turn,14 right_turn,temporal_phase,,,1723528356.963645,1723528362.235453,0,,,,,,,,,,,,
15_straight_road,15 straight_road,temporal_phase,,,1723528362.235453,1723528378.383415,0,,,,,,,,,,,,
