key,label,type,sensor,perturbation_type,start,end,samples,relative_position_rmse_m,relative_position_max_m,relative_x_rmse_m,relative_y_rmse_m,relative_z_rmse_m,relative_yaw_rmse_deg,dominant_components,absolute_position_rmse_m,absolute_x_rmse_m,absolute_y_rmse_m,absolute_z_rmse_m,absolute_yaw_rmse_deg
01_straight_road,01 straight_road,temporal_phase,,,1723528213.157124,1723528321.185588,1068,0.7590695583115409,1.6117905036952385,0.31948463556438883,0.5022336942922484,0.4710387227300189,0.5832881063821076,yaw,0.7582961353311429,0.3207622562006581,0.5001342592992298,0.47115849406587257,0.5901165813173296
02_left_turn,02 left_turn,temporal_phase,,,1723528321.185588,1723528237.046052,0,,,,,,,,,,,,
03_straight_road,03 straight_road,temporal_phase,,,1723528237.046052,1723528244.525495,74,0.16175213674475072,0.3511612156282355,0.08660206081860689,0.09443653656844862,0.09871969086468475,0.19269829509653946,yaw,0.3579920083907334,0.19503971963969002,0.11514728369507188,0.27723435734437507,0.31671017062153856
04_left_turn,04 left_turn,temporal_phase,,,1723528244.525495,1723528250.465728,59,0.1681295679262197,0.27679297558892213,0.05451964776677721,0.11875704262964276,0.10579189214824113,0.8298304834919956,yaw,0.6070892740563244,0.3229026219917104,0.1902371269850345,0.4775993288328546,1.0808028849331837
05_straight_road,05 straight_road,temporal_phase,,,1723528250.465728,1723528263.265728,127,0.7502513170538819,1.3892307171141651,0.7155249409347327,0.17131678528802738,0.14680482526132402,0.4678070652109009,x,0.5598240343167264,0.38777299938764376,0.2425597535691818,0.3227999632791547,0.3534966480883605
06_trees_occlusion,06 trees_occlusion,temporal_phase,,,1723528263.265728,1723528273.585834,102,0.28302382636169016,0.4302054616961103,0.10707717208642414,0.10396905733586319,0.24047328463486004,0.14885006157919622,z,0.4222515064940683,0.23308834729820185,0.3302429297705854,0.1220891658864255,0.4724549017151649
07_straight_road,07 straight_road,temporal_phase,,,1723528273.585834,1723528280.882174,73,0.23168238019450854,0.5494266832039192,0.2007981666995498,0.08057719483097946,0.08285008881023008,0.27036182088440774,yaw,0.54413073837613,0.1923231523838401,0.5028358074686217,0.07903300722023662,0.49361571656779213
08_left_turn,08 left_turn,temporal_phase,,,1723528280.882174,1723528285.674305,47,0.35521940728785806,0.5609117134962269,0.3169625600192352,0.15938572668586548,0.01765652822070382,0.5414170730463399,yaw,0.6463808400055109,0.17427548086572578,0.6045302017897117,0.14825478818352014,0.48616302710857046
09_straight_road,09 straight_road,temporal_phase,,,1723528285.674305,1723528306.69381,209,0.7073119607792944,1.1790366912293553,0.3308781167917462,0.12164796513983957,0.6131978916036274,0.15030483886946758,z,0.9642616548533864,0.2016343396851603,0.7858255529801019,0.5211739943280338,0.7835312685662478
10_trees_building_occlusion,10 trees+building_occlusion,temporal_phase,,,1723528306.69381,1723528317.083501,103,0.3522235922249035,0.5155113035105062,0.24627166833656236,0.22397588357189974,0.11509356138693484,0.16900223705224682,"x,y",1.4158659286730277,0.616851905461589,0.8226099111431073,0.9733873785881292,0.8332868658049133
11_u-turn,11 u-turn,temporal_phase,,,1723528317.083501,1723528334.696008,174,0.6730465589941862,1.528107182924515,0.5426543758190149,0.38547816712506155,0.09962169265924517,4.269199280471306,yaw,1.5436884499850152,0.754185298154594,0.8987805500943986,1.0031809853842997,3.904288936749356
12_speed_breaker,12 speed_breaker,temporal_phase,,,1723528334.696008,1723528336.569798,19,0.2681549925777879,0.3404112127877816,0.253557483651594,0.0860488226396222,0.014536252990368623,1.0281424746751486,yaw,1.8655949956502933,0.308781879404269,1.641756979429303,0.8305013300664592,7.780741903007495
13_straight_road,13 straight_road,temporal_phase,,,1723528336.569798,1723528356.963645,202,4.510917595043526,8.116153620263834,2.052584723599661,4.010579518860223,0.22477861245559014,9.022741150393994,yaw,5.831381068984724,1.779883359616064,5.5137954191139125,0.6596063022998632,3.9356316682422974
14_right_turn,14 right_turn,temporal_phase,,,1723528356.963645,1723528362.235453,52,2.904522564603664,5.499282079874648,2.7903739933869285,0.8003032918651724,0.09787209179076535,20.63189789479482,yaw,10.131749455920474,6.515781639815748,7.752112395786252,0.3188887939109205,28.109268368087925
15_straight_road,15 straight_road,temporal_phase,,,1723528362.235453,1723528378.383415,160,7.222953884637375,10.718267461748226,6.282268198916114,3.562496793468047,0.1130738387749074,23.93565617395233,yaw,15.45154028628954,15.101692476273557,3.2655422832683856,0.15879284328215568,16.90409894404062
