timestamp_s,x_m,y_m,z_m,qx,qy,qz,qw
1723528213.258858,0.0,0.0,0.0,-0.5000000000000001,-0.5,0.5,0.5
1723528213.3589034,0.0007249551126733422,-1.2843592230638112e-05,0.0007398578454740345,0.5000198008838203,0.500003187390127,-0.4999919549341129,-0.49998505610166255
1723528213.4256008,-0.00030879938276484614,-0.00034504613722674543,0.0004296791448723525,-0.500042569362771,-0.4999942004517019,0.49995432229620596,0.5000089038778043
1723528213.4589498,-0.0002772934385575355,-0.0010093034943565726,0.0005887183942832053,-0.5000307154437597,-0.5000136968334451,0.49992569075402726,0.5000298894224848
1723528213.5256472,-0.0003528328961692752,-0.001193043659441173,0.0015322744147852063,-0.500070165273626,-0.5000497711503689,0.4998512029795837,0.5000288302243534
1723528213.6256926,0.0006360733532346785,-0.00042054936056956654,0.0010693264193832874,-0.5000445519227011,-0.4999838239565716,0.4999680630400575,0.5000035578015044
1723528213.6923902,0.0002291514392709359,-0.00047115143388509756,0.0015290511073544621,0.5000893521625114,0.49998855666696546,-0.4999654660590841,-0.4999566139217355
1723528213.7590876,0.00017640137230046085,-0.0006164495134726167,0.0009735232451930642,0.5001090667769224,0.4999748752003296,-0.4999538730397059,-0.499962168897336
1723528213.825785,-0.00034375116229057323,-0.0009648687555454671,0.0017135151429101825,0.5001269775773501,0.49994540573703466,-0.4999890956355623,-0.4999384980448187
1723528213.8924825,-0.0003067551879212261,-0.0004071658477187156,0.0005508573376573622,0.5000967882412265,0.4999335895864338,-0.5000127763863843,-0.49995682998076224
1723528213.9591804,-0.00026329094544053083,-0.00036370425368659193,0.0021011154167354107,0.5001651765100745,0.4999476917748716,-0.4999859198955188,-0.4999011718348498
1723528214.0258694,-0.0008053987403400243,-0.0006546291988342999,0.0023617215920239687,0.5002050112779634,0.49991334495135253,-0.5000066992097877,-0.49987487932211144
1723528214.0592105,-0.0009661131189204754,-0.0006194731104187666,0.0015426140744239092,0.5001676361401458,0.49996970359788473,-0.49995096123347926,-0.4999116597999513
1723528214.0925503,-0.0008513327338732779,-0.0003199013299308716,0.0016251563793048263,0.5001498265599839,0.4999232891289228,-0.5000108553063587,-0.4999159934972488
1723528214.159231,-0.0003029883664567023,0.0003079262969549746,0.0026713404804468155,0.5002476400061963,0.49986229782455194,-0.500095269045548,-0.4997946615961909
1723528214.1925719,4.720207289210522e-05,0.00010013282735599205,0.0026403015945106745,0.500268341395885,0.49983356090713427,-0.5000823630536304,-0.4998155941450822
1723528214.2592523,0.001381884445436299,0.0009487587376497684,0.003480386920273304,0.5003140104965816,0.4998245046476888,-0.5000916210492445,-0.4997696729603127
1723528214.3259323,-8.857215289026487e-05,0.0009692076127976179,0.003366453805938363,0.5003647735352431,0.4997642725627317,-0.5001811702636818,-0.49968946575700623
1723528214.3926122,0.0013676958624273539,0.0004019158659502862,0.0033395092468708754,0.500342913921651,0.4997622650979747,-0.5001621150436381,-0.4997324339560197
1723528214.492631,-0.00023000528744887555,0.0005518660182133317,0.0029174508526921272,0.5003455906791429,0.4997684933862854,-0.5001770550142134,-0.49970857161314614
1723528214.5593102,-0.0003075433487538247,0.0008442279067821801,0.002224208088591695,0.5002710466636806,0.4997779408133678,-0.5001793967374584,-0.49977140857168667
1723528214.659329,-2.7727390261133916e-05,0.0017685821512714028,0.0032627403270453215,0.500382423092438,0.4997401657026778,-0.5002202739223036,-0.4996567571850662
1723528214.7260075,0.0001934513857122512,0.0011679029557853937,0.002199108013883233,0.5003217254443101,0.49968228027539247,-0.5002022970781849,-0.4997934091451386
1723528214.792686,7.84792719059624e-05,0.0002040502877207473,0.0026055420748889446,0.5003149916250454,0.4997661195575613,-0.5001420089838714,-0.4997766558645826
1723528214.8593638,0.0007540328078903259,0.0013108315179124475,0.0029762452468276024,0.5003336715764368,0.49976429595712524,-0.500186891976917,-0.49971485736146914
1723528214.9260416,-0.0006988695822656156,-0.0006125835352577268,0.003915165551006794,0.5004413040664522,0.49972534277441094,-0.5001615695579164,-0.4996713793190759
1723528214.9927194,0.0006054656696505845,0.00022082123905420295,0.0028710965998470783,0.5003126675876156,0.49976084431529194,-0.500162415526669,-0.4997638354614692
1723528215.0260675,-4.8355035687563934e-05,6.0463022236945114e-05,0.003266379702836275,0.5003694548896669,0.4997251892740727,-0.5001902350378318,-0.49971479124717594
1723528215.092765,0.000695573748089373,-0.0006663901731371881,0.0021110374946147203,0.500252897578852,0.49976116371127577,-0.5001556101374426,-0.4998301545104663
1723528215.1594625,0.0003853709204122424,1.4923222124707064e-06,0.002729019382968545,0.5003111102845843,0.4997598317763011,-0.5001578232175825,-0.49977100290330906
