stamp,x_error_m,y_error_m,z_error_m,yaw_error_rad,position_error_m
1621218775.823315,0.004941600083276978,0.002217319651912478,0.0019159622074105037,-7.676756605148298e-05,0.005745157004123181
1621218775.823315,0.004941600083276978,0.002217319651912478,0.000999999770190411,-7.676756605133434e-05,0.00550780513110088
1621218775.9229136,0.0001485369393044732,0.006717149974272691,0.000999999770190411,1.7313371616605335e-05,0.006792802554144381
1621218776.023301,0.0007721091445689672,0.005012095104879154,0.000999999770190411,3.9379895012252743e-05,0.005168873127854995
1621218776.1236005,-0.00047683258241929856,0.004149458700770383,0.000999999770190411,-7.101301924034971e-06,0.004294808070384119
1621218776.223507,-0.0006846174688456468,0.0042934582221268195,0.000999999770190411,-1.043421809641771e-05,0.00446122002642527
1621218776.3232875,-0.00022388207224990385,0.00410072531323304,0.000999999770190411,-8.043954880963639e-05,0.00422682751212372
1621218776.4235215,-0.0023876998628056135,0.004890690340166934,0.000999999770190411,3.125907487501649e-05,0.005533530715431602
1621218776.5238066,-0.003020045695777874,0.004719355685398305,-0.01400000062984029,2.6983358430845533e-05,0.015079556085157687
1621218776.623888,-0.0044337892529175225,0.0043780649292813585,-0.01400000062984029,-7.1819906350166815e-06,0.015324032018363144
1621218776.7237408,-0.005248279515487502,0.0043504169984582165,-0.01400000062984029,1.1441126711000499e-05,0.015571466969065195
1621218776.8239036,-0.005628323796067192,0.00667061835067559,-0.01400000062984029,0.00010831800968355244,0.016497733043338854
1621218776.9241247,-0.005494803380889379,0.005171905429329827,-0.01400000062984029,5.6133077040856455e-05,0.015904134292695507
1621218777.024002,-0.0055221319497004455,0.005719726330385929,-0.01400000062984029,9.269050486268258e-05,0.016099976031036228
1621218777.1242108,-0.005416994093271776,0.006803681081845878,-0.01400000062984029,4.444414955803399e-05,0.01648132030225544
1621218777.2241998,-0.005522484239751538,0.007461689527877491,-0.01400000062984029,7.511237381193867e-05,0.016798055257209666
1621218777.324525,-0.006940995822704976,0.007886317077744426,-0.01400000062984029,3.7860620450827034e-05,0.017503469304599582
1621218777.4244041,-0.007243376150266806,0.007359833954578578,-0.01400000062984029,7.337128177339567e-05,0.017396369492763433
1621218777.5245967,-0.010083225937106567,0.008602414885981695,-0.009000000399498923,8.19708195810019e-05,0.016021017269832738
1621218777.6246452,-0.010136348972474677,0.008066077518071271,-0.009000000399498923,0.00016994671946518697,0.01577362305275183
1621218777.7248983,-0.01060882576536101,0.008334378839189608,-0.009000000399498923,0.0001855116710652314,0.016217554129581313
1621218777.8244762,-0.010671488179279322,0.008406572349867367,-0.009000000399498923,0.00010408299012226824,0.01629573949917688
1621218777.9251595,-0.01091272001873098,0.007732776816355473,-0.009000000399498923,7.914875034981212e-05,0.016120896460487467
1621218778.0251708,-0.010693764373274371,0.0073922651192397885,-0.009000000399498923,5.942693388544347e-05,0.015811457467773873
1621218778.1252828,-0.01079170895020909,0.007503659960595974,-0.009000000399498923,9.126829559719202e-05,0.015930031451985738
1621218778.2254174,-0.01147897908151154,0.007435344523693134,-0.009000000399498923,0.00010298611463716118,0.016372272784521205
1621218778.3254063,-0.011835320137847017,0.00826676154105077,-0.009000000399498923,6.768814059748922e-05,0.01701217670766748
1621218778.4256163,-0.01203902172504416,0.008808490690022193,-0.009000000399498923,8.605281708945573e-05,0.01742204234650099
1621218778.5255504,-0.015673682145954188,0.009167523393478087,0.003000000198978398,8.86980065565561e-05,0.01840401582199498
1621218778.6253314,-0.01553538273575009,0.008491536482010212,0.003000000198978398,0.00014099390837931923,0.017957012829683636
1621218778.7259302,-0.0151664245957297,0.008417660661370705,0.003000000198978398,0.0001364439762393781,0.01760333625259181
1621218778.8256278,-0.014817633234950585,0.007759375271421801,0.003000000198978398,9.422027521879678e-06,0.016993238669604293
1621218778.9257011,-0.015779921494574405,0.008056710646477406,0.003000000198978398,0.00018557264870336086,0.017969877851834834
