stamp,x,y,z,qx,qy,qz,qw,yaw,vx,vy,vz,algorithm,run_id
1723528213.734533787,0.002907872787792005,0.0033949591439916436,0.0015523522632643477,0.001060669637991617,0.00014663648695112266,-0.0006916947529070728,0.9999991875176841,-0.0013830778171199138,0.0,0.0,0.0,fast_livo2,1
1723528213.734533787,0.002907872787792005,0.0033949591439916436,0.0015523522632643477,0.001060669637991617,0.00014663648695112266,-0.0006916947529070728,0.9999991875176841,-0.0013830778171199138,0.0,0.0,0.0,fast_livo2,1
1723528213.838303089,0.019555356013897296,-0.015350239389191373,-0.009444837560633008,0.00031574844525625334,7.5324990677188705e-06,-0.0011933250277168742,0.9999992381104892,-0.0023866457463716786,0.0,0.0,0.0,fast_livo2,1
1723528213.838303089,0.019555356013897296,-0.015350239389191373,-0.009444837560633008,0.00031574844525625334,7.5324990677188705e-06,-0.0011933250277168742,0.9999992381104892,-0.0023866457463716786,0.0,0.0,0.0,fast_livo2,1
1723528213.942111969,0.011718291670026412,-0.007111776445145424,-0.006863629895147104,0.0007859686949315957,6.301370491804236e-05,-0.0007209805580746393,0.9999994292345964,-0.0014418617507829647,0.0,0.0,0.0,fast_livo2,1
1723528213.942111969,0.011718291670026412,-0.007111776445145424,-0.006863629895147104,0.0007859686949315957,6.301370491804236e-05,-0.0007209805580746393,0.9999994292345964,-0.0014418617507829647,0.0,0.0,0.0,fast_livo2,1
1723528214.039260149,0.0030766104728749176,-0.007319967413045364,-0.005180686697371394,0.0005017230074550798,0.00016696671807181948,-0.001068179954376226,0.9999992896936097,-0.002136192593752725,0.0,0.0,0.0,fast_livo2,1
1723528214.039260149,0.0030766104728749176,-0.007319967413045364,-0.005180686697371394,0.0005017230074550798,0.00016696671807181948,-0.001068179954376226,0.9999992896936097,-0.002136192593752725,0.0,0.0,0.0,fast_livo2,1
1723528214.139789104,0.009295402174778101,-0.009477983956228023,-0.004104299205358005,0.0005784994649003545,0.00017115858591021157,-0.00019116635015232168,0.9999997997492469,-0.0003821346251602293,0.0,0.0,0.0,fast_livo2,1
1723528214.139789104,0.009295402174778101,-0.009477983956228023,-0.004104299205358005,0.0005784994649003545,0.00017115858591021157,-0.00019116635015232168,0.9999997997492469,-0.0003821346251602293,0.0,0.0,0.0,fast_livo2,1
1723528214.231914043,0.005404988449914176,-0.008291744508683453,-0.0078143595186035,0.0006601401640635087,3.391946670137429e-05,-0.0010971049828558236,0.9999991797122086,-0.002194165148473496,0.0,0.0,0.0,fast_livo2,1
1723528214.231914043,0.005404988449914176,-0.008291744508683453,-0.0078143595186035,0.0006601401640635087,3.391946670137429e-05,-0.0010971049828558236,0.9999991797122086,-0.002194165148473496,0.0,0.0,0.0,fast_livo2,1
1723528214.333411455,0.0038101216087887803,0.002136221356930386,-0.008373997838753169,0.0011932233066327014,0.0007176932567823255,-0.0016897171794712966,0.9999976029923187,-0.003377723443693151,0.0,0.0,0.0,fast_livo2,1
1723528214.333411455,0.0038101216087887803,0.002136221356930386,-0.008373997838753169,0.0011932233066327014,0.0007176932567823255,-0.0016897171794712966,0.9999976029923187,-0.003377723443693151,0.0,0.0,0.0,fast_livo2,1
1723528214.440830469,0.003666834286813551,-0.003506622193688357,-0.005008686803197898,0.0006238148619460685,0.00018449826330287607,-0.0009949029588571389,0.9999992934915061,-0.0019895757753365852,0.0,0.0,0.0,fast_livo2,1
1723528214.440830469,0.003666834286813551,-0.003506622193688357,-0.005008686803197898,0.0006238148619460685,0.00018449826330287607,-0.0009949029588571389,0.9999992934915061,-0.0019895757753365852,0.0,0.0,0.0,fast_livo2,1
1723528214.539138079,0.006303818135413794,-0.001715113509802551,-0.008979592849177372,0.0007344177282095822,0.0003281497443806425,-0.0006856230203927035,0.9999994414345538,-0.0013707640022715707,0.0,0.0,0.0,fast_livo2,1
