stamp,time_from_start_s,gt_stamp,match_dt_s,output_x_m,output_y_m,output_z_m,output_yaw_rad,gt_x_m,gt_y_m,gt_z_m,gt_yaw_rad,x_error_m,y_error_m,z_error_m,yaw_error_rad,yaw_error_deg,position_error_m
1723528213.5214713,0.0,1723528213.8162684,-0.2947971820831299,-0.00728135687009363,-0.0027046099315972626,-0.0006037582472534015,-0.0002091419042175867,0.0,0.0,0.0,0.0,-0.00728135687009363,-0.0027046099315972626,-0.0006037582472534015,-0.00020914190421758672,-0.01198294843099703,0.007790866240212365
1723528213.5214713,0.0,1723528213.8162684,-0.2947971820831299,-0.00728135687009363,-0.0027046099315972626,0.0,-0.0002091419042176135,0.0,0.0,0.0,0.0,-0.00728135687009363,-0.0027046099315972626,0.0,-0.00020914190421761353,-0.011982948430998567,0.007767436691197055
1723528213.6203864,0.09891510009765625,1723528213.8162684,-0.19588208198547363,0.006901579174982283,-0.0022836309777498225,0.0,-3.137446642442753e-05,0.0,0.0,0.0,0.0,0.006901579174982283,-0.0022836309777498225,0.0,-3.137446642442753e-05,-0.0017976245105946042,0.007269578086181326
1723528213.7204864,0.19901514053344727,1723528213.8162684,-0.09578204154968262,0.007499083793054547,-0.007212132510665004,0.0,-0.00034863720531053133,0.0,0.0,0.0,0.0,0.007499083793054547,-0.007212132510665004,0.0,-0.00034863720531053133,-0.019975440445529416,0.010404379514735343
1723528213.8204992,0.2990279197692871,1723528213.8162684,0.0042307376861572266,0.0021542342308290227,-0.008080770418651595,0.0,0.00010389458929482842,0.0,0.0,0.0,0.0,0.0021542342308290227,-0.008080770418651595,0.0,0.00010389458929482842,0.005952721480838732,0.008362988441952445
1723528213.9238577,0.4023864269256592,1723528213.896839,0.02701878547668457,0.000567135540355489,-0.005497401898770362,0.0,-0.0002314098879780957,0.009284999999999998,0.004751,-0.0049169999999999995,-0.0013358844,-0.008717864459644509,-0.010248401898770361,0.0049169999999999995,0.0011044745120219043,0.06328172811862622,0.014325075609414869
1723528214.0250204,0.5035490989685059,1723528214.0182934,0.006726980209350586,-0.0023935821045102876,-0.006082616817223553,0.0,-0.0003154938953198183,-0.004325000000000001,0.005633,-0.0017490000000000001,-0.0012780279,0.0019314178954897131,-0.011715616817223553,0.0017490000000000001,0.0009625340046801818,0.05514913610599985,0.01200187708214966
1723528214.124605,0.6031336784362793,1723528214.105362,0.01924300193786621,-0.004529196268949606,-0.007529271795110262,0.0,-0.00023222040355275197,-0.0023160000000000004,0.0037160000000000006,-0.000644,-0.0006410227999999999,-0.0022131962689496054,-0.011245271795110263,0.000644,0.00040880239644724796,0.02342265197126119,0.011479072761804189
1723528214.2236497,0.7021784782409668,1723528214.2128062,0.010843515396118164,-0.007104037795358313,-0.008702459347037917,0.0,-0.00022955990515871605,-0.006347,0.01653,-0.002153,-0.00033061439999999994,-0.0007570377953583125,-0.025232459347037918,0.002153,0.00010105449484128389,0.005789996055232117,0.025335459733810285
1723528214.325249,0.8037776947021484,1723528214.2956884,0.029560565948486328,-0.0068034556558823935,-0.009481918332656067,0.0,-0.00033412672778831976,0.004173,0.011807000000000002,-0.0016250000000000001,-0.0005500508,-0.010976455655882393,-0.021288918332656066,0.0016250000000000001,0.00021592407221168028,0.0123715380330073,0.024007108271094466
