key,label,type,sensor,perturbation_type,start,end,samples,relative_position_rmse_m,relative_position_max_m,relative_x_rmse_m,relative_y_rmse_m,relative_z_rmse_m,relative_yaw_rmse_deg,dominant_components,absolute_position_rmse_m,absolute_x_rmse_m,absolute_y_rmse_m,absolute_z_rmse_m,absolute_yaw_rmse_deg
01_straight_road,01 straight_road,temporal_phase,,,1723528213.157124,1723528321.185588,1068,0.7323455768941928,1.545337066115924,0.29752821563092957,0.47516008419754147,0.47120048735686687,0.5568361956012083,yaw,0.731509568655433,0.2986379832027532,0.47305164160207136,0.4713212793844924,0.5636448717331463
02_left_turn,02 left_turn,temporal_phase,,,1723528321.185588,1723528237.046052,0,,,,,,,,,,,,
03_straight_road,03 straight_road,temporal_phase,,,1723528237.046052,1723528244.525495,74,0.16360271020541614,0.35991834079703533,0.07938945476670967,0.10371660761745057,0.0985191685040517,0.16843731150567565,yaw,0.35222786923195804,0.18183318704808965,0.1195318377386852,0.27697166591265693,0.3058503960063593
04_left_turn,04 left_turn,temporal_phase,,,1723528244.525495,1723528250.465728,59,0.16401736705579428,0.2644847603115892,0.055455318089544986,0.11248895418599311,0.10570070755507772,0.8136504538430348,yaw,0.6042874151845559,0.30854065800046204,0.20493264225818475,0.4774605267958311,1.0310255245169577
05_straight_road,05 straight_road,temporal_phase,,,1723528250.465728,1723528263.265728,127,0.6051625131717348,1.2120892761076802,0.5768723579839307,0.10220539048369813,0.1516377528798965,0.32374023628741916,x,0.5746584213055437,0.4101259093130714,0.24043426992833358,0.32283184714574775,0.35293631875927345
06_trees_occlusion,06 trees_occlusion,temporal_phase,,,1723528263.265728,1723528273.585834,102,0.3852375036933086,0.4870108136798966,0.2905847491974896,0.05354775344619965,0.24718631816212852,0.1241353729928122,x,0.39803790590259663,0.21862043905092862,0.3096524558640871,0.12146865744645045,0.44430966664801713
07_straight_road,07 straight_road,temporal_phase,,,1723528273.585834,1723528280.882174,73,0.19201389194595786,0.3213692701258469,0.15212520917078975,0.08239021090620667,0.08330131200532329,0.21208414043834195,yaw,0.5127903283071089,0.1762800338460752,0.4749338738299989,0.07948009789481807,0.5081032485593762
08_left_turn,08 left_turn,temporal_phase,,,1723528280.882174,1723528285.674305,47,0.2155963757891291,0.30451901302595846,0.17829353353532598,0.12046472133853772,0.013470859873200534,0.5918771122416929,yaw,0.6119352025492817,0.17669436066839211,0.5669974328625865,0.14750493603352843,0.5688392323941935
09_straight_road,09 straight_road,temporal_phase,,,1723528285.674305,1723528306.69381,209,0.6862595471331735,1.140352213089125,0.2841338282410789,0.1153999667505107,0.6139242472442984,0.09819989149973529,z,0.9322519286621818,0.17529108510733396,0.7523969784007455,0.5217906485073104,0.7390633876204658
10_trees_building_occlusion,10 trees+building_occlusion,temporal_phase,,,1723528306.69381,1723528317.083501,103,0.26628037713810887,0.429872722937054,0.18421028602685974,0.15600658386603747,0.11239998025429111,0.19864880035573843,"yaw,x",1.3500651008967435,0.5531412897387943,0.7534555843303145,0.9741740977294064,0.7648782165338107
11_u-turn,11 u-turn,temporal_phase,,,1723528317.083501,1723528334.696008,174,0.6895332560254247,1.5248944994659168,0.5836599179594073,0.3542958733439386,0.09628938396364205,4.337242059936211,yaw,1.477430532113117,0.6734320529931735,0.8505597653627288,1.0029149180102697,3.9224125317944285
12_speed_breaker,12 speed_breaker,temporal_phase,,,1723528334.696008,1723528336.569798,19,0.26675760630730166,0.3355799947986042,0.2511613280815174,0.08860868971241319,0.01503688486951164,1.0612207508810638,yaw,1.8178023909500838,0.2094902936817601,1.6036256539560505,0.8300024767258227,7.855534509744753
13_straight_road,13 straight_road,temporal_phase,,,1723528336.569798,1723528356.963645,202,4.5150222879151425,7.900947950397276,2.010860211947818,4.036251777979149,0.22480892583662426,9.010553421519734,yaw,5.8404985289330495,1.8231730972226556,5.509265211095501,0.6598937473908358,3.891335979766697
14_right_turn,14 right_turn,temporal_phase,,,1723528356.963645,1723528362.235453,52,2.849613413488155,5.440587285928862,2.6968407354759405,0.9156233810729136,0.09476538314072123,20.59389676747544,yaw,10.192118859667511,6.56429331800679,7.790204368994272,0.3194620072310874,28.02465284885076
15_straight_road,15 straight_road,temporal_phase,,,1723528362.235453,1723528378.383415,160,7.8676684940095125,11.241422969696863,6.9126445004311226,3.755370727936457,0.11289038066754181,24.06273831713371,yaw,16.153386190119853,15.813161990404652,3.294004559688999,0.15914532077408844,16.773021997539757
