ros_time,wall_time,event,from_source,to_source,reason,pose_jump_m,orientation_jump_deg
0.0,1783264224.4934218,startup,none,none,fusion_node_started,0.0,0.0
1723528213.2024043,1783264237.129527,bag_clock_started,none,none,waiting_for_localization_start_delay,0.0,0.0
1723528221.207504,1783264245.1352978,switch,none,lvisam,initial_healthy_source,0.0,0.0
1723528275.1425984,1783264299.0705712,alignment_overlap_reset,lvisam,orbslam3,lvisam_unhealthy:delayed_pose_timestamp,0.0,0.0
1723528275.1425984,1783264299.0754454,switch,lvisam,orbslam3,lvisam_unhealthy_fallback:delayed_pose_timestamp,1.464821375527116e-14,0.0
1723528275.1425984,1783264299.0799363,output_gap,orbslam3,orbslam3,gap_sec=2.771,0.0,0.0
1723528275.152668,1783264299.0830564,switch_applied,lvisam,orbslam3,lvisam_unhealthy_fallback:delayed_pose_timestamp,0.0,0.0
