key,label,type,sensor,perturbation_type,start,end,samples,relative_position_rmse_m,relative_position_max_m,relative_x_rmse_m,relative_y_rmse_m,relative_z_rmse_m,relative_yaw_rmse_deg,dominant_components,absolute_position_rmse_m,absolute_x_rmse_m,absolute_y_rmse_m,absolute_z_rmse_m,absolute_yaw_rmse_deg
01_straight_road,01 straight_road,temporal_phase,,,1723528213.157124,1723528321.185588,1134,0.6544030270158335,1.468579117973199,0.2592635654767236,0.37021656436710837,0.47324985034545697,0.45274868468160867,"z,yaw",0.6549943474968183,0.2589403359988107,0.37189929668646093,0.4729253754766404,0.5079373396846872
02_left_turn,02 left_turn,temporal_phase,,,1723528321.185588,1723528237.046052,0,,,,,,,,,,,,
03_straight_road,03 straight_road,temporal_phase,,,1723528237.046052,1723528244.525495,85,0.21432800296425134,0.5360929692407166,0.1266729924399308,0.14218994284139688,0.09834869595331526,0.7933057393637165,yaw,0.36830955584880903,0.07354647312564662,0.23161619700730252,0.2767612373584856,0.49135707929841616
04_left_turn,04 left_turn,temporal_phase,,,1723528244.525495,1723528250.465728,60,0.1455840636751291,0.25541926092814343,0.08822800769999871,0.04673873749082604,0.10595295499048936,0.4746378538670997,yaw,0.5207907335576071,0.13847206152118394,0.1541403343601554,0.4777962260848063,0.5058650707022843
05_straight_road,05 straight_road,temporal_phase,,,1723528250.465728,1723528263.265728,133,0.6242506444072468,1.155769738534262,0.5846852300371785,0.16263850812454844,0.14622162799755595,0.7522915046637425,yaw,0.5121039612921446,0.39164591983339103,0.063908577100661,0.32369682485611806,0.26137178366165803
06_trees_occlusion,06 trees_occlusion,temporal_phase,,,1723528263.265728,1723528273.585834,111,0.2731439443188596,0.5283993595041122,0.10879213088882439,0.06474342881730522,0.24203341711365334,0.2723962825801347,yaw,0.3577639548983684,0.3349584158970831,0.03785027338524222,0.11985517864865448,0.3576392072879967
07_straight_road,07 straight_road,temporal_phase,,,1723528273.585834,1723528280.882174,76,0.21749607244972433,0.5165980901703291,0.16965011111704809,0.10882288004277998,0.08173715255759577,0.2712535071224759,yaw,0.3775252446391807,0.33400495411323555,0.15777549564339044,0.07792877480219391,0.594545040681785
08_left_turn,08 left_turn,temporal_phase,,,1723528280.882174,1723528285.674305,49,0.32462479262915317,0.561603215282167,0.2755454894601938,0.17076840536608395,0.017149080336500703,0.7585798117724262,yaw,0.3991237597292256,0.19805717243503054,0.3137372740323819,0.14711238870388604,0.6740514725048662
09_straight_road,09 straight_road,temporal_phase,,,1723528285.674305,1723528306.69381,226,0.6971483333033611,1.163225376676558,0.2559854541121907,0.17705111846850502,0.6238109868859968,0.25955434384575954,z,0.8122037729405909,0.15641831287170754,0.5946914515978784,0.530613190161824,0.6002359126610108
10_trees_building_occlusion,10 trees+building_occlusion,temporal_phase,,,1723528306.69381,1723528317.083501,110,0.2984342670783747,0.47260187522662045,0.19407649567759908,0.19557875736332475,0.11465720762484694,0.23097107294642089,yaw,1.2498343651447534,0.3541340231604753,0.6991304885929904,0.9735972441706534,0.6296896469731093
11_u-turn,11 u-turn,temporal_phase,,,1723528317.083501,1723528334.696008,180,0.6439219587481968,1.5095892708822432,0.5555492501454166,0.310285912676844,0.09860614593055432,3.910820036746869,yaw,1.3627096980756064,0.5706999271896542,0.7231067387138949,1.0041892046629401,3.6897685281707933
12_speed_breaker,12 speed_breaker,temporal_phase,,,1723528334.696008,1723528336.569798,19,0.24634395079146976,0.34028157812359255,0.24302073198757956,0.0376159974581439,0.014536252990368623,0.7672038311387506,yaw,1.6300155557511335,0.14658276277946983,1.3948948872242872,0.8305013300664592,7.579444355702465
13_straight_road,13 straight_road,temporal_phase,,,1723528336.569798,1723528356.963645,217,4.234739199981913,7.6822378389112895,1.7480171229578239,3.8506891200554993,0.222812769822361,8.472943425325674,yaw,5.449815586209049,1.7676122302765724,5.112505112378873,0.6620637453928849,3.51550814341119
14_right_turn,14 right_turn,temporal_phase,,,1723528356.963645,1723528362.235453,56,2.7968043605505044,5.340236252187887,2.717075270590022,0.655895642706771,0.0970438613244032,20.70216744843888,yaw,9.764059260846219,6.306351240780544,7.447490116214992,0.3188702653156363,27.135267065780052
15_straight_road,15 straight_road,temporal_phase,,,1723528362.235453,1723528378.383415,164,7.881320584420185,11.152964265080003,7.161534670881657,3.2886378161836176,0.11178830946164577,24.111318052811814,yaw,16.054454356892798,15.700510106392695,3.3487375015528222,0.1595125145838973,16.03625385865378
