stamp,x,y,z,qx,qy,qz,qw,yaw,vx,vy,vz,algorithm,run_id
1723528213.733421087,0.002903427813249939,0.003411632926349421,0.0015494908760796584,0.0010594372686308804,0.0001465480334387361,-0.0006918717200621746,0.9999991887146062,-0.001383432301923185,0.0,0.0,0.0,fast_livo2,6
1723528213.733421087,0.002903427813249939,0.003411632926349421,0.0,0.0,0.0,-0.0006917160958005956,0.9999997607643928,-0.0013834323019232821,0.0,0.0,0.0,fast_livo2,6
1723528213.830885172,0.017112044790707482,-0.015381872282783073,0.0,0.0,0.0,-0.0012312439028209087,0.9999992420189386,-0.002462488427815046,1.4743706606772444e-17,-1.9445280724497756e-17,0.0,fast_livo2,6
1723528213.936773062,0.01014386388600915,-0.007071703211714321,0.0,0.0,0.0,-0.0007298550444840187,0.9999997336557715,-0.0014597102185631705,-7.138489967325676e-13,8.470822361015011e-13,0.0,fast_livo2,6
1723528214.028862238,-0.0020133623031559967,-0.005702741999239637,0.0,0.0,0.0,-0.0011157311567337274,0.9999993775717992,-0.002231462776442594,-2.92491408155314e-12,1.0786735206761398e-12,0.0,fast_livo2,6
1723528214.135852575,0.006089034230937536,-0.008679132714424059,0.0,0.0,0.0,-0.00020356657655300233,0.9999999792803242,-0.0004071331559178937,-3.9038722189128515e-13,1.5369053283618994e-13,0.0,fast_livo2,6
1723528214.237834930,0.0002282846444483767,-0.0064208504930219675,0.0,0.0,0.0,-0.0010822702417582026,0.9999994143453904,-0.002164540906074208,-2.611079246968382e-12,1.0082038099480184e-12,0.0,fast_livo2,6
1723528214.341223478,-0.004125957960857688,0.002524178981839808,0.0,0.0,0.0,-0.0018692687720921687,0.9999982529156027,-0.0037385397213660627,-4.538759532058886e-12,5.150568048505142e-12,0.0,fast_livo2,6
1723528214.436408758,-0.0019799024654587032,-0.0032299463754608907,0.0,0.0,0.0,-0.0015286863199105401,0.999998831558385,-0.0030573738306087783,-3.218338505308997e-12,1.998123478605179e-12,0.0,fast_livo2,6
1723528214.539627790,-0.0022603083172901424,0.000514930478105923,0.0,0.0,0.0,-0.0008720723385391496,0.9999996197448459,-0.0017441448981516672,-3.199172433313458e-12,4.141268599745784e-12,0.0,fast_livo2,6
1723528214.641961575,-0.0032802693834818476,-0.005906495784878253,0.0,0.0,0.0,-0.0011411900348999439,0.9999993488424401,-0.0022823805651963625,-3.651751447617587e-12,-3.6333136833492175e-13,0.0,fast_livo2,6
