timestamp_s,x_m,y_m,z_m,qx,qy,qz,qw,frame_id,child_frame_id
1723528213.6224976,0.006467720146944102,-0.0027303763237011905,-0.0017459421338881331,0.0003250095507601711,9.972447989364295e-05,-0.0007057585461778152,0.9999996931643002,camera_init,aft_mapped
1723528213.7892404,-0.0051290740017677,-0.009686561307041906,-0.0028013709879911126,0.0002769996345352039,0.00020308465686751142,-0.001298726469411881,0.999999097668284,camera_init,aft_mapped
1723528213.9226353,-0.02067559252983907,-0.0021161824077033323,-0.0022867207801464656,0.0005073502297412933,0.00011664663611234376,-0.0015275265143199974,0.9999986978251796,camera_init,aft_mapped
1723528214.0560303,-0.02114741565730857,0.003249385827152315,0.0018817881141529394,0.00035282713762937594,0.0004387840160714878,-0.0016955471090922686,0.999998404049526,camera_init,aft_mapped
1723528214.1894171,-0.01889921617933192,0.002041329091377978,0.0005725466355984048,0.0005869738506511982,0.0003766943857320785,-0.0015658721554850073,0.9999985308026363,camera_init,aft_mapped
1723528214.3227787,-0.024792739943807363,-0.001596399121133258,0.0018503446244053268,0.00037667969818111393,0.0003702641569795885,-0.0020873572134182815,0.9999976819756746,camera_init,aft_mapped
1723528214.4228,-0.013430697091674954,0.0005626656027142986,0.0030622890751561423,0.0005392208583082967,0.0004999412801360407,-0.0010325215073856725,0.9999991965991369,camera_init,aft_mapped
1723528214.55616,-0.014026548380130809,-0.0007086675024264098,0.00486788190878282,0.0004051056215719691,0.00039430559309315837,-0.001653251757478574,0.9999984735844155,camera_init,aft_mapped
1723528214.6561787,-0.008673407160825677,-0.00018482266802830353,0.0037165553269539525,0.0004198779283193534,0.0005101240275270792,-0.001304109311033575,0.9999989313868825,camera_init,aft_mapped
1723528214.8228767,-0.014834081630796317,-0.0029006321796005586,0.0003307129354511171,0.0003736229748651159,0.0003765390047141451,-0.0012534981820138515,0.9999990736828502,camera_init,aft_mapped
1723528214.9562337,-0.011921002158839372,-0.0028638036253976168,-0.0009981592393968645,0.00040491935015794046,0.0004057333177296992,-0.001234687533577708,0.9999990734833154,camera_init,aft_mapped
1723528215.0895894,-0.013774001344328862,-0.00285668023806818,-0.0005416383647677144,0.0003864023887359034,0.00038107927856474765,-0.0014557420104177707,0.9999987931427601,camera_init,aft_mapped
1723528215.1896152,-0.013169105942652911,0.0018162953098574486,0.001810677649369579,0.00036362656111585905,0.00036223152509426545,-0.001407031434798143,0.999998878412665,camera_init,aft_mapped
1723528215.3230102,-0.015757682622984312,0.0009341375566524462,0.0005530465299667285,0.0004555945132179111,0.00036376006205748423,-0.0014350759172069316,0.9999988003339646,camera_init,aft_mapped
1723528215.5231035,-0.014261176522557584,-0.004725118526625421,-0.0010013746506805643,0.00045204695423643005,0.0004023446643583712,-0.0011141992669058216,0.999999196165835,camera_init,aft_mapped
1723528215.6564994,-0.015072732057821886,-0.0042470280273046,0.0003576279964910879,0.00039268435005586713,0.0003868055699237915,-0.001128607924378816,0.9999992112119915,camera_init,aft_mapped
1723528215.7565475,-0.01507140856611109,-0.0019493456530139197,-0.0017932757764855256,0.00044440571280362877,0.0003800324604294241,-0.0011090322801210993,0.9999992140628378,camera_init,aft_mapped
1723528215.8565946,-0.010899036831803453,-0.0011868299599637104,4.327982128921287e-05,0.00038704934433106446,0.0004320440191352798,-0.0010118547106214176,0.9999993198401762,camera_init,aft_mapped
1723528215.9899917,-0.010692256177872578,0.0024980272464400735,0.001829635226240022,0.00037527410399411495,0.0003729673485634986,-0.001041098817247637,0.9999993180887458,camera_init,aft_mapped
1723528216.1233892,-0.008354710194631503,0.00293336008528036,0.0001548475257566206,0.0003904388933629447,0.0004109241315893322,-0.000756652922120021,0.9999995530874923,camera_init,aft_mapped
1723528216.2234364,-0.003904225061365962,0.0008093943525651988,-0.0009101005001269578,0.00040550620360724026,0.00041337578369401946,-0.0008928820238286612,0.9999994337232756,camera_init,aft_mapped
1723528216.3568306,0.007499402060188495,-0.00029007923637283575,0.0001764853352720793,0.0003831147361340546,0.0003754061095760935,-8.678728660973344e-05,0.9999998523806485,camera_init,aft_mapped
1723528216.4568758,0.014994900575937506,-0.006259970757947346,-0.00030490771041169723,0.0003983123521027911,0.0003543372851477245,0.0002074446576782525,0.9999998363795228,camera_init,aft_mapped
1723528216.5569224,0.01907822315318581,-0.006262528482688156,-9.928252187474699e-05,0.0004360973021731817,0.00038293542360485014,0.0006467365580880054,0.9999996224556431,camera_init,aft_mapped
1723528216.6903172,0.01922227205132829,-0.009757238765186428,-0.0006345401259204373,0.0004289527153638501,0.00033044332050940974,0.0006038464831088138,0.9999996710880482,camera_init,aft_mapped
1723528216.8237123,0.023489014502281524,-0.0064580299317318025,-0.000623295778172021,0.00038850887337835247,0.00033509411060187724,0.00131212406959384,0.9999990075511168,camera_init,aft_mapped
1723528216.9571075,0.032499337068640353,-0.00641347097936762,0.00045544481784596104,0.00037134105027985295,0.00034366556361566954,0.001832634028352039,0.9999981927245283,camera_init,aft_mapped
1723528217.0905032,0.0358217645233989,-0.00857309334478211,0.0003251099822224198,0.00040254502344352515,0.0003442232232569894,0.00243169955472586,0.9999969031477809,camera_init,aft_mapped
1723528217.2239242,0.045306214016904774,-0.011925804369555482,-0.0007423994853863443,0.00044766181187979595,0.00033470237777964576,0.0025122919411495886,0.9999966879757266,camera_init,aft_mapped
1723528217.3240085,0.04321400401387166,-0.013431801759581315,-9.600121062820202e-05,0.00037787740971578494,0.00030954884819131475,0.002698915860088183,0.999996238613603,camera_init,aft_mapped
1723528217.4240952,0.04753274233423506,-0.017507165865024772,-0.0009337070049484709,0.0003865980305319556,0.00030876771062144926,0.0031570550323952503,0.999994894090958,camera_init,aft_mapped
1723528217.5241814,0.05963412138767996,-0.01638861378814541,-0.0021096118521424945,0.00042160929946433287,0.00031478448888092855,0.0037454890603237302,0.9999928472084303,camera_init,aft_mapped
1723528217.6576319,0.0708061087509882,-0.015720147510705662,-0.0002096693003418859,0.0004228403334971014,0.000321200225744503,0.004022265055604404,0.9999917696762758,camera_init,aft_mapped
1723528217.791084,0.0860173262436144,-0.0114148930433614,-0.0008982804616156316,0.00035847047641649404,0.00028123507487470346,0.004698338441797596,0.9999888589487568,camera_init,aft_mapped
1723528217.9245374,0.08908841239374642,-0.01571358377006497,-0.002155457429969618,0.0004274655265665382,0.00030066669610106166,0.005133097055466951,0.999986689005099,camera_init,aft_mapped
1723528218.0579925,0.09122190898207982,-0.016559355114668675,-0.0017028874369464835,0.0003875478245607846,0.00026277167326736864,0.005445525983486659,0.9999850633906963,camera_init,aft_mapped
1723528218.1914332,0.09311290783556815,-0.017932809766654612,-0.0013975878391718315,0.0003829859023336926,0.00028667486623037915,0.005375388563669568,0.9999854380625296,camera_init,aft_mapped
1723528218.3248012,0.09570072393690723,-0.022853134632584624,-0.0013490488505214357,0.00039484651762104213,0.00028683469824452635,0.006601705795654993,0.9999780894112986,camera_init,aft_mapped
1723528218.4581687,0.11171435257431694,-0.027997900340541778,-0.0012826689139041878,0.0003460285368872864,0.00022318868564125417,0.00669985837404047,0.9999774709206353,camera_init,aft_mapped
1723528218.5915353,0.125070211244338,-0.025660366427426737,-0.0010803895131056651,0.00034729678337553797,0.0001666453392734983,0.007480397208530502,0.9999719472424603,camera_init,aft_mapped
1723528218.6915603,0.1297975608320422,-0.023001842922201796,-0.0008113605729766358,0.00039487550282742156,0.00010159126995204799,0.007841957301153989,0.9999691682538207,camera_init,aft_mapped
