key,label,type,sensor,perturbation_type,start,end,samples,relative_position_rmse_m,relative_position_max_m,relative_x_rmse_m,relative_y_rmse_m,relative_z_rmse_m,relative_yaw_rmse_deg,dominant_components,absolute_position_rmse_m,absolute_x_rmse_m,absolute_y_rmse_m,absolute_z_rmse_m,absolute_yaw_rmse_deg
01_straight_road,01 straight_road,temporal_phase,,,1723528213.157124,1723528321.185588,536,1.0931306534462262,2.6803641835443575,0.2795373729133064,0.16302942941547063,1.0441335584076237,0.7490807386229037,z,1.0931306534462262,0.2795373729133064,0.16302942941547063,1.0441335584076237,0.7490807386229037
02_left_turn,02 left_turn,temporal_phase,,,1723528321.185588,1723528237.046052,0,,,,,,,,,,,,
03_straight_road,03 straight_road,temporal_phase,,,1723528237.046052,1723528244.525495,37,0.23107335111860397,0.47719266880729966,0.01999918612258102,0.06569432590296023,0.22063359149452205,0.48133144337342515,yaw,0.7701757828644987,0.25357837420916796,0.2017982137567308,0.6986746206704315,0.4157301403980804
04_left_turn,04 left_turn,temporal_phase,,,1723528244.525495,1723528250.465728,29,0.3705202801541152,0.5223780304752352,0.24817452860063655,0.269302989853895,0.05630791254423087,1.3832788371542701,yaw,1.0066317833637415,0.12470610542170212,0.3159653738672251,0.9475873664552322,2.7451407508649854
05_straight_road,05 straight_road,temporal_phase,,,1723528250.465728,1723528263.265728,64,0.6690338710223016,1.0600067745457673,0.6355142346350094,0.10839622325700121,0.17882459823800015,0.430696182445845,x,1.0510815747210136,0.6309587374038835,0.14727868654237408,0.827630676631827,0.309223294205254
06_trees_occlusion,06 trees_occlusion,temporal_phase,,,1723528263.265728,1723528273.585834,54,0.242417648498661,0.6304824874659308,0.03360930542815721,0.06645349282753431,0.23069604284269385,0.1564603663289284,z,0.4958528035128564,0.10644259489658194,0.17698327605284805,0.45079584818501023,0.38931918823871803
07_straight_road,07 straight_road,temporal_phase,,,1723528273.585834,1723528280.882174,33,0.1901581445003689,0.3666585870184365,0.1403793841606588,0.04027392838940999,0.12178570981269526,0.17902651807308814,yaw,0.40048223115222503,0.250642763689259,0.21640483886172615,0.22524024550711366,0.2172848962321055
08_left_turn,08 left_turn,temporal_phase,,,1723528280.882174,1723528285.674305,24,0.24682571726373828,0.4152516696282097,0.18656090118890908,0.04196595299309656,0.15606672816369982,0.49101179983842386,yaw,0.3385007604088458,0.29086238219398614,0.12897071150764927,0.1155352543383061,0.9008545070622472
09_straight_road,09 straight_road,temporal_phase,,,1723528285.674305,1723528306.69381,104,0.8584583164716096,1.5231964134287623,0.05423402036434525,0.06244029795469588,0.8544650732158212,0.390728030178665,z,1.0976560272348002,0.10902738322506135,0.14316537314849667,1.0828044420684797,0.24915852764233515
10_trees_building_occlusion,10 trees+building_occlusion,temporal_phase,,,1723528306.69381,1723528317.083501,51,0.7673957821332421,2.6677904768544596,0.03692652282102852,0.1246387448938923,0.7563054287915122,0.133143549655971,z,2.0967257431920316,0.1999135221146339,0.15188598888631016,2.0816397556301443,0.14791869175535158
11_u-turn,11 u-turn,temporal_phase,,,1723528317.083501,1723528334.696008,88,0.9025574427360327,1.840381073472663,0.6901421840109973,0.5543086206713131,0.17622615111328935,4.737138959666886,yaw,2.714540457231729,0.5885258398007019,0.6131069848522817,2.578074291978427,4.648359876005912
12_speed_breaker,12 speed_breaker,temporal_phase,,,1723528334.696008,1723528336.569798,9,0.24872041188774338,0.31861757621430636,0.2376122696951807,0.05987310103002181,0.0426317294155682,1.2749113764636482,yaw,2.8164607538049715,0.4598196587834292,1.488987928614439,2.346046036965268,9.22463559959076
13_straight_road,13 straight_road,temporal_phase,,,1723528336.569798,1723528356.963645,101,4.4852552732435065,7.979760613251934,1.712208776975762,4.033199099525132,0.9587288426846825,9.829045834826353,yaw,5.987959858286478,1.955669301745049,5.399420913407083,1.6962531198274853,3.872030365200865
14_right_turn,14 right_turn,temporal_phase,,,1723528356.963645,1723528362.235453,26,2.8414849946350635,5.3069244056455975,2.713875934588126,0.8302662552773603,0.13990114991436656,20.356524348930243,yaw,10.299471020563303,6.685722500409604,7.7982567308001,0.7532661624359458,27.808845333909925
15_straight_road,15 straight_road,temporal_phase,,,1723528362.235453,1723528378.383415,80,7.869634833294691,11.087007454736339,7.038002518364169,3.4534041908674986,0.6867841403262102,24.50465663587797,yaw,16.513178193545084,16.13872365342735,3.4804523047029297,0.3363103399624303,16.21030595418028
