timestamp_s,x_m,y_m,z_m,qx,qy,qz,qw,frame_id,child_frame_id
1723528213.1696684,0.0,0,0.0,0.5,-0.5,0.50000000000000011,-0.50000000000000011,orbslam3_map,
1723528218.4388442,0.12440973520278931,0.032195400446653373,-0.007831561379134655,-0.50300542017378713,0.49711210122384586,-0.49620503294988921,0.50363247648240883,orbslam3_map,
1723528218.5055273,0.12891067564487457,0.033743362873792655,-0.007869776338338852,-0.50304041878503358,0.49714288269020679,-0.49604676828703997,0.50372303394924589,orbslam3_map,
1723528218.8389401,0.15927103161811829,0.035177707672119148,-0.011934147216379642,0.50354665569371981,-0.49607033398879236,0.49519606141785355,-0.50510974058333502,orbslam3_map,
1723528219.0056458,0.1880386620759964,0.035754013806581511,-0.012891911901533604,0.50431738094146583,-0.49517698613825278,0.49416257479218756,-0.50622828976078837,orbslam3_map,
1723528219.2724965,0.25949180126190186,0.046964094042778029,-0.01846773363649845,0.5063298829967845,-0.49335025951849759,0.49192678066097489,-0.5081767541771498,orbslam3_map,
1723528219.6394463,0.39702880382537842,0.06144316494464877,-0.02650865912437439,-0.50999545149323411,0.49000552766996935,-0.4872976330721574,0.51219160390557017,orbslam3_map,
1723528220.0731134,0.61183381080627441,0.086537159979343456,-0.04101679101586342,-0.51520464232670682,0.48505284709750734,-0.48082154858092774,0.51778233889140257,orbslam3_map,
1723528220.2732008,0.72189366817474365,0.10095013678073887,-0.046057190746068954,-0.51761063367736959,0.48266010139968735,-0.47798836836170872,0.52023607922929294,orbslam3_map,
1723528220.573331,0.90610897541046143,0.12404033541679388,-0.05648502707481384,-0.52097559200713495,0.47933234144552295,-0.4746213565345595,0.52302916448173575,orbslam3_map,
1723528220.8734624,1.105730414390564,0.14848263561725622,-0.06632187217473984,-0.52318274003700938,0.47698414502374781,-0.47212049317569249,0.52523155450417536,orbslam3_map,
1723528221.0735426,1.2529596090316772,0.15908499062061318,-0.07894499599933624,-0.52413726539626593,0.47606558403028559,-0.47061527277744541,0.52646267840506811,orbslam3_map,
1723528221.5069613,1.6046676635742188,0.19887903332710277,-0.10050255060195923,-0.52599708602860917,0.47428720963845522,-0.46737360655061899,0.52909415056551834,orbslam3_map,
1723528221.7403371,1.8072367906570435,0.22118808329105388,-0.11226386576890945,-0.52707123507478548,0.47290994648684215,-0.46601412567198802,0.53045539901553018,orbslam3_map,
1723528221.9737089,2.0301868915557861,0.24957981705665599,-0.1261475533246994,-0.5280554170036772,0.47152747026311026,-0.46502969339508493,0.53157003830277882,orbslam3_map,
1723528222.140415,2.2010972499847412,0.2708706557750703,-0.13777796924114227,-0.52811480357962948,0.47075497787305692,-0.46457201331926684,0.53259492063694169,orbslam3_map,
