stamp,x_error_m,y_error_m,z_error_m,yaw_error_rad,position_error_m
1621218775.6230588,-3.5953114027366506e-10,-1.5489408325983473e-10,0.000999999770190411,-4.699997142793934e-06,0.0009999997701904877
1621218776.0223534,-3.5953114027366506e-10,-1.5489408325983473e-10,0.000999999770190411,-4.699997142793961e-06,0.0009999997701904877
1621218776.3225124,-0.0007500163357250093,5.3703692851906263e-05,0.000999999770190411,-0.000153954125070339,0.0012511627115851785
1621218776.3225124,-0.0007500163357250093,5.3703692851906263e-05,0.000999999770190411,-0.000153954125070339,0.0012511627115851785
1621218776.622609,-0.0016981490501600132,0.0012884413765355887,-0.01400000062984029,-0.00012904565353891496,0.014161349124036762
1621218776.9239132,-0.0008413309294272504,0.0008662923671711127,-0.01400000062984029,-0.00026998888891053056,0.014051986259378365
1621218776.9239132,-0.0008413309294272504,0.0008662923671711127,-0.01400000062984029,-0.00026998888891053056,0.014051986259378365
1621218777.2569199,-0.0016816309386517108,-9.330277733234036e-05,-0.01400000062984029,-1.5966665872477646e-05,0.01410094343147355
1621218777.5577388,-0.005098984881587524,0.0013134914821247641,-0.009000000399498923,-0.0001545937492778972,0.010427123950891405
1621218777.5577388,-0.005098984881587524,0.0013134914821247641,-0.009000000399498923,-0.0001545937492778972,0.010427123950891405
1621218777.888953,-0.005333201074123319,0.0020703829622261303,-0.009000000399498923,-0.00013844116017119786,0.010664404648093916
1621218777.888953,-0.005333201074123319,0.0020703829622261303,-0.009000000399498923,-0.00013844116017119786,0.010664404648093916
1621218778.2218766,-0.0041442997516968685,0.0004195675373529073,-0.009000000399498923,-0.00012781591883598192,0.009917220605658415
1621218778.5220973,-0.009313786342323896,0.0015977807726659354,0.003000000198978398,-0.0002715190146414833,0.009914611471047694
1621218778.5220973,-0.009313786342323896,0.0015977807726659354,0.003000000198978398,-0.0002715190146414833,0.009914611471047694
1621218778.822124,-0.009135630453716554,0.001022891973621818,0.003000000198978398,-0.00014997388067725394,0.00966985278949187
1621218779.1223326,-0.010199336260303095,0.0019460685614506043,0.003000000198978398,1.446218785363926e-05,0.01080803609313322
1621218779.1223326,-0.010199336260303095,0.0019460685614506043,0.003000000198978398,1.446218785363926e-05,0.01080803609313322
1621218779.4234042,-0.00880163354416052,0.001446703006312733,0.003000000198978398,-0.0002925350850170068,0.00941072281113605
1621218779.7577806,-0.01347379531350982,0.0007184674487455609,0.014000000318923669,-0.00021772097529690692,0.01944374872690781
1621218779.7577806,-0.01347379531350982,0.0007184674487455609,0.014000000318923669,-0.00021772097529690692,0.01944374872690781
1621218780.0587091,-0.01462438729958444,0.0012172359496549,0.014000000318923669,-0.00012510702833832068,0.020281873093362008
1621218780.0587091,-0.01462438729958444,0.0012172359496549,0.014000000318923669,-0.00012510702833832068,0.020281873093362008
1621218780.4218993,-0.01454843935609704,0.0029201216865372397,0.014000000318923669,-0.00010823749137320675,0.020400593307354598
1621218780.723806,-0.0215410889555799,0.0023925130792051136,0.031000000194391256,0.00011554455847742936,0.03782515887975398
1621218780.723806,-0.0215410889555799,0.0023925130792051136,0.031000000194391256,0.00011554455847742936,0.03782515887975398
1621218781.0,-0.022131733860766757,0.0012998748720225344,0.031000000194391256,1.839054434774374e-05,0.038111721693187564
1621218781.321518,-0.021187873058935096,0.00011706076917981619,0.031000000194391256,-1.4358135897643169e-05,0.03754916350649488
1621218781.321518,-0.021187873058935096,0.00011706076917981619,0.031000000194391256,-1.4358135897643169e-05,0.03754916350649488
1621218781.6231523,-0.0318095945567193,-0.006086215340931516,0.054000000632566776,-0.00013226977772509577,0.06296739149239286
1621218781.955475,-0.031798188235966224,-0.006439709813219361,0.054000000632566776,-8.720469266323855e-05,0.06299678329792424
1621218782.0,-0.03251817280939622,-0.008675089633442545,0.054000000632566776,-0.00014462993538069566,0.06362930780172947
1621218782.3223648,-0.03164866816822658,-0.010947970172206698,0.054000000632566776,-0.0002157461690990558,0.06354129614692526
1621218782.3223648,-0.03164866816822658,-0.010947970172206698,0.054000000632566776,-0.0002157461690990558,0.06354129614692526
1621218782.6226387,-0.04774555229165054,-0.25463697182352857,0.07800000471434523,-0.00038735458559419555,0.2705616859766532
1621218782.9565516,-0.046539324216102164,-0.19281033462285105,0.07800000471434523,-0.00037728487195660065,0.21313313813507542
1621218783.0,-0.04615709884433479,-0.14066390036051063,0.07800000471434523,-0.0005221550301347015,0.16733442973218404
1621218783.3243003,-0.045826213578088235,-0.059872160212697534,0.07800000471434523,-0.00022034942083110561,0.10848372299509894
1621218783.3243003,-0.045826213578088235,-0.059872160212697534,0.07800000471434523,-0.00022034942083110561,0.10848372299509894
1621218783.6552937,-0.08377398029594538,-0.9100916616728585,0.09800011206946174,-0.0010343429242539162,0.9191784018278047
1621218783.6552937,-0.08377398029594538,-0.9100916616728585,0.09800011206946174,-0.0010343429242539162,0.9191784018278047
1621218784.0230925,-0.06701739891208101,-0.6384113119421297,0.09800011206946174,-0.00119495873537706,0.6493568794878817
1621218784.3234484,-0.04213781714164197,-0.17934578839241078,0.09800011206946174,-0.0022339497276203093,0.20867325993807856
1621218784.3234484,-0.04213781714164197,-0.17934578839241078,0.09800011206946174,-0.0022339497276203093,0.20867325993807856
1621218784.6571267,-0.08833540971954415,-1.966997474270168,0.11500084710830594,-0.004582844242289413,1.9723355199435941
1621218784.9877703,-0.054834593199526604,-1.2174709752138813,0.11500084710830594,-0.005804812132706256,1.22411911305037
1621218785.0,-0.045526439718674955,-0.8167971162217733,0.11500084710830594,-0.006250510093534972,0.8261085767726245
1621218785.3230467,-0.0447359749535613,-0.7976020092798639,0.11500084710830594,-0.006250510093534972,0.8070907430381975
1621218785.3230467,-0.0447359749535613,-0.7976020092798639,0.11500084710830594,-0.006250510093534972,0.8070907430381975
1621218785.654752,-0.12161989789564256,-3.016064786182939,0.11400334867996453,-0.01634114803767938,3.020667965455179
1621218785.9569783,-0.1212124904301296,-3.0066567310900174,0.11400334867996453,-0.01634114803767938,3.0112578650715767
1621218786.0,-0.12242127093904387,-3.0223476858759772,0.11400334867996453,-0.01633569209044227,3.0269736149177864
1621218786.3223271,-0.12186312642773875,-3.0093350255537983,0.11400334867996453,-0.016335692086903324,3.0139583077935685
1621218786.3223271,-0.12186312642773875,-3.0093350255537983,0.11400334867996453,-0.016335692086903324,3.0139583077935685
1621218786.6548724,-0.3244436154903225,-7.007808675465871,0.11400871795398348,-0.040106692071880216,7.016241449617927
