key,label,type,sensor,perturbation_type,start,end,x_rmse_m,y_rmse_m,z_rmse_m,yaw_rmse_rad,position_rmse_m,position_max_m,worst_component,samples
01_warmup,01 warmup,straight,,,1621218776.071249,1621218787.571249,0.10838182105025214,2.301412715117419,0.07208058899245852,0.012938860323875796,2.3050906090103704,7.052812795365827,position_max_m,57
02_left_turn,02 left_turn,turn_left,,,1621218788.071249,1621218791.571249,2.3456279113576435,17.95006423718704,0.12859624531388192,0.71126398279248,18.103129934129896,21.956556129381507,position_max_m,17
03_straight,03 straight,straight,,,1621218791.571249,1621218810.071249,64.19322361590878,25.473463775159278,0.32711367985900625,1.5645363328353437,69.06355274865295,117.49056107116745,position_max_m,69
