stamp,time_from_start_s,x_error_m,y_error_m,z_error_m,yaw_error_rad,yaw_error_deg,position_error_m,relative_x_error_m,relative_y_error_m,relative_z_error_m,relative_yaw_error_rad,relative_yaw_error_deg,relative_position_error_m
1723528306.8140066,0.0,-0.16151086425780647,0.13365392138671695,1.7399063021087646,-0.0007750569047120237,-0.044407489522472164,1.7524905335245455,0.0,0.0,0.0,0.0,0.0,0.0
1723528306.8140066,0.0,-0.16151086425780647,0.13365392138671695,1.7399063021087646,-0.0007750569047120237,-0.044407489522472164,1.7524905335245455,0.0,0.0,0.0,0.0,0.0,0.0
1723528307.0174263,0.20341968536376953,-0.1595604941406208,0.1452125852050763,1.7735863288726805,-0.0013205020669679879,-0.0756591952755673,1.786660211723654,0.0019503701171856846,0.01155866381835935,0.033680026763915905,-0.0005454451622559642,-0.03125170575309513,0.035661615999249836
1723528307.0174263,0.20341968536376953,-0.1595604941406208,0.1452125852050763,1.7735863288726805,-0.0013205020669679879,-0.0756591952755673,1.786660211723654,0.0019503701171856846,0.01155866381835935,0.033680026763915905,-0.0005454451622559642,-0.03125170575309513,0.035661615999249836
1723528307.2168193,0.4028127193450928,-0.15266871630859669,0.1456775211181629,1.790398784286499,-0.0030367048062374113,-0.1739903690244961,1.8027915808193198,0.008842147949209789,0.012023599731445955,0.05049248217773439,-0.0022616479015253876,-0.12958287950202393,0.05265207771139299
1723528307.2168193,0.4028127193450928,-0.15266871630859669,0.1456775211181629,1.790398784286499,-0.0030367048062374113,-0.1739903690244961,1.8027915808193198,0.008842147949209789,0.012023599731445955,0.05049248217773439,-0.0022616479015253876,-0.12958287950202393,0.05265207771139299
1723528307.419249,0.6052424907684326,-0.17152694433593751,0.15253374829101318,1.8074642498168945,-0.0022067114539301436,-0.12643525291337482,1.8219810787620927,-0.01001608007813104,0.018879826904296237,0.06755794770812984,-0.0014316545492181199,-0.08202776339090266,0.07085792843854616
1723528307.419249,0.6052424907684326,-0.17152694433593751,0.15253374829101318,1.8074642498168945,-0.0022067114539301436,-0.12643525291337482,1.8219810787620927,-0.01001608007813104,0.018879826904296237,0.06755794770812984,-0.0014316545492181199,-0.08202776339090266,0.07085792843854616
1723528307.6233776,0.8093709945678711,-0.1608932622070256,0.15363702978515548,1.8229535139770507,-0.0023794770663940756,-0.1363339933525509,1.8364777409122335,0.0006176020507808744,0.01998310839843853,0.08304721186828612,-0.001604420161682052,-0.09192650383007873,0.08541981885167443
1723528307.6233776,0.8093709945678711,-0.1608932622070256,0.15363702978515548,1.8229535139770507,-0.0023794770663940756,-0.1363339933525509,1.8364777409122335,0.0006176020507808744,0.01998310839843853,0.08304721186828612,-0.001604420161682052,-0.09192650383007873,0.08541981885167443
1723528307.8226163,1.0086097717285156,-0.2113640913085959,-0.1541680931396492,1.842389686630249,0.0024885521987183523,0.14258353808456295,1.8608713919662827,-0.04985322705078943,-0.28782201452636613,0.10248338452148431,0.003263609103430376,0.1869910276070351,0.30956372590529996
1723528307.8226163,1.0086097717285156,-0.2113640913085959,-0.1541680931396492,1.842389686630249,0.0024885521987183523,0.14258353808456295,1.8608713919662827,-0.04985322705078943,-0.28782201452636613,0.10248338452148431,0.003263609103430376,0.1869910276070351,0.30956372590529996
