stamp,x,y,z,qx,qy,qz,qw,yaw,vx,vy,vz,algorithm,run_id
1723528213.734563351,0.0029051811017031513,0.0034085668174478646,0.0015495809551654884,0.0010594144763923336,0.00014676202895132123,-0.000691425891207057,0.9999991890157266,-0.001382540197895352,0.0,0.0,0.0,fast_livo2,1
1723528213.734563351,0.0029051811017031513,0.0034085668174478646,0.0,0.0,0.0,-0.0006912700438932468,0.9999997610728346,-0.0013825401978952987,0.0,0.0,0.0,fast_livo2,1
1723528213.831193447,0.01952150706766094,-0.015344150292084177,0.0,0.0,0.0,-0.0011913346373476224,0.9999992903606392,-0.002382669838307372,1.738343355339128e-17,-1.9563894314284192e-17,0.0,fast_livo2,1
1723528213.938765526,0.01166912001056948,-0.007168907539244235,0.0,0.0,0.0,-0.0007119427113019694,0.9999997465687558,-0.0014238855428896358,-8.098024560084871e-13,8.390869972446776e-13,0.0,fast_livo2,1
1723528214.035564661,0.0040477205085717935,-0.00793916714541842,0.0,0.0,0.0,-0.0009842814207355662,0.9999995155949251,-0.0019685631593318043,-2.263961011662787e-12,6.721443614158434e-13,0.0,fast_livo2,1
1723528214.135951996,0.009594519929081977,-0.010034009664353824,0.0,0.0,0.0,-0.00018844799424705842,0.9999999822436766,-0.0003768959907248792,-5.963324545469706e-13,5.124851531068274e-14,0.0,fast_livo2,1
1723528214.237822771,0.005521762263593819,-0.008330061069916446,0.0,0.0,0.0,-0.0010336697617256286,0.9999994657632691,-0.0020673398916009056,-2.121570233132742e-12,6.962600458747074e-13,0.0,fast_livo2,1
1723528214.337654114,0.003952312429868368,0.0017307941169158571,0.0,0.0,0.0,-0.001624310647480116,0.9999986808065902,-0.0032486227234809206,-2.7447467787640976e-12,5.216211855084852e-12,0.0,fast_livo2,1
1723528214.440213203,0.004119145276296351,-0.0038941720790592847,0.0,0.0,0.0,-0.0009451699274563492,0.9999995533268043,-0.001890340136367463,-2.4973129541681818e-12,1.9161546027451296e-12,0.0,fast_livo2,1
1723528214.537189007,0.006520901037508002,-0.0022222155327980223,0.0,0.0,0.0,-0.0006626440193021826,0.9999997804514278,-0.0013252881355927393,-9.816519697943915e-13,2.7650841482478906e-12,0.0,fast_livo2,1
1723528214.634207010,0.002246688886701317,-0.0034194906628987084,0.0,0.0,0.0,-0.0006803844502582607,0.9999997685384732,-0.0013607690055050805,-3.5886208420024893e-12,1.840246081604227e-12,0.0,fast_livo2,1
1723528214.741908550,0.0055726980486228385,-0.003393247621080822,0.0,0.0,0.0,-0.0005934504764710804,0.9999998239082505,-0.0011869010226099874,-8.655616981077981e-13,1.7262700634462867e-12,0.0,fast_livo2,1
1723528214.841309309,0.0062023169117434995,-0.0010448823514099441,0.0,0.0,0.0,-0.0007805205708385598,0.9999996953937729,-0.0015610413001780898,-3.4392335874217496e-13,3.3161857049442134e-12,0.0,fast_livo2,1
1723528214.940991640,0.006955671362002086,0.0024464482820303834,0.0,0.0,0.0,-0.00043045292403782044,0.9999999073551358,-0.0008609058746618103,2.568137984206248e-13,5.741684119256116e-12,0.0,fast_livo2,1
1723528215.040475368,-0.0003699320697637159,-2.7123517527154324e-05,0.0,0.0,0.0,-0.0008142305625161358,0.9999996685142406,-0.0016284613049695198,-5.59431069313077e-12,3.3079404558426784e-12,0.0,fast_livo2,1
1723528215.148437023,0.0008668550870101368,-0.002900466251786931,0.0,0.0,0.0,-0.0006773152922445057,0.9999997706219711,-0.0013546306880631853,-3.997734116672775e-12,4.725663575868644e-13,0.0,fast_livo2,1
1723528215.241021395,0.0011783901555308166,-0.001788675750288291,0.0,0.0,0.0,-0.000851879753612933,0.9999996371503769,-0.0017037597132953943,-3.4351749824681685e-12,1.3144211281603197e-12,0.0,fast_livo2,1
1723528215.346884489,0.00470785407988869,-0.006649211199777671,0.0,0.0,0.0,-0.0008595769135885161,0.9999996305636966,-0.0017191540388830082,9.980624157606495e-14,-3.2251241607883507e-12,0.0,fast_livo2,1
1723528215.449224234,0.008049760062842228,-0.007669032541868208,0.0,0.0,0.0,-0.000900777962989762,0.9999995942994484,-0.001801556169610308,3.096889403448634e-12,-3.845346363919901e-12,0.0,fast_livo2,1
1723528215.545322180,0.008469022356707129,-0.007084736755279132,0.0,0.0,0.0,-0.0007476718687631947,0.9999997204933493,-0.0014953438768459115,3.189091826445549e-12,-3.0089748374135736e-12,0.0,fast_livo2,1
1723528215.645728827,0.008948776975859852,-0.0038748178195337876,0.0,0.0,0.0,-0.0007774358222999605,0.9999996977967255,-0.0015548718012290408,3.3289306437833156e-12,1.7199441825329004e-13,0.0,fast_livo2,1
1723528215.752505302,0.009012272049420266,-0.0035057092055939343,0.0,0.0,0.0,-0.0007057790255593282,0.9999997509379526,-0.001411558168307181,3.066263978563754e-12,5.119853591987176e-13,0.0,fast_livo2,1
1723528215.851671219,0.010262852338843676,-0.0015684329939383642,0.0,0.0,0.0,-0.0005169757380837082,0.9999998663680342,-0.0010339515222237419,3.922625448743965e-12,2.232150801137001e-12,0.0,fast_livo2,1
1723528215.952227116,0.011668136212338618,-0.0032439753414894813,0.0,0.0,0.0,-0.000425828505524103,0.9999999093350378,-0.0008516570367866905,4.86275500118441e-12,4.69876595145496e-13,0.0,fast_livo2,1
1723528216.054345846,0.011141490460779528,-0.004636445871724228,0.0,0.0,0.0,-0.00029141868331642134,0.9999999575375746,-0.0005828373748824056,3.903270339323389e-12,-8.92479227795743e-13,0.0,fast_livo2,1
1723528216.153466702,0.014209880547923593,-0.0031473253591208197,0.0,0.0,0.0,2.8602329690582724e-05,0.9999999995909533,5.720465938896524e-05,6.377109520246289e-12,5.691044135919905e-13,0.0,fast_livo2,1
1723528216.256970167,0.018532997980537622,-0.0037075900728007903,0.0,0.0,0.0,0.00012527599448591882,0.9999999921529625,0.00025055198962720127,9.928701686767044e-12,-2.675447049870305e-14,0.0,fast_livo2,1
1723528216.360603571,0.02097172326614876,-0.005523227287390688,0.0,0.0,0.0,0.00010822016104864793,0.9999999941441984,0.00021644032251977308,1.1323512792574611e-11,-1.7833239496656966e-12,0.0,fast_livo2,1
1723528216.455848455,0.023486160378910065,-0.005311114632356919,0.0,0.0,0.0,0.0003383365903644858,0.9999999427641741,0.0006766731936389547,1.2562154468780465e-11,-1.4318674640200835e-12,0.0,fast_livo2,1
1723528216.557419538,0.025651517144304244,-0.005465951959964956,0.0,0.0,0.0,0.0008053351782412232,0.9999996757175728,0.0016106705305865,1.3423803437101825e-11,-1.4436843647630537e-12,0.0,fast_livo2,1
1723528216.657325029,0.03233407845258437,-0.007308139134906786,0.0,0.0,0.0,0.001119347604145395,0.9999993735302743,0.0022386956757824983,1.8445115931593065e-11,-3.0524805027924186e-12,0.0,fast_livo2,1
