stamp,time_from_start_s,x_error_m,y_error_m,z_error_m,yaw_error_rad,yaw_error_deg,position_error_m,relative_x_error_m,relative_y_error_m,relative_z_error_m,relative_yaw_error_rad,relative_yaw_error_deg,relative_position_error_m
1723528317.118894,0.0,-0.3819642238999279,0.5109178593574342,0.07693865588951465,-0.007767939246597688,-0.44507013434407994,0.6425366013854326,0.0,0.0,0.0,0.0,0.0,0.0
1723528317.118894,0.0,-0.3819642238999279,0.5109178593574342,0.07693865588951465,-0.007767939246597688,-0.44507013434407994,0.6425366013854326,0.0,0.0,0.0,0.0,0.0,0.0
1723528317.2200308,0.10113668441772461,-0.3728291183869459,0.4900142684819784,0.06722252767766568,-0.007351522758208606,-0.42121122703972713,0.6193822753845077,0.009135105512982022,-0.02090359087545579,-0.009716128211848973,0.00041641648838908196,0.023858907304352844,0.024795431265675554
1723528317.2200308,0.10113668441772461,-0.3728291183869459,0.4900142684819784,0.06722252767766568,-0.007351522758208606,-0.42121122703972713,0.6193822753845077,0.009135105512982022,-0.02090359087545579,-0.009716128211848973,0.00041641648838908196,0.023858907304352844,0.024795431265675554
1723528317.3203204,0.20142626762390137,-0.3821726889922985,0.5057440644705551,0.05343359341564158,-0.006449384298222061,-0.36952250074606635,0.6361510605698218,-0.00020846509237060218,-0.0051737948868790795,-0.023505062473873073,0.0013185549483756276,0.0755476335980136,0.0240686429431929
1723528317.3203204,0.20142626762390137,-0.3821726889922985,0.5057440644705551,0.05343359341564158,-0.006449384298222061,-0.36952250074606635,0.6361510605698218,-0.00020846509237060218,-0.0051737948868790795,-0.023505062473873073,0.0013185549483756276,0.0755476335980136,0.0240686429431929
1723528317.4223046,0.30341053009033203,-0.39641835370744616,0.5637727609019478,0.040005176283820276,-0.009107236400940577,-0.5218062088018087,0.6903532800100439,-0.014454129807518257,0.052854901544513666,-0.036933479605694375,-0.0013392971543428889,-0.07673607445772875,0.06608059020285051
1723528317.4223046,0.30341053009033203,-0.39641835370744616,0.5637727609019478,0.040005176283820276,-0.009107236400940577,-0.5218062088018087,0.6903532800100439,-0.014454129807518257,0.052854901544513666,-0.036933479605694375,-0.0013392971543428889,-0.07673607445772875,0.06608059020285051
1723528317.5218337,0.4029395580291748,-0.38480287374373745,0.4960567223821144,0.03876106706877813,-0.00892663899757884,-0.5114587397981594,0.6290055196754916,-0.0028386498438095487,-0.014861136975319766,-0.03817758882073652,-0.0011586997509811514,-0.06638860545407944,0.041066283168801655
1723528317.5218337,0.4029395580291748,-0.38480287374373745,0.4960567223821144,0.03876106706877813,-0.00892663899757884,-0.5114587397981594,0.6290055196754916,-0.0028386498438095487,-0.014861136975319766,-0.03817758882073652,-0.0011586997509811514,-0.06638860545407944,0.041066283168801655
1723528317.6229484,0.5040543079376221,-0.3788180725952799,0.4966432780206631,0.04947478293557728,-0.006806364631349426,-0.3899759672034386,0.626582342453436,0.003146151304648015,-0.014274581336771064,-0.027463872953937374,0.0009615746152482618,0.05509416714064138,0.03111151327084306
1723528317.6229484,0.5040543079376221,-0.3788180725952799,0.4966432780206631,0.04947478293557728,-0.006806364631349426,-0.3899759672034386,0.626582342453436,0.003146151304648015,-0.014274581336771064,-0.027463872953937374,0.0009615746152482618,0.05509416714064138,0.03111151327084306
1723528317.722835,0.6039409637451172,-0.3668786155401449,0.4722890152495651,0.0599395047897775,-0.007854622724050797,-0.4500367317556605,0.6010404118697021,0.01508560835978301,-0.03862884410786904,-0.016999151099737153,-8.668347745310889e-05,-0.00496659741158057,0.044818905774310226
1723528317.722835,0.6039409637451172,-0.3668786155401449,0.4722890152495651,0.0599395047897775,-0.007854622724050797,-0.4500367317556605,0.6010404118697021,0.01508560835978301,-0.03862884410786904,-0.016999151099737153,-8.668347745310889e-05,-0.00496659741158057,0.044818905774310226
1723528317.8240752,0.7051811218261719,-0.3759829776493575,0.4650491716537175,0.06153495972450029,-0.0064525292161825565,-0.36970269127211763,0.6011825702780994,0.005981246250570393,-0.04586868770371666,-0.015403696165014358,0.0013154100304151317,0.0753674430719623,0.04875434005209309
1723528317.8240752,0.7051811218261719,-0.3759829776493575,0.4650491716537175,0.06153495972450029,-0.0064525292161825565,-0.36970269127211763,0.6011825702780994,0.005981246250570393,-0.04586868770371666,-0.015403696165014358,0.0013154100304151317,0.0753674430719623,0.04875434005209309
1723528317.927977,0.8090829849243164,-0.40916424328320034,0.570332724390525,0.06218347812419034,-0.00874847549504709,-0.5012507230398218,0.7046712562917933,-0.027200019383272434,0.05941486503309079,-0.014755177765324312,-0.0009805362484494023,-0.056180588695741863,0.06699016728025921
1723528317.927977,0.8090829849243164,-0.40916424328320034,0.570332724390525,0.06218347812419034,-0.00874847549504709,-0.5012507230398218,0.7046712562917933,-0.027200019383272434,0.05941486503309079,-0.014755177765324312,-0.0009805362484494023,-0.056180588695741863,0.06699016728025921
1723528317.9385571,0.8196630477905273,-0.33025815827335236,0.31693932480068554,0.06254288063960245,-0.00727450795820439,-0.4167986040394414,0.4619876606901105,0.05170606562657554,-0.19397853455674863,-0.014395775249912202,0.0004934312883932979,0.028271530304638533,0.20126705501996456
1723528317.9385571,0.8196630477905273,-0.33025815827335236,0.31693932480068554,0.06254288063960245,-0.00727450795820439,-0.4167986040394414,0.4619876606901105,0.05170606562657554,-0.19397853455674863,-0.014395775249912202,0.0004934312883932979,0.028271530304638533,0.20126705501996456
1723528318.023955,0.9050610065460205,-0.2677726009239336,0.11771231821718686,0.0606952082839316,0.004688330675834962,0.2686215606870602,0.2987344372084717,0.11419162297599428,-0.3932055411402473,-0.01624344760558305,0.01245626992243265,0.7136916950311402,0.40977332018007423
1723528318.023955,0.9050610065460205,-0.2677726009239336,0.11771231821718686,0.0606952082839316,0.004688330675834962,0.2686215606870602,0.2987344372084717,0.11419162297599428,-0.3932055411402473,-0.01624344760558305,0.01245626992243265,0.7136916950311402,0.40977332018007423
1723528318.1261523,1.0072581768035889,-0.28339104343611154,0.18672176226517223,0.05828447460571007,-0.006775203852847466,-0.38819058610893425,0.34434369456007646,0.09857318046381636,-0.32419609709226194,-0.018654181283804583,0.0009927353937502223,0.056879548235145704,0.3393637572811459
1723528318.1261523,1.0072581768035889,-0.28339104343611154,0.18672176226517223,0.05828447460571007,-0.006775203852847466,-0.38819058610893425,0.34434369456007646,0.09857318046381636,-0.32419609709226194,-0.018654181283804583,0.0009927353937502223,0.056879548235145704,0.3393637572811459
1723528318.226358,1.1074638366699219,-0.3064061609123456,0.20133207841564627,0.025747127100007816,-0.004252861766915972,-0.24367103009683522,0.3675353803351592,0.07555806298758228,-0.3095857809417879,-0.051191528789506835,0.0035150774796817164,0.20139910424724472,0.3227583449944851
1723528318.226358,1.1074638366699219,-0.3064061609123456,0.20133207841564627,0.025747127100007816,-0.004252861766915972,-0.24367103009683522,0.3675353803351592,0.07555806298758228,-0.3095857809417879,-0.051191528789506835,0.0035150774796817164,0.20139910424724472,0.3227583449944851
1723528318.3298364,1.210942268371582,-0.3314852021882615,0.26647611468765575,0.038900237485315126,-0.004779556180448008,-0.273848397085339,0.42708920314758037,0.050479021711666405,-0.24444174466977842,-0.038038418404199525,0.00298838306614968,0.17122173725874099,0.2524813249427866
1723528318.3298364,1.210942268371582,-0.3314852021882615,0.26647611468765575,0.038900237485315126,-0.004779556180448008,-0.273848397085339,0.42708920314758037,0.050479021711666405,-0.24444174466977842,-0.038038418404199525,0.00298838306614968,0.17122173725874099,0.2524813249427866
1723528318.4250746,1.306180477142334,-0.33465120085148214,0.2546456559516983,0.05711578834955344,-0.0022983474546292015,-0.1316856090048887,0.42437960554814685,0.04731302304844576,-0.25627220340573587,-0.01982286753996121,0.005469591791968487,0.31338452533919126,0.26135590765452477
1723528318.4250746,1.306180477142334,-0.33465120085148214,0.2546456559516983,0.05711578834955344,-0.0022983474546292015,-0.1316856090048887,0.42437960554814685,0.04731302304844576,-0.25627220340573587,-0.01982286753996121,0.005469591791968487,0.31338452533919126,0.26135590765452477
1723528318.531128,1.412233829498291,-0.34263666480543975,0.2794551478398617,0.0460685133439247,-0.0056182819619754465,-0.3219038445356727,0.44454175466981005,0.03932755909448815,-0.23146271151757247,-0.03087014254558995,0.0021496572846222417,0.12316628980840721,0.23680078004133026
1723528318.531128,1.412233829498291,-0.34263666480543975,0.2794551478398617,0.0460685133439247,-0.0056182819619754465,-0.3219038445356727,0.44454175466981005,0.03932755909448815,-0.23146271151757247,-0.03087014254558995,0.0021496572846222417,0.12316628980840721,0.23680078004133026
1723528318.6304677,1.5115735530853271,-0.35000126688377975,0.2611615029178367,0.049605907431736096,-0.00772375903429201,-0.4425387946409727,0.4395076375658107,0.03196295701614815,-0.24975635643959748,-0.027332748457778555,4.418021230567781e-05,0.0025313397031072825,0.253272476478309
1723528318.6304677,1.5115735530853271,-0.35000126688377975,0.2611615029178367,0.049605907431736096,-0.00772375903429201,-0.4425387946409727,0.4395076375658107,0.03196295701614815,-0.24975635643959748,-0.027332748457778555,4.418021230567781e-05,0.0025313397031072825,0.253272476478309
1723528318.7307365,1.611842393875122,-0.3493309427700382,0.26262174291162665,0.05145545164942811,-0.002969230312395821,-0.1701243653025915,0.44005675876072037,0.032633281129889724,-0.2482961164458075,-0.025483204240086543,0.004798708934201867,0.2749457690414885,0.25172462370160453
1723528318.7307365,1.611842393875122,-0.3493309427700382,0.26262174291162665,0.05145545164942811,-0.002969230312395821,-0.1701243653025915,0.44005675876072037,0.032633281129889724,-0.2482961164458075,-0.025483204240086543,0.004798708934201867,0.2749457690414885,0.25172462370160453
1723528318.8343506,1.715456485748291,-0.3409020349718048,0.25394119737805454,0.059408924835798294,-0.00468498695730668,-0.2684299797275099,0.4292199314149603,0.04106218892812308,-0.25697666197937963,-0.017529731053716358,0.0030829522892910086,0.17664015461657,0.2608263783294336
1723528318.8343506,1.715456485748291,-0.3409020349718048,0.25394119737805454,0.059408924835798294,-0.00468498695730668,-0.2684299797275099,0.4292199314149603,0.04106218892812308,-0.25697666197937963,-0.017529731053716358,0.0030829522892910086,0.17664015461657,0.2608263783294336
1723528318.9335866,1.814692497253418,-0.3291727243437492,0.2222177317553502,0.025637722571663968,-0.004247525885198167,-0.24336530659442399,0.39798579821023805,0.05279149955617868,-0.28870012760208397,-0.05130093331785068,0.003520413361399522,0.201704827749656,0.2979370602361045
1723528318.9335866,1.814692497253418,-0.3291727243437492,0.2222177317553502,0.025637722571663968,-0.004247525885198167,-0.24336530659442399,0.39798579821023805,0.05279149955617868,-0.28870012760208397,-0.05130093331785068,0.003520413361399522,0.201704827749656,0.2979370602361045
