stamp,x,y,z,qx,qy,qz,qw,yaw,vx,vy,vz,algorithm,run_id
1723528219.304836750,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,orb_slam3,0
1723528219.304836750,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,orb_slam3,0
1723528219.334109783,0.0015554534759261301,-0.00019777625849926993,-0.0004481885710936437,-6.224725728705361e-07,-0.0001427003897825907,0.0007001979077609797,0.9999997446795179,0.0014003961503812703,0.0,0.0,0.0,orb_slam3,0
1723528219.334109783,0.0015554534759261301,-0.00019777625849926993,-0.0004481885710936437,-6.224725728705361e-07,-0.0001427003897825907,0.0007001979077609797,0.9999997446795179,0.0014003961503812703,0.0,0.0,0.0,orb_slam3,0
1723528219.385503054,0.006207894329642957,0.0003844902775440341,-0.0006481300872660787,0.00015165306222077643,1.3715207016540276e-05,0.002286448064809942,0.9999973744807974,0.0045729042225960345,0.0,0.0,0.0,orb_slam3,0
1723528219.385503054,0.006207894329642957,0.0003844902775440341,-0.0006481300872660787,0.00015165306222077643,1.3715207016540276e-05,0.002286448064809942,0.9999973744807974,0.0045729042225960345,0.0,0.0,0.0,orb_slam3,0
1723528219.441397905,0.009052200935595701,0.002234173046190162,-0.000896596710696551,1.2099606714980409e-05,0.00015658972843501928,0.002766465271275284,0.9999961609942108,0.005532941592521401,0.0,0.0,0.0,orb_slam3,0
1723528219.441397905,0.009052200935595701,0.002234173046190162,-0.000896596710696551,1.2099606714980409e-05,0.00015658972843501928,0.002766465271275284,0.9999961609942108,0.005532941592521401,0.0,0.0,0.0,orb_slam3,0
1723528219.509104729,0.012221481632501918,0.001438843490848489,-0.0013089906221864975,0.00028889033834724,6.475891598789474e-05,0.004687281189048829,0.9999889708110332,0.009374633788505974,0.0,0.0,0.0,orb_slam3,0
1723528219.509104729,0.012221481632501918,0.001438843490848489,-0.0013089906221864975,0.00028889033834724,6.475891598789474e-05,0.004687281189048829,0.9999889708110332,0.009374633788505974,0.0,0.0,0.0,orb_slam3,0
1723528219.573536396,0.01614334988772534,0.0004935248099709236,-0.0021034194905601425,0.0007629484709596119,-9.458508724624615e-05,0.006560856408180024,0.9999781818252247,0.013121658997828453,0.0,0.0,0.0,orb_slam3,0
1723528219.573536396,0.01614334988772534,0.0004935248099709236,-0.0021034194905601425,0.0007629484709596119,-9.458508724624615e-05,0.006560856408180024,0.9999781818252247,0.013121658997828453,0.0,0.0,0.0,orb_slam3,0
1723528219.643714666,0.0181301355588896,-5.5405773390859725e-05,-0.0016771443826775652,0.0009626402060807589,0.00021639712054177807,0.007602809011244282,0.999970611463786,0.015206175114273385,0.0,0.0,0.0,orb_slam3,0
1723528219.643714666,0.0181301355588896,-5.5405773390859725e-05,-0.0016771443826775652,0.0009626402060807589,0.00021639712054177807,0.007602809011244282,0.999970611463786,0.015206175114273385,0.0,0.0,0.0,orb_slam3,0
1723528219.696840048,0.0223075770916627,-0.0007183720354701009,-0.002183397193599863,0.0011843881889382305,0.0001496558713433016,0.009652390472916947,0.9999527019743966,0.019305422270647226,0.0,0.0,0.0,orb_slam3,0
1723528219.696840048,0.0223075770916627,-0.0007183720354701009,-0.002183397193599863,0.0011843881889382305,0.0001496558713433016,0.009652390472916947,0.9999527019743966,0.019305422270647226,0.0,0.0,0.0,orb_slam3,0
1723528219.771591187,0.026290798150224975,-0.0011341383925123323,-0.0024091786266180566,0.0012646337679457248,0.00014929002426966598,0.011457097645215662,0.9999335544562296,0.022915056567292463,0.0,0.0,0.0,orb_slam3,0
1723528219.771591187,0.026290798150224975,-0.0011341383925123323,-0.0024091786266180566,0.0012646337679457248,0.00014929002426966598,0.011457097645215662,0.9999335544562296,0.022915056567292463,0.0,0.0,0.0,orb_slam3,0
1723528219.867782116,0.030974981893221662,-0.0015642223575399444,-0.003034972863186022,0.0016874859513663883,-8.016437491753514e-05,0.013550761452516656,0.9999067570673247,0.027102043616089717,0.0,0.0,0.0,orb_slam3,0
1723528219.867782116,0.030974981893221662,-0.0015642223575399444,-0.003034972863186022,0.0016874859513663883,-8.016437491753514e-05,0.013550761452516656,0.9999067570673247,0.027102043616089717,0.0,0.0,0.0,orb_slam3,0
1723528219.934046745,0.0380544646172732,-0.00041271926255149636,-0.003748966911378814,0.001809252494170075,-8.679204024319986e-05,0.015963901054423673,0.9998709281380666,0.03192879260439487,0.0,0.0,0.0,orb_slam3,0
1723528219.934046745,0.0380544646172732,-0.00041271926255149636,-0.003748966911378814,0.001809252494170075,-8.679204024319986e-05,0.015963901054423673,0.9998709281380666,0.03192879260439487,0.0,0.0,0.0,orb_slam3,0
1723528219.989261150,0.04314214238147093,0.0031459318226420493,-0.002956624548049502,0.0013122134298408192,0.0007072333634577932,0.01633130096459261,0.9998655242209769,0.03266590550696945,0.0,0.0,0.0,orb_slam3,0
1723528219.989261150,0.04314214238147093,0.0031459318226420493,-0.002956624548049502,0.0013122134298408192,0.0007072333634577932,0.01633130096459261,0.9998655242209769,0.03266590550696945,0.0,0.0,0.0,orb_slam3,0
1723528220.060719967,0.04846364281889383,0.0039004381709541232,-0.0029236140606874973,0.0016807922114259297,0.001169401601575859,0.01795783781382994,0.999836648407373,0.03592155775686175,0.0,0.0,0.0,orb_slam3,0
1723528220.060719967,0.04846364281889383,0.0039004381709541232,-0.0029236140606874973,0.0016807922114259297,0.001169401601575859,0.01795783781382994,0.999836648407373,0.03592155775686175,0.0,0.0,0.0,orb_slam3,0
1723528220.136328697,0.05434505487278435,0.006584791636459595,-0.0032736628136945094,0.0012639324983244572,0.0013357948143544185,0.019029018623848003,0.999817240588032,0.03806378019660629,0.0,0.0,0.0,orb_slam3,0
1723528220.136328697,0.05434505487278435,0.006584791636459595,-0.0032736628136945094,0.0012639324983244572,0.0013357948143544185,0.019029018623848003,0.999817240588032,0.03806378019660629,0.0,0.0,0.0,orb_slam3,0
1723528220.204624653,0.05879067047646197,0.004734280844838247,-0.0032628617287888467,0.001777875204161898,0.001499509011402056,0.021516899339623193,0.9997657794080033,0.04304252411496072,0.0,0.0,0.0,orb_slam3,0
1723528220.204624653,0.05879067047646197,0.004734280844838247,-0.0032628617287888467,0.001777875204161898,0.001499509011402056,0.021516899339623193,0.9997657794080033,0.04304252411496072,0.0,0.0,0.0,orb_slam3,0
1723528220.262400389,0.0637447820691275,0.004049586887143129,-0.0043073521707869995,0.001995758340626609,0.0011072980883585215,0.023639858693541623,0.9997179341797062,0.04728852988655874,0.0,0.0,0.0,orb_slam3,0
1723528220.262400389,0.0637447820691275,0.004049586887143129,-0.0043073521707869995,0.001995758340626609,0.0011072980883585215,0.023639858693541623,0.9997179341797062,0.04728852988655874,0.0,0.0,0.0,orb_slam3,0
1723528220.334514141,0.06921029546446972,0.0035534256299837967,-0.005060838910090821,0.002361558580990532,0.0009648126603978291,0.02567874591698299,0.9996669916455829,0.051367617235922286,0.0,0.0,0.0,orb_slam3,0
1723528220.334514141,0.06921029546446972,0.0035534256299837967,-0.005060838910090821,0.002361558580990532,0.0009648126603978291,0.02567874591698299,0.9996669916455829,0.051367617235922286,0.0,0.0,0.0,orb_slam3,0
1723528220.418398619,0.07380064689220826,0.0051665571532691305,-0.004752668966273624,0.0020294553240193824,0.001134677805104789,0.027017791434941416,0.9996322487611858,0.05404675103835758,0.0,0.0,0.0,orb_slam3,0
