key,label,type,sensor,perturbation_type,start,end,samples,relative_position_rmse_m,relative_position_max_m,relative_x_rmse_m,relative_y_rmse_m,relative_z_rmse_m,relative_yaw_rmse_deg,dominant_components,absolute_position_rmse_m,absolute_x_rmse_m,absolute_y_rmse_m,absolute_z_rmse_m,absolute_yaw_rmse_deg
01_straight_road,01 straight_road,temporal_phase,,,1723528213.157124,1723528321.185588,2136,1.3033571288768753,2.1845316946526245,0.34442141503262935,0.4294603499625872,1.1813879557838327,0.7706370176122325,z,1.303430434206471,0.34652037952658393,0.42717592273897054,1.1816832293049317,0.7724507333423698
02_left_turn,02 left_turn,temporal_phase,,,1723528321.185588,1723528237.046052,0,,,,,,,,,,,,
03_straight_road,03 straight_road,temporal_phase,,,1723528237.046052,1723528244.525495,148,0.24782376538956224,0.6082578742502501,0.033318410063936627,0.05473992305846218,0.23939516090812232,0.6344879179477505,yaw,0.7227808392568023,0.27884856056585144,0.2412322201599965,0.6216611921487452,0.34386932568001655
04_left_turn,04 left_turn,temporal_phase,,,1723528244.525495,1723528250.465728,118,0.3632269114734361,0.4546183259917675,0.15200781945870617,0.24862773216615844,0.21682173055266815,1.3717979358289285,yaw,1.2494328345219312,0.25727648960669475,0.3702173459351162,1.1652597704571814,2.3739135141932444
05_straight_road,05 straight_road,temporal_phase,,,1723528250.465728,1723528263.265728,254,0.999570460968663,1.4365672750356626,0.7283920613329785,0.1269459731610653,0.6726595210999313,0.32364647375234296,"x,z",0.8032230851584804,0.530590899630438,0.28704789348397836,0.5303245502588774,0.3532853116139885
06_trees_occlusion,06 trees_occlusion,temporal_phase,,,1723528263.265728,1723528273.585834,204,0.3628815507324608,0.6082893792738943,0.05039797975825891,0.10980211571868809,0.34217913273895223,0.12634219888598558,z,0.5691047500349203,0.027196294043248043,0.3716882701343116,0.43010278765335297,0.4974869554096971
07_straight_road,07 straight_road,temporal_phase,,,1723528273.585834,1723528280.882174,144,0.30535274212968955,0.5615729666222357,0.12051917509520169,0.014315649736513194,0.2801972300596747,0.14984713703791733,z,1.0561685753986334,0.12780603819436656,0.4895340938296956,0.9270998043571025,0.22255554311627715
08_left_turn,08 left_turn,temporal_phase,,,1723528280.882174,1723528285.674305,96,0.2681966890380381,0.4476886857479824,0.19182293845174345,0.063944424352127,0.17619459381314712,0.5022689070320349,yaw,1.4283213301184843,0.1786261184339276,0.4975653074797356,1.3268848091214482,0.6045357577423361
09_straight_road,09 straight_road,temporal_phase,,,1723528285.674305,1723528306.69381,416,0.4710549695604715,0.7415995073617844,0.24393335647413547,0.08907306628679436,0.3930080034924831,0.48158196527445774,yaw,1.9253845847022748,0.21136745730972104,0.6092999750301141,1.8141618277948284,0.7353881515090448
10_trees_building_occlusion,10 trees+building_occlusion,temporal_phase,,,1723528306.69381,1723528317.083501,206,0.2462836394721123,0.3881776527601807,0.19108839344446815,0.11030136675916695,0.109427900708646,0.12071317181947526,x,2.124213164593023,0.6238382110366557,0.6553661693145882,1.9218747719866691,0.7139887791360198
11_u-turn,11 u-turn,temporal_phase,,,1723528317.083501,1723528334.696008,350,0.9955468186797672,1.8570723325432907,0.5683099744736781,0.41597526526238654,0.7036347204246102,4.6027972288338095,yaw,1.6336613840836747,0.6989578405039893,0.858339917752562,1.2014824345934954,4.133808556188723
12_speed_breaker,12 speed_breaker,temporal_phase,,,1723528334.696008,1723528336.569798,38,0.3035243185145844,0.3862003099026366,0.29106111010186275,0.05377648966874265,0.06722002138441957,1.385608126351584,yaw,1.7816604750883298,0.28284016710191645,1.675302372113974,0.5363557125220378,8.278079476103523
13_straight_road,13 straight_road,temporal_phase,,,1723528336.569798,1723528356.963645,404,4.57915477564209,8.060968597667118,2.112867357156008,4.060761446039795,0.12110519686268587,9.732931363421999,yaw,5.9212131508954355,1.8720149011853007,5.6007535530895485,0.4334570631931547,4.09950256211249
14_right_turn,14 right_turn,temporal_phase,,,1723528356.963645,1723528362.235453,104,2.982819142551921,5.636317699742166,2.829303219870379,0.9031925717515032,0.27658001651996905,20.582270108332537,yaw,10.293475194820493,6.760488100226774,7.760450631900528,0.16382375563901905,28.81331475297354
15_straight_road,15 straight_road,temporal_phase,,,1723528362.235453,1723528378.383415,320,8.01008359076776,11.55319896704014,6.884491728712147,3.916149946562861,1.1954005037712843,24.391477710105686,yaw,16.427053799855578,16.049036720617686,3.157727908188287,1.5183120039909903,16.92493499703185
