key,label,type,sensor,perturbation_type,start,end,x_rmse_m,y_rmse_m,z_rmse_m,yaw_rmse_rad,position_rmse_m,position_max_m,worst_component,samples
01_warmup,01 warmup,straight,,,1621218776.071249,1621218787.571249,0.040379669894938464,0.6408813251552656,0.0474555374966514,0.024638833608284186,0.6439032681332574,1.7187154764603914,position_max_m,46
02_left_turn,02 left_turn,turn_left,,,1621218788.071249,1621218791.571249,0.6736807549360179,0.9502885394277422,0.11308931689807673,1.5035424387361815,1.1703346791987959,1.7295598136617376,position_max_m,12
03_straight,03 straight,straight,,,1621218791.571249,1621218810.071249,2.1221159583244877,0.8531473313523915,0.9611935850608092,3.0855371540987577,2.4809533686732643,3.9363419488744196,position_max_m,56
