key,label,type,sensor,perturbation_type,start,end,x_rmse_m,y_rmse_m,z_rmse_m,yaw_rmse_rad,position_rmse_m,position_max_m,worst_component,samples
01_warmup,01 warmup,straight,,,1621218776.071249,1621218787.571249,0.04026868865289024,0.6406010003624252,0.04752053073158424,0.024630769339125305,0.6436221016964649,1.7174564592150467,position_max_m,46
02_left_turn,02 left_turn,turn_left,,,1621218788.071249,1621218791.571249,0.6734069603934633,0.9496699274900192,0.11236699859956187,1.5035658677339465,1.1696051675071957,1.72807235593521,position_max_m,12
03_straight,03 straight,straight,,,1621218791.571249,1621218810.071249,2.121965026073372,0.8672784549372091,0.9501174221035867,3.0856056893575796,2.481457355277661,3.93410726835881,position_max_m,56
