key,label,type,sensor,perturbation_type,start,end,x_rmse_m,y_rmse_m,z_rmse_m,yaw_rmse_rad,position_rmse_m,position_max_m,worst_component,samples
01_warmup,01 warmup,straight,,,1621218776.071249,1621218787.571249,0.05290281043227675,0.5571262716261755,0.07478587402452816,0.02287059903100444,0.5646072235114682,1.8921624157752321,position_max_m,114
02_left_turn,02 left_turn,turn_left,,,1621218788.071249,1621218791.571249,0.7469148322712783,0.9771762362871551,0.13991045517858847,1.4470986824037448,1.2378732160037398,1.9019617385896226,position_max_m,34
03_straight,03 straight,straight,,,1621218791.571249,1621218810.071249,2.3217619301513435,1.255993171795672,0.5522371306401045,3.083455216175478,2.69686172362527,4.740285444947815,position_max_m,136
