key,label,type,sensor,perturbation_type,start,end,samples,relative_position_rmse_m,relative_position_max_m,relative_x_rmse_m,relative_y_rmse_m,relative_z_rmse_m,relative_yaw_rmse_deg,dominant_components,absolute_position_rmse_m,absolute_x_rmse_m,absolute_y_rmse_m,absolute_z_rmse_m,absolute_yaw_rmse_deg
01_straight_road,01 straight_road,temporal_phase,,,1723528213.157124,1723528321.185588,2136,0.9693757057547606,1.509304205860771,0.32543871160041954,0.38602283074733656,0.8275054549918162,0.7479915688273264,"z,yaw",0.9694377583420121,0.3276950409389392,0.38370146367863217,0.8277673068043256,0.7491426726501106
02_left_turn,02 left_turn,temporal_phase,,,1723528321.185588,1723528237.046052,0,,,,,,,,,,,,
03_straight_road,03 straight_road,temporal_phase,,,1723528237.046052,1723528244.525495,148,0.20201202501276447,0.5377155144327291,0.03383190195457013,0.05108640933571543,0.1924952971921077,0.634201110787239,yaw,0.6406906890654286,0.2529694130499271,0.2520739319646937,0.531930228451221,0.3315450758629986
04_left_turn,04 left_turn,temporal_phase,,,1723528244.525495,1723528250.465728,118,0.3371693579716793,0.42544969096859,0.1381552068377024,0.23280705536153767,0.20099052154904248,1.3734223426578676,yaw,1.120756796209792,0.24787698502238492,0.38248964771087307,1.0238918233586307,2.3639994632593773
05_straight_road,05 straight_road,temporal_phase,,,1723528250.465728,1723528263.265728,254,0.9537956949988031,1.3778829143822335,0.7398766458900515,0.10763178572856572,0.5922197019397586,0.31196475820058317,x,0.7644966732042116,0.5539950097611863,0.2834954359754296,0.4440439508439586,0.3544908978072805
06_trees_occlusion,06 trees_occlusion,temporal_phase,,,1723528263.265728,1723528273.585834,204,0.3011234048138013,0.5222973715683443,0.04396644610538191,0.10460792099967656,0.2789255087073328,0.11304952254335865,z,0.523055992838072,0.04065560886753603,0.3637416257263453,0.37366659313536027,0.48093480315637077
07_straight_road,07 straight_road,temporal_phase,,,1723528273.585834,1723528280.882174,144,0.2648117548040649,0.48040536836268255,0.11942859231239075,0.015740418285695147,0.23582687729111856,0.15937887635512862,z,0.9448874509900512,0.1516356572411679,0.46505590097306854,0.8084194031946803,0.18572914390041456
08_left_turn,08 left_turn,temporal_phase,,,1723528280.882174,1723528285.674305,96,0.24170311830413427,0.3976028678331691,0.19178138871098036,0.051304261754375934,0.1378701166600966,0.49726718078840765,yaw,1.2339590437783412,0.20161546412818557,0.446760472182647,1.1324359614750295,0.6671302369987117
09_straight_road,09 straight_road,temporal_phase,,,1723528285.674305,1723528306.69381,416,0.2385530826515811,0.4346595835164267,0.20250674299961832,0.08053588887599059,0.09701836364942855,0.48595152970867705,yaw,1.431833681803318,0.1901252996467187,0.5280257457328973,1.3172656811076147,0.6612488666427111
10_trees_building_occlusion,10 trees+building_occlusion,temporal_phase,,,1723528306.69381,1723528317.083501,206,0.3161077472424148,0.5354968092169163,0.1722512092317937,0.11677686187380062,0.2379428362354424,0.10508295188027493,z,1.3208246462711692,0.5532025092045019,0.5553411365003694,1.0630808775054135,0.6070015657682645
11_u-turn,11 u-turn,temporal_phase,,,1723528317.083501,1723528334.696008,350,1.077703066938117,1.9540996425670392,0.5766021108901427,0.44475536374233576,0.7944599251235254,4.601328539481428,yaw,1.097737671002698,0.6292183688848006,0.80952440739715,0.3921510836714218,4.203591476434614
12_speed_breaker,12 speed_breaker,temporal_phase,,,1723528334.696008,1723528336.569798,38,0.2995986061568429,0.37380154230447926,0.28732343426917256,0.05559395748802822,0.06413954179529874,1.3889736341388932,yaw,1.729687128178657,0.18617203159127152,1.6438716272772798,0.5048203730762627,8.3900178829765
13_straight_road,13 straight_road,temporal_phase,,,1723528336.569798,1723528356.963645,404,4.565775310185036,8.040305831683716,2.050887256004067,4.078492331344232,0.07788420521300647,9.72712764744476,yaw,5.920479776112593,1.8861415723799475,5.59083063550703,0.4869944079497777,4.036377313244837
14_right_turn,14 right_turn,temporal_phase,,,1723528356.963645,1723528362.235453,104,2.9634869218115334,5.539351550427297,2.8131372368272363,0.8988947339973011,0.2459712985613105,20.591253709870557,yaw,10.34028426921195,6.746216469242546,7.795519580372379,0.7999478672161152,28.67811399198128
15_straight_road,15 straight_road,temporal_phase,,,1723528362.235453,1723528378.383415,320,7.945701775241332,11.424637756243163,6.860094174495164,3.8450292936619372,1.1353564854319378,24.42968798478064,yaw,16.478474442883048,16.016353527963364,3.2308077871928917,2.139724438860955,16.771657075061945
