stamp,x,y,z,qx,qy,qz,qw,yaw,vx,vy,vz,algorithm,run_id
1723528213.225335121,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,rtab_map,1
1723528213.225335121,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,rtab_map,1
1723528213.316942215,-0.022594070062041283,0.005574949085712433,-0.0006940736202523112,-5.556527115058584e-05,6.302727157435718e-05,0.00023557681500924792,0.9999999687218135,0.000471146632202338,-0.24664105474948883,0.060857176780700684,-0.007576636038720608,rtab_map,1
1723528213.316942215,-0.022594070062041283,0.005574949085712433,-0.0006940736202523112,-5.556527115058584e-05,6.302727157435718e-05,0.00023557681500924792,0.9999999687218135,0.000471146632202338,-0.24664105474948883,0.060857176780700684,-0.007576636038720608,rtab_map,1
1723528213.316942215,-0.022594070062041283,0.005574949085712433,-0.0006940736202523112,-5.5565282146529346e-05,6.30272862192925e-05,0.00023557685901267418,0.9999999701976772,0.0004711467209015449,0.0,0.0,0.0,rtab_map,1
1723528213.316942215,-0.022594070062041283,0.005574949085712433,-0.0006940736202523112,-5.5565282146529346e-05,6.30272862192925e-05,0.00023557685901267418,0.9999999701976772,0.0004711467209015449,0.0,0.0,0.0,rtab_map,1
1723528213.821962357,-0.022436760365962982,0.006140062585473061,-0.0006887535564601421,1.0376294317218536e-05,0.00018922621225139977,0.00011405394871234409,0.999999977648258,0.0002281118375737167,0.0,0.0,0.0,rtab_map,1
1723528213.821962357,-0.022436760365962982,0.006140062585473061,-0.0006887535564601421,1.0376294317218536e-05,0.00018922621225139977,0.00011405394871234409,0.999999977648258,0.0002281118375737167,0.0,0.0,0.0,rtab_map,1
1723528214.329520702,-0.03946768492460251,0.007369429804384708,0.001355550135485828,-8.397060571567129e-05,0.00014560690250220752,-5.986599078900727e-05,0.9999999850988387,-0.00011975643855736833,0.0,0.0,0.0,rtab_map,1
1723528214.329520702,-0.03946768492460251,0.007369429804384708,0.001355550135485828,-8.397060571567129e-05,0.00014560690250220752,-5.986599078900727e-05,0.9999999850988387,-0.00011975643855736833,0.0,0.0,0.0,rtab_map,1
1723528214.831787825,-0.016864333301782608,-0.010966220870614052,0.003349877428263426,-7.6138302565414e-05,0.00016203388315175551,0.00030564154806645555,0.9999999403953534,0.0006112584558991112,0.0,0.0,0.0,rtab_map,1
1723528214.831787825,-0.016864333301782608,-0.010966220870614052,0.003349877428263426,-7.6138302565414e-05,0.00016203388315175551,0.00030564154806645555,0.9999999403953534,0.0006112584558991112,0.0,0.0,0.0,rtab_map,1
1723528215.341286898,-0.013812130317091942,-0.024019896984100342,0.001580379786901176,-0.00010946709034238959,9.298648572915763e-05,0.00012382568369788717,0.999999977648258,0.0002476310107546269,0.0,0.0,0.0,rtab_map,1
1723528215.341286898,-0.013812130317091942,-0.024019896984100342,0.001580379786901176,-0.00010946709034238959,9.298648572915763e-05,0.00012382568369788717,0.999999977648258,0.0002476310107546269,0.0,0.0,0.0,rtab_map,1
1723528215.842095137,-0.0017358511686325073,-0.02685495838522911,0.0007427461678162217,-0.0001644707603476595,8.295739531341404e-05,0.0002741144414529289,0.9999999478459345,0.0005482016011933436,0.0,0.0,0.0,rtab_map,1
1723528215.842095137,-0.0017358511686325073,-0.02685495838522911,0.0007427461678162217,-0.0001644707603476595,8.295739531341404e-05,0.0002741144414529289,0.9999999478459345,0.0005482016011933436,0.0,0.0,0.0,rtab_map,1
1723528216.343187809,0.02164081297814846,-0.031930677592754364,0.001083035720512271,-9.64199570065853e-05,0.000134722493777991,0.0011524271350048841,0.9999993219969359,0.0023048288518732005,0.0,0.0,0.0,rtab_map,1
1723528216.343187809,0.02164081297814846,-0.031930677592754364,0.001083035720512271,-9.64199570065853e-05,0.000134722493777991,0.0011524271350048841,0.9999993219969359,0.0023048288518732005,0.0,0.0,0.0,rtab_map,1
1723528216.848107815,0.049025580286979675,-0.04312052205204964,0.00458148680627346,-0.0001387418725666837,0.00013727867229035529,0.0026617219272525266,0.9999964460667401,0.0053234121875387974,0.0,0.0,0.0,rtab_map,1
1723528216.848107815,0.049025580286979675,-0.04312052205204964,0.00458148680627346,-0.0001387418725666837,0.00013727867229035529,0.0026617219272525266,0.9999964460667401,0.0053234121875387974,0.0,0.0,0.0,rtab_map,1
