key,label,type,sensor,perturbation_type,start,end,samples,relative_position_rmse_m,relative_position_max_m,relative_x_rmse_m,relative_y_rmse_m,relative_z_rmse_m,relative_yaw_rmse_deg,dominant_components,absolute_position_rmse_m,absolute_x_rmse_m,absolute_y_rmse_m,absolute_z_rmse_m,absolute_yaw_rmse_deg
01_straight_road,01 straight_road,temporal_phase,,,1723528213.157124,1723528321.185588,422,2.4217145093727526,3.939269931294771,1.1051291448623757,1.944139796569845,0.929360634778356,2.1157029329714785,"yaw,y",2.4217145093727526,1.1051291448623757,1.944139796569845,0.929360634778356,2.1157029329714785
02_left_turn,02 left_turn,temporal_phase,,,1723528321.185588,1723528237.046052,0,,,,,,,,,,,,
03_straight_road,03 straight_road,temporal_phase,,,1723528237.046052,1723528244.525495,28,0.5437733651694556,1.0094968757529688,0.23321399128883935,0.1974121625221681,0.4498101210768432,0.45432315547256624,"yaw,z",1.3279244134431796,0.17536278218480328,0.6942649874456145,1.1183144770814506,1.6220949946221412
04_left_turn,04 left_turn,temporal_phase,,,1723528244.525495,1723528250.465728,24,0.3359415401733167,0.45456006412497907,0.1404992782135395,0.2103743945411703,0.2210413657144983,1.366126071956249,yaw,2.0892743504287266,0.550055277822521,0.7240122356783055,1.8810403465335535,1.3750476255130748
05_straight_road,05 straight_road,temporal_phase,,,1723528250.465728,1723528263.265728,50,1.0296425326920715,1.624148747771354,0.46030547252939363,0.4853822937088452,0.7827430268242418,0.5579858173310371,z,1.3241847661070043,0.6821320285275063,0.5485582875734368,0.9936020307856203,2.7251752533151783
06_trees_occlusion,06 trees_occlusion,temporal_phase,,,1723528263.265728,1723528273.585834,38,0.6793180722170311,1.0311383290058052,0.16776241331362335,0.6195382312701214,0.22248864221470266,0.21831029862815232,y,1.7650075398911826,1.582118534309562,0.7270827109212835,0.2889693595283847,2.679604953923111
07_straight_road,07 straight_road,temporal_phase,,,1723528273.585834,1723528280.882174,28,0.40357745268657413,0.6110407428470824,0.0855357117273171,0.33800133445724195,0.20325722678765687,0.35829411606993394,"yaw,y",2.3306561478793015,1.7018862273486923,1.4618888270575505,0.6312071024099135,1.935614254126096
08_left_turn,08 left_turn,temporal_phase,,,1723528280.882174,1723528285.674305,18,0.4280668452679967,0.7005886020011814,0.3242299806947492,0.250298826754061,0.12436495069720464,0.5662966627236424,yaw,2.802005065220112,1.857595835482529,1.8874930405860741,0.915390692139845,0.9314053382038628
09_straight_road,09 straight_road,temporal_phase,,,1723528285.674305,1723528306.69381,82,1.1445972401606705,2.1180092581453716,0.6906777371035474,0.89819967535856,0.1621864631796502,0.8540815372293753,"y,yaw",3.5218096963493473,1.6146958854931952,3.0111768365227563,0.8536479332022263,2.5595735357601477
10_trees_building_occlusion,10 trees+building_occlusion,temporal_phase,,,1723528306.69381,1723528317.083501,40,0.9148448515570613,1.4823965895120357,0.8701420841410149,0.14927797584376995,0.23981230526221844,0.1619894288126268,x,3.8690002251732154,0.5174553428600401,3.5734421113671506,1.3899331592720086,2.905174214139138
11_u-turn,11 u-turn,temporal_phase,,,1723528317.083501,1723528334.696008,68,1.8817469680969792,3.121782181626279,0.4832762170196989,0.4026807334925886,1.7734892096878325,4.704722181475623,yaw,3.4984851574164817,1.2758191886349652,3.0904382259491094,1.029988041759112,3.57544076223242
12_speed_breaker,12 speed_breaker,temporal_phase,,,1723528334.696008,1723528336.569798,8,0.2353646151425451,0.28598585628855727,0.11332224340251602,0.1951427704042242,0.06688699702022466,1.333466252489072,yaw,3.9183008274889284,0.896570530971531,3.337382955818931,1.8469211309374163,6.17889468863171
13_straight_road,13 straight_road,temporal_phase,,,1723528336.569798,1723528356.963645,78,4.669581162855146,8.371744318102698,2.9473360747335966,3.585819516926864,0.5099967559622012,9.937575227946926,yaw,7.459954444207316,2.184812697696402,6.75029138096616,2.3045780650017167,5.447312575766591
14_right_turn,14 right_turn,temporal_phase,,,1723528356.963645,1723528362.235453,20,2.8051725982968194,5.108193723026086,2.6026065491467785,1.0095226815727711,0.2762180514806173,18.8444033725131,yaw,11.541770432906027,7.257551643432721,8.50913186632409,2.852206821098139,29.21848755008581
15_straight_road,15 straight_road,temporal_phase,,,1723528362.235453,1723528378.383415,62,8.399518962274508,12.149825081415347,6.989723237958681,4.326027344641703,1.7266080237742683,24.23641445031468,yaw,17.760603045791036,16.754443899373204,3.362292799086749,4.839691860658802,18.341743494580587
