key,label,type,sensor,perturbation_type,start,end,samples,relative_position_rmse_m,relative_position_max_m,relative_x_rmse_m,relative_y_rmse_m,relative_z_rmse_m,relative_yaw_rmse_deg,dominant_components,absolute_position_rmse_m,absolute_x_rmse_m,absolute_y_rmse_m,absolute_z_rmse_m,absolute_yaw_rmse_deg
01_straight_road,01 straight_road,temporal_phase,,,1723528213.157124,1723528321.185588,1072,1.0875226386113463,2.6033809371007712,0.27736166852253175,0.16131870625021397,1.0391112882364144,0.7505267258331431,z,1.0875226386113463,0.27736166852253175,0.16131870625021397,1.0391112882364144,0.7505267258331431
02_left_turn,02 left_turn,temporal_phase,,,1723528321.185588,1723528237.046052,0,,,,,,,,,,,,
03_straight_road,03 straight_road,temporal_phase,,,1723528237.046052,1723528244.525495,74,0.23026578468268102,0.47562446888485,0.019859249666663102,0.06575311091828707,0.21978277958651674,0.4819976826256862,yaw,0.769560610413251,0.2522253247301966,0.20005738090728142,0.6989870978844183,0.417151554758996
04_left_turn,04 left_turn,temporal_phase,,,1723528244.525495,1723528250.465728,58,0.37035240722780893,0.5228696972163012,0.24708451739841292,0.2704037502443732,0.05469879939454639,1.3802605580518847,yaw,1.0042764060295015,0.12359742053062067,0.31457593639940945,0.9456937969470584,2.7440465746184275
05_straight_road,05 straight_road,temporal_phase,,,1723528250.465728,1723528263.265728,128,0.6691118537655253,1.0608463580942782,0.6350137311690599,0.10968307324468923,0.1801051290771226,0.4348977198462041,x,1.0476920146887296,0.6309009721642017,0.14535787671047232,0.8237072347885614,0.31020603786586226
06_trees_occlusion,06 trees_occlusion,temporal_phase,,,1723528263.265728,1723528273.585834,102,0.18037339041647757,0.28347239951748343,0.03188165566764245,0.07059015164435975,0.16289613406416747,0.1530331401571011,"z,yaw",0.5057552522454132,0.10662009564657726,0.1796799349529511,0.46058186172866095,0.3806151224896678
07_straight_road,07 straight_road,temporal_phase,,,1723528273.585834,1723528280.882174,72,0.19879805767654546,0.384521816616987,0.12882538413876166,0.04154201726514073,0.1455985883826156,0.18009081778372532,yaw,0.4002783508815219,0.24414091757362755,0.21816206262862323,0.23026785485682236,0.20973231080104923
08_left_turn,08 left_turn,temporal_phase,,,1723528280.882174,1723528285.674305,48,0.2467055126312201,0.410944966395014,0.18659346368526414,0.04224083779157339,0.15576328481139282,0.4878040036057332,yaw,0.3391102962014364,0.2919765932788794,0.12588339450655422,0.1178933117466507,0.9045438562386885
09_straight_road,09 straight_road,temporal_phase,,,1723528285.674305,1723528306.69381,208,0.8559222907500446,1.5174259792198888,0.0479867693837216,0.06742920033507739,0.8519116977181906,0.3860381802982589,z,1.081143419922159,0.10099864588872792,0.1334664392351092,1.0681091131375702,0.23836096831818332
10_trees_building_occlusion,10 trees+building_occlusion,temporal_phase,,,1723528306.69381,1723528317.083501,102,0.41588372755030373,0.6468025152513122,0.02907902492681361,0.09523448831867043,0.4037871684255483,0.1257336864701437,z,2.1165673490072066,0.17707890717828878,0.12990755943170915,2.10514237749337,0.13286471755592236
11_u-turn,11 u-turn,temporal_phase,,,1723528317.083501,1723528334.696008,176,0.9145200579703062,1.8760694568909408,0.6956360064653758,0.5715435034855356,0.16054752119667015,4.733625383755003,yaw,2.660435410883515,0.6048821577459852,0.6128848334281364,2.5172219472420907,4.662055802838741
12_speed_breaker,12 speed_breaker,temporal_phase,,,1723528334.696008,1723528336.569798,18,0.25179159270676266,0.3338837931547899,0.23478527985839612,0.07726884261394108,0.04800421315598106,1.2984651386913515,yaw,2.8099345962326354,0.5013140733054613,1.4755040930151289,2.3382267440320135,9.239240023610266
13_straight_road,13 straight_road,temporal_phase,,,1723528336.569798,1723528356.963645,202,4.5015356032754985,7.937365135635009,1.7600017404081818,4.079734485865323,0.7224840386875567,9.710241314223346,yaw,6.0868539398723085,2.0402116160532415,5.445862501041429,1.7971947770932635,3.784469168823487
14_right_turn,14 right_turn,temporal_phase,,,1723528356.963645,1723528362.235453,52,2.8400225874473723,5.295550667373616,2.7143171447949244,0.8243018527488543,0.1368838567487064,20.373626914367016,yaw,10.332800290076262,6.718169948918306,7.792698600585827,0.9522619873116751,27.810468268858347
15_straight_road,15 straight_road,temporal_phase,,,1723528362.235453,1723528378.383415,160,7.868013277120511,11.083869118457502,7.026365342595093,3.4447532121318556,0.8182287631404822,24.500948487374288,yaw,16.52242460674116,16.14760896138865,3.4734978164921517,0.42432609435559493,16.20106693875122
