ros_time,wall_time,event,from_source,to_source,reason,pose_jump_m,orientation_jump_deg
0.0,1782470291.8317823,startup,none,none,fusion_node_started,0.0,0.0
1723528215.5049438,1782470310.1944187,switch,none,lvisam,initial_healthy_source,0.0,0.0
1723528232.3716738,1782470343.9276166,alignment_overlap_reset,lvisam,orbslam3,"lvisam_unhealthy:lidar_unavailable,stale_pose",0.0,0.0
1723528232.3716738,1782470343.931076,switch,lvisam,orbslam3,"active_unhealthy:lidar_unavailable,stale_pose",3.6637359812630166e-15,0.0
1723528232.3716738,1782470343.9354353,output_gap,orbslam3,orbslam3,gap_sec=1.164,0.0,0.0
1723528232.376709,1782470343.9398596,switch_applied,lvisam,orbslam3,"active_unhealthy:lidar_unavailable,stale_pose",0.0,0.0
1723528243.9022944,1782470366.9891903,switch,orbslam3,lvisam,primary_recovered_without_recovery_overlap,7.106294666405892e-15,0.0
1723528244.3342457,1782470367.8532486,switch_applied,orbslam3,lvisam,primary_recovered_without_recovery_overlap,1.185272909093633,2.5153522840036944
