ros_time,wall_time,event,from_source,to_source,reason,pose_jump_m,orientation_jump_deg
0.0,1782047217.5367162,startup,none,none,fusion_node_started,0.0,0.0
1723528215.701292,1782047235.8677466,switch,none,lvisam,initial_healthy_source,0.0,0.0
