timestamp_relative_s,timestamp_absolute_s,x_error_m,y_error_m,z_error_m,xy_error_m,overall_error_m,yaw_error_deg
0.5304775238037109,1723528213.6884534,0.1978722059690727,0.07001477127217605,-0.3362850077333457,0.20989396868743576,0.39641277037650874,-0.007541573414687518
0.6972203254699707,1723528213.8551962,0.1813393682139912,0.06194477017455209,-0.3384924212894488,0.19162755808136667,0.3889707447696051,-0.06932066815740168
0.8306152820587158,1723528213.9885912,0.17138338654028648,0.07266751884631399,-0.32152897048397977,0.18615271547118684,0.37152888493061287,-0.08861800695500151
0.9640102386474609,1723528214.1219862,0.16885597807243014,0.07365924936462141,-0.32172477476745664,0.1842227628382456,0.3707355621557328,-0.1216443028373453
1.0973970890045166,1723528214.255373,0.1736277179134596,0.07931093078045857,-0.32420230967586405,0.19088427952321949,0.3762232658518921,-0.08905391106543267
1.2307586669921875,1723528214.3887346,0.1747403067880834,0.07575505444300876,-0.3270435268993046,0.19045472714022282,0.3784580182487787,-0.0847186430379063
1.330780029296875,1723528214.488756,0.17974589376199474,0.07092319703829172,-0.32841980442224833,0.1932322079841522,0.3810488868100503,-0.11305007604623576
1.4641399383544922,1723528214.6221159,0.17565867725990417,0.07614988618472192,-0.32857282128369847,0.191454370706561,0.3802826250947767,-0.104321033836272
1.5641586780548096,1723528214.7221346,0.18027281340266044,0.07634146838965769,-0.3256445727408359,0.19577105773836828,0.37996143857444414,-0.0774409905256838
1.7308566570281982,1723528214.8888326,0.18518729192185923,0.07152788981839173,-0.32585656633053667,0.19852096139003533,0.38156660484370397,-0.07046349288602018
1.8642137050628662,1723528215.0221896,0.1831998520570259,0.07177350965323649,-0.3296175474292803,0.19675777616566875,0.3838767381008561,-0.10511345215104816
1.9975693225860596,1723528215.1555452,0.1784233160403626,0.07465586773571582,-0.3301934677457205,0.19341245640912533,0.3826697067134476,-0.09090008217985066
2.09759521484375,1723528215.2555711,0.17961186584760044,0.0741467514722213,-0.3309799945593258,0.19431459828623215,0.383804533461541,-0.09496589023617703
2.230990171432495,1723528215.388966,0.17753408610538154,0.07353103764618577,-0.3297569441683548,0.19215921842731828,0.381660591958155,-0.09915024304419545
2.4310834407806396,1723528215.5890594,0.17908872502965123,0.07320028497343405,-0.32822916588891365,0.19347106541531728,0.38100582474953054,-0.06927768398039495
2.564479351043701,1723528215.7224553,0.17076390499652708,0.07238915772609598,-0.33086472999610594,0.18547372160485845,0.3793045886373544,-0.12412560826521718
2.664527416229248,1723528215.8225033,0.17628389844545359,0.07419225629558948,-0.33280225722318313,0.19126030363187607,0.3838461230209355,-0.0858138752561875
2.7645745277404785,1723528215.9225504,0.18230653246101383,0.07215328461848747,-0.33262117722737916,0.19606572433547673,0.3861070004536602,-0.08326389449848556
2.8979716300964355,1723528216.0559475,0.18083380947036326,0.07318040022984933,-0.3331824457038759,0.19508008003218721,0.3860916727288751,-0.07733496025027686
3.031369209289551,1723528216.1893451,0.17923787109223438,0.07623577535673595,-0.3322557635782719,0.19477707225933738,0.385138936370889,-0.06098163954988178
3.1314163208007812,1723528216.2893922,0.18376418621303797,0.07673958521847077,-0.33282802635075015,0.19914376734922695,0.38785659102119,-0.05166516774116308
3.264810562133789,1723528216.4227865,0.1874031166498344,0.07252472681750388,-0.33304068981364754,0.20094716750933567,0.38896769171947326,-0.05072283200628369
3.3648557662963867,1723528216.5228317,0.19239317082759594,0.06672243706345085,-0.3325125453883699,0.2036345152197502,0.38991230889705886,-0.046855244243013495
3.464902400970459,1723528216.6228783,0.18889162003122517,0.07049375327044698,-0.3340511186120872,0.20161699672442154,0.39017888617166635,-0.030810678247775856
3.598297119140625,1723528216.756273,0.18707747255102153,0.07171464463776364,-0.3348053889430427,0.20035211751214144,0.39017383235796455,-0.043900551505544255
3.731692314147949,1723528216.8896682,0.19389546798353766,0.07288845565479868,-0.3337390537905377,0.20714289626317534,0.39279757572737134,0.002720073298622774
3.8650875091552734,1723528217.0230634,0.18420914425217058,0.07070224400188298,-0.3325979285033077,0.19731146984658238,0.38672108576816727,-0.07808070409924624
3.998483180999756,1723528217.156459,0.18040691722538843,0.07151570367771297,-0.33458569928846377,0.1940648130272116,0.38679289267466754,-0.09188988252031983
4.131904125213623,1723528217.28988,0.17978770618337567,0.06974053371982308,-0.33664328794051857,0.192840248232068,0.3879639991720991,-0.07538982984971164
4.231988430023193,1723528217.3899643,0.17312101747267333,0.07056390800260015,-0.33628758497665945,0.18694959695964333,0.38475900458963536,-0.09902614564420428
4.332075119018555,1723528217.490051,0.17741898448740284,0.07011067218394973,-0.3348847273638608,0.19076950073485688,0.3854098896398404,-0.07552363982184876
4.432161331176758,1723528217.5901372,0.18666077259563812,0.07457274269456743,-0.3354304653314281,0.20100581578399837,0.39104595005120446,-0.07262983601092497
4.565611839294434,1723528217.7235878,0.18219314474260728,0.07641789113492287,-0.3361022696666019,0.1975703319749946,0.38987019859403305,-0.09303979268443942
4.699064016342163,1723528217.85704,0.18171180929553196,0.07355854095443527,-0.33726782099151265,0.19603581454622293,0.39010206826055677,-0.0955449378418655
4.832517385482788,1723528217.9904933,0.1872186098497959,0.07453748626538616,-0.33754447655528336,0.20151090474922873,0.39311947088109606,-0.03370475154059436
4.965972423553467,1723528218.1239483,0.1872482419586649,0.0743298334947134,-0.3368973776817547,0.20146172903050977,0.3925387514027187,-0.07457473505439363
5.099413156509399,1723528218.257389,0.1884858265909192,0.0740330256468815,-0.33879146713706154,0.20250381653710597,0.3946991942188082,-0.1115418958463775
5.232781171798706,1723528218.390757,0.19294420431005813,0.06938202290121714,-0.33884692355653695,0.205039828030328,0.3960537446893238,-0.06818892851294646
5.3661487102508545,1723528218.5241246,0.191787622505819,0.07000908031867717,-0.338596210865704,0.204166019389862,0.3953873511964107,-0.10464214716256316
5.4995152950286865,1723528218.6574912,0.1954113750026455,0.07471152681380633,-0.34060824523007394,0.20920663880306153,0.39972664964696164,-0.07937667939319762
5.5995402336120605,1723528218.7575161,0.18189594675559098,0.07858980526337378,-0.3414439685626959,0.1981476543829066,0.3947739563412093,-0.1758910515233236
5.732905864715576,1723528218.8908818,0.18083089824042473,0.07991734220042361,-0.3398778259243592,0.1977033012946887,0.39319655631488876,-0.11276725141204515
5.8662707805633545,1723528219.0242467,0.1663740547773138,0.07755597881295449,-0.3381514628505322,0.1835626758158642,0.38476183254142415,-0.21797694741311938
5.9662933349609375,1723528219.1242692,0.16785112391697923,0.07927665116996903,-0.3396700247878473,0.18563078198649616,0.38708463281341315,-0.22300624400515598
6.066316843032837,1723528219.2242928,0.16305195450347088,0.07817527232609858,-0.3448197261621618,0.18082398367103192,0.38935582263683927,-0.22852702067185574
6.199732780456543,1723528219.3577087,0.16994913915016568,0.0768110745713122,-0.3458829180481321,0.18650107526414442,0.39296010493709527,-0.022763268588955242
6.333167552947998,1723528219.4911435,0.17023879746742926,0.08539817933482391,-0.3411083436903957,0.19045759947258378,0.39067761560148834,-0.02852003229952753
6.46660304069519,1723528219.624579,0.16660363094383407,0.10089121076780938,-0.3378301140440876,0.19477116381503654,0.38995511563371626,-0.16230609162633294
6.5666797161102295,1723528219.7246556,0.1683502932508919,0.09787912492703638,-0.34079934139926693,0.1947360889361386,0.39251284747421683,-0.17640358147619534
6.700117349624634,1723528219.8580933,0.19753727313932112,0.08694678693745578,-0.34815194852911774,0.21582566584645602,0.40962238379108085,-0.04375872677087263
6.866916179656982,1723528220.024892,0.18769750570095445,0.07528293616913223,-0.35006619012326495,0.20223222820461992,0.4042823414298766,0.08102514351337221
7.000356435775757,1723528220.1583323,0.14473801996411362,0.075149988466909,-0.3386524362823842,0.16308468717114033,0.3758750959956019,-0.044756332537004444
7.133784532546997,1723528220.2917604,0.20515077016643835,0.07713817195058344,-0.3446602389959566,0.2191737577169324,0.40844561010801733,-0.12495060608145778
7.267176151275635,1723528220.425152,0.2723631639338914,0.08313472898833268,-0.3529067625396074,0.2847684607396741,0.45347134339253475,0.08760760885318211
