timestamp_ns,timestamp_s,frame_id,source_method,x_m,y_m,z_m,qx,qy,qz,qw,roll_rad,pitch_rad,yaw_rad,std_x_m,std_y_m,std_z_m,quality_score,fix_status,covariance_type,origin_lat_deg,origin_lon_deg,origin_alt_m,notes
1723528213157123968,1723528213.157124281,enu,gps_enu_rolling_mean,0.000000,0.000000,0.000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.659000,2.659000,3.254000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213167123968,1723528213.167124033,enu,gps_enu_rolling_mean,0.000000,0.000000,0.000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.659000,2.659000,3.254000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213177123968,1723528213.177124023,enu,gps_enu_rolling_mean,0.000000,0.000000,0.000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.659000,2.659000,3.254000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213187123968,1723528213.187124014,enu,gps_enu_rolling_mean,0.000000,0.000000,0.000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.659000,2.659000,3.254000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213197123968,1723528213.197124243,enu,gps_enu_rolling_mean,0.000000,0.000000,0.000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.659000,2.659000,3.254000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213207123968,1723528213.207123995,enu,gps_enu_rolling_mean,0.000000,0.000000,0.000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.659000,2.659000,3.254000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213218123200,1723528213.218123436,enu,gps_enu_rolling_mean,0.000000,0.000000,0.000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.659000,2.659000,3.254000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213227123200,1723528213.227123260,enu,gps_enu_rolling_mean,0.000000,0.000000,0.000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.659000,2.659000,3.254000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213237123200,1723528213.237123251,enu,gps_enu_rolling_mean,0.000000,0.000000,0.000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.659000,2.659000,3.254000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213247123200,1723528213.247123241,enu,gps_enu_rolling_mean,0.000000,0.000000,0.000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.659000,2.659000,3.254000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213257123200,1723528213.257123470,enu,gps_enu_rolling_mean,0.000000,0.000000,0.000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.659000,2.659000,3.254000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213267123200,1723528213.267123222,enu,gps_enu_rolling_mean,0.000000,0.000000,0.000833,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.659000,2.659000,3.254000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213277123200,1723528213.277123213,enu,gps_enu_rolling_mean,0.000000,0.000000,0.001538,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.659000,2.659000,3.254000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213287123200,1723528213.287123203,enu,gps_enu_rolling_mean,0.000000,0.000000,0.002143,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.659000,2.659000,3.254000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213297123200,1723528213.297123432,enu,gps_enu_rolling_mean,0.000000,0.000000,0.002667,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.659000,2.659000,3.254000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213307123200,1723528213.307123423,enu,gps_enu_rolling_mean,0.000000,0.000000,0.003125,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.659000,2.659000,3.254000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213318122432,1723528213.318122625,enu,gps_enu_rolling_mean,-0.000576,0.000000,0.003529,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.650000,2.650000,3.258000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213327122432,1723528213.327122450,enu,gps_enu_rolling_mean,-0.000544,0.000000,0.003889,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.650000,2.650000,3.258000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213337122432,1723528213.337122440,enu,gps_enu_rolling_mean,-0.001030,-0.000000,0.004211,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.650000,2.650000,3.258000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213347122432,1723528213.347122431,enu,gps_enu_rolling_mean,-0.001468,-0.000000,0.004500,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.650000,2.650000,3.258000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213357122432,1723528213.357122660,enu,gps_enu_rolling_mean,-0.001864,-0.000000,0.004762,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.650000,2.650000,3.258000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213367122432,1723528213.367122650,enu,gps_enu_rolling_mean,-0.002224,-0.000000,0.005000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.650000,2.650000,3.258000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213377122432,1723528213.377122402,enu,gps_enu_rolling_mean,-0.002553,-0.000000,0.005217,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.650000,2.650000,3.258000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213387122432,1723528213.387122631,enu,gps_enu_rolling_mean,-0.002854,-0.000000,0.005417,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.650000,2.650000,3.258000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213397122432,1723528213.397122622,enu,gps_enu_rolling_mean,-0.003132,-0.000000,0.005600,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.650000,2.650000,3.258000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213407122432,1723528213.407122612,enu,gps_enu_rolling_mean,-0.003388,-0.000000,0.005769,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.650000,2.650000,3.258000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213417121664,1723528213.417121887,enu,gps_enu_rolling_mean,-0.003625,-0.000000,0.005926,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.650000,2.650000,3.258000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213427121664,1723528213.427121878,enu,gps_enu_rolling_mean,-0.003845,-0.000000,0.006072,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.650000,2.650000,3.258000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213437121664,1723528213.437121630,enu,gps_enu_rolling_mean,-0.004050,-0.000000,0.006552,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.650000,2.650000,3.258000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213447121664,1723528213.447121859,enu,gps_enu_rolling_mean,-0.004241,-0.000000,0.007000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.650000,2.650000,3.258000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213457121664,1723528213.457121849,enu,gps_enu_rolling_mean,-0.004420,-0.000000,0.007419,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.650000,2.650000,3.258000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213467121664,1723528213.467121840,enu,gps_enu_rolling_mean,-0.004735,-0.000000,0.008065,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.650000,2.650000,3.258000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213477121664,1723528213.477121592,enu,gps_enu_rolling_mean,-0.005051,0.000358,0.008710,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.650000,2.650000,3.258000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213487121664,1723528213.487121820,enu,gps_enu_rolling_mean,-0.005367,0.000715,0.009355,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.650000,2.650000,3.258000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213497121664,1723528213.497121811,enu,gps_enu_rolling_mean,-0.005683,0.001073,0.010000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.650000,2.650000,3.258000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213507121664,1723528213.507121801,enu,gps_enu_rolling_mean,-0.005998,0.001430,0.010645,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.650000,2.650000,3.258000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213518120896,1723528213.518121004,enu,gps_enu_rolling_mean,-0.006314,0.001788,0.011291,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.639000,2.639000,3.260000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213527120896,1723528213.527121067,enu,gps_enu_rolling_mean,-0.006630,0.002145,0.011936,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.639000,2.639000,3.260000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213537120896,1723528213.537120819,enu,gps_enu_rolling_mean,-0.006945,0.002503,0.012581,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.639000,2.639000,3.260000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213547120896,1723528213.547121048,enu,gps_enu_rolling_mean,-0.007261,0.002860,0.013226,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.639000,2.639000,3.260000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213557120896,1723528213.557121038,enu,gps_enu_rolling_mean,-0.007577,0.003218,0.013871,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.639000,2.639000,3.260000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213567120896,1723528213.567121029,enu,gps_enu_rolling_mean,-0.007892,0.003575,0.014516,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.639000,2.639000,3.260000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213577120896,1723528213.577120781,enu,gps_enu_rolling_mean,-0.008208,0.003933,0.014839,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.639000,2.639000,3.260000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213587120896,1723528213.587121010,enu,gps_enu_rolling_mean,-0.008524,0.004290,0.015162,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.639000,2.639000,3.260000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213597120896,1723528213.597121239,enu,gps_enu_rolling_mean,-0.009155,0.004648,0.015807,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.639000,2.639000,3.260000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213607120896,1723528213.607120991,enu,gps_enu_rolling_mean,-0.009787,0.005005,0.016452,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.639000,2.639000,3.260000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213617120128,1723528213.617120266,enu,gps_enu_rolling_mean,-0.010418,0.005363,0.017097,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.639000,2.639000,3.260000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213627120128,1723528213.627120256,enu,gps_enu_rolling_mean,-0.010734,0.006078,0.017742,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.639000,2.639000,3.260000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213637120128,1723528213.637120008,enu,gps_enu_rolling_mean,-0.011365,0.006793,0.018388,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.639000,2.639000,3.260000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213647120128,1723528213.647120237,enu,gps_enu_rolling_mean,-0.011681,0.007508,0.019033,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.639000,2.639000,3.260000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213657120128,1723528213.657120466,enu,gps_enu_rolling_mean,-0.011996,0.008223,0.019678,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.639000,2.639000,3.260000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213667120128,1723528213.667120218,enu,gps_enu_rolling_mean,-0.012312,0.008938,0.020323,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.639000,2.639000,3.260000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213677120128,1723528213.677120209,enu,gps_enu_rolling_mean,-0.012628,0.009653,0.020968,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.639000,2.639000,3.260000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213687120128,1723528213.687120199,enu,gps_enu_rolling_mean,-0.012944,0.010368,0.021613,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.639000,2.639000,3.260000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213698120128,1723528213.698120356,enu,gps_enu_rolling_mean,-0.013259,0.011083,0.022259,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.628000,2.628000,3.264000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213707120128,1723528213.707120180,enu,gps_enu_rolling_mean,-0.013575,0.011798,0.023226,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.628000,2.628000,3.264000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213717119360,1723528213.717119694,enu,gps_enu_rolling_mean,-0.013891,0.012513,0.024194,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.628000,2.628000,3.264000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213727119360,1723528213.727119446,enu,gps_enu_rolling_mean,-0.014206,0.013228,0.025162,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.628000,2.628000,3.264000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213737119360,1723528213.737119436,enu,gps_enu_rolling_mean,-0.014522,0.013943,0.026130,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.628000,2.628000,3.264000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213747119360,1723528213.747119427,enu,gps_enu_rolling_mean,-0.014838,0.014658,0.026775,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.628000,2.628000,3.264000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213757119360,1723528213.757119656,enu,gps_enu_rolling_mean,-0.015153,0.015373,0.027420,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.628000,2.628000,3.264000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213767119360,1723528213.767119408,enu,gps_enu_rolling_mean,-0.015469,0.016088,0.028065,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.628000,2.628000,3.264000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213777119360,1723528213.777119398,enu,gps_enu_rolling_mean,-0.015785,0.016804,0.028710,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.628000,2.628000,3.264000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213787119360,1723528213.787119389,enu,gps_enu_rolling_mean,-0.016100,0.017519,0.029356,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.628000,2.628000,3.264000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213797119360,1723528213.797119617,enu,gps_enu_rolling_mean,-0.016416,0.018234,0.030001,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.628000,2.628000,3.264000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213808119360,1723528213.808119297,enu,gps_enu_rolling_mean,-0.016732,0.018949,0.030646,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.628000,2.628000,3.264000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213817118592,1723528213.817118883,enu,gps_enu_rolling_mean,-0.017048,0.019664,0.031291,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.628000,2.628000,3.264000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213827118592,1723528213.827118635,enu,gps_enu_rolling_mean,-0.017363,0.020379,0.031936,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.628000,2.628000,3.264000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213837118592,1723528213.837118626,enu,gps_enu_rolling_mean,-0.017679,0.021094,0.032904,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.628000,2.628000,3.264000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213847118592,1723528213.847118616,enu,gps_enu_rolling_mean,-0.017995,0.021809,0.033872,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.628000,2.628000,3.264000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213857118592,1723528213.857118845,enu,gps_enu_rolling_mean,-0.018310,0.022524,0.034840,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.628000,2.628000,3.264000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213867118592,1723528213.867118597,enu,gps_enu_rolling_mean,-0.018626,0.023239,0.035807,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.628000,2.628000,3.264000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213877118592,1723528213.877118587,enu,gps_enu_rolling_mean,-0.018942,0.023954,0.036775,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.628000,2.628000,3.264000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213887118592,1723528213.887118816,enu,gps_enu_rolling_mean,-0.019257,0.024669,0.037743,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.628000,2.628000,3.264000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213897118592,1723528213.897118807,enu,gps_enu_rolling_mean,-0.019573,0.025384,0.038711,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.628000,2.628000,3.264000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213907118592,1723528213.907118797,enu,gps_enu_rolling_mean,-0.019573,0.026099,0.039356,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.628000,2.628000,3.264000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213918117824,1723528213.918118000,enu,gps_enu_rolling_mean,-0.019573,0.026814,0.040001,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.619000,2.619000,3.266000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213927117824,1723528213.927117825,enu,gps_enu_rolling_mean,-0.019573,0.027887,0.040646,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.619000,2.619000,3.266000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213937117824,1723528213.937117815,enu,gps_enu_rolling_mean,-0.019573,0.028602,0.041291,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.619000,2.619000,3.266000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213947117824,1723528213.947118044,enu,gps_enu_rolling_mean,-0.019573,0.029317,0.042259,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.619000,2.619000,3.266000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213957117824,1723528213.957118034,enu,gps_enu_rolling_mean,-0.019573,0.030032,0.043227,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.619000,2.619000,3.266000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213967117824,1723528213.967118025,enu,gps_enu_rolling_mean,-0.019573,0.030747,0.044195,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.619000,2.619000,3.266000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213977117824,1723528213.977117777,enu,gps_enu_rolling_mean,-0.019573,0.031462,0.045162,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.619000,2.619000,3.266000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213987117824,1723528213.987118006,enu,gps_enu_rolling_mean,-0.019573,0.032177,0.046130,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.619000,2.619000,3.266000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528213997117824,1723528213.997117996,enu,gps_enu_rolling_mean,-0.019573,0.032892,0.047098,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.619000,2.619000,3.266000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
1723528214007117824,1723528214.007117987,enu,gps_enu_rolling_mean,-0.019573,0.033607,0.048066,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,nan,2.619000,2.619000,3.266000,1.000,0,2,28.5447471000,77.2703483000,190.933817,gps_fix;rolling_mean_position;yaw_untrusted
