timestamp_s,x_m,y_m,z_m,qx,qy,qz,qw,frame_id,child_frame_id
1723528213.1689277,0.0,0.0,0.0,-0.5000000000000001,-0.5,0.5,0.5,orbslam3_map,
1723528218.4381034,-0.1242779940366745,-0.013194100931286796,0.0008739464683458209,-0.49687165896682667,-0.5037160422713212,0.5040821484220057,0.495267494306183,orbslam3_map,
1723528218.5047865,-0.12750758230686188,-0.016375020146369917,-0.00029514599009417,-0.4967390998532372,-0.5037491077619155,0.5041410242334529,0.4953069056563971,orbslam3_map,
1723528218.9382231,-0.17633570730686188,-0.020743649452924708,-0.0035017335321754217,-0.4953692636938635,-0.5046331073763572,0.5060923046721558,0.4937866935010574,orbslam3_map,
1723528219.0716043,-0.20269930362701416,-0.018634689971804595,-0.004054774530231953,-0.4946285791324359,-0.5054252542562438,0.5071062618999402,0.49267750121890896,orbslam3_map,
1723528219.4051912,-0.30616670846939087,-0.032046191394329036,-0.014422381296753883,-0.4919695256529434,-0.5082760941705781,0.5100601710500163,0.4893465232654134,orbslam3_map,
1723528219.8055043,-0.4754207730293274,-0.050274174660444204,-0.02192659117281437,-0.48786003606310757,-0.5126894970501419,0.514711087937933,0.48395718899580925,orbslam3_map,
1723528220.0723727,-0.6132434606552124,-0.0688024535775184,-0.029373742640018463,-0.4848818015611728,-0.5160502897966948,0.5180792551217905,0.4797662163262327,orbslam3_map,
1723528220.4391987,-0.8239339590072632,-0.09593693166971197,-0.04212818294763565,-0.4808144725732948,-0.5202153806477444,0.5221494667573207,0.47492455723686516,orbslam3_map,
1723528220.705982,-0.9939391613006592,-0.11660827696323382,-0.05143378674983978,-0.47790717341986877,-0.522872369927262,0.5244695455385033,0.47237793572849673,orbslam3_map,
1723528220.906069,-1.133876919746399,-0.13385853171348558,-0.06073920801281929,-0.47636978602530194,-0.5242671699913718,0.5257784769861271,0.470927547049007,orbslam3_map,
1723528221.2395022,-1.388396978378296,-0.15877489745616896,-0.07802220433950424,-0.475305851948184,-0.5255872660066856,0.5279611973713169,0.4680804919943514,orbslam3_map,
1723528221.4728816,-1.5795269012451172,-0.18102750182151775,-0.08986613899469376,-0.4741924714262389,-0.5266074624152361,0.5293710354233288,0.46646799185591936,orbslam3_map,
1723528221.672918,-1.7561763525009155,-0.2010148614645002,-0.09950783848762512,-0.47321793717278343,-0.5274653864951774,0.5305961483308824,0.46509437468524706,orbslam3_map,
1723528221.8729522,-1.941992163658142,-0.22808527946472143,-0.11470719426870346,-0.47170045710116465,-0.5285211157977191,0.5314754381385338,0.4644329527304667,orbslam3_map,
1723528222.0729885,-2.138035774230957,-0.2529444992542264,-0.12752874195575714,-0.4708132890480599,-0.5287140646667347,0.5326661308641819,0.46374893823006247,orbslam3_map,
1723528222.2730453,-2.345215320587158,-0.27826088666915866,-0.14039519429206848,-0.46981624769379465,-0.5289740089698668,0.5332917410704825,0.46374466050110347,orbslam3_map,
1723528222.5397863,-2.650191068649292,-0.3183145523071286,-0.16324041783809662,-0.4697205047987217,-0.530390640793629,0.5315265378783296,0.4642498842877987,orbslam3_map,
1723528222.773183,-2.936487913131714,-0.34767061471939054,-0.18485303223133087,-0.47083479337875594,-0.5306002562354278,0.5306408109088854,0.46389470273419087,orbslam3_map,
1723528223.0399208,-3.268720865249634,-0.3803781270980831,-0.20820993185043335,0.4715405091766668,0.5306874979375992,-0.5298610797791257,-0.4639693566103689,orbslam3_map,
1723528223.3066564,-3.603642225265503,-0.4152908623218532,-0.22998979687690735,0.47252871353555026,0.5300656042312363,-0.5296382552162227,-0.46392929278816575,orbslam3_map,
1723528223.6734138,-4.081697940826416,-0.4673328995704646,-0.25972747802734375,0.4721684050166972,0.5301093750602471,-0.5286434605313325,-0.46537849049422153,orbslam3_map,
1723528223.940143,-4.459226131439209,-0.511881530284881,-0.2899901866912842,0.47229071532502687,0.530691223498597,-0.5269692336386828,-0.466488726892297,orbslam3_map,
1723528224.2402246,-4.925471782684326,-0.5530932545661921,-0.32437238097190857,0.47175086729516585,0.5287666300023769,-0.5279433040417458,-0.4681162653867875,orbslam3_map,
1723528224.5736535,-5.472375869750977,-0.5949172377586358,-0.3557862937450409,-0.47243797499539997,-0.5276322656233876,0.5281011968931001,0.4685250024229784,orbslam3_map,
1723528224.8070521,-5.854492664337158,-0.6323777437210076,-0.3786298334598541,-0.47182546444126283,-0.5263673284879977,0.5286340864822036,0.46996188059705546,orbslam3_map,
1723528225.173822,-6.4877142906188965,-0.6943069696426384,-0.4259669780731201,-0.46984906574599833,-0.5262231286657466,0.5285985787811782,0.4721383449640204,orbslam3_map,
1723528225.4739106,-7.025680065155029,-0.741277575492858,-0.4560668468475342,-0.4706628691442386,-0.5267821899368863,0.5286319343915656,0.47066470646909897,orbslam3_map,
1723528225.8406801,-7.676750183105469,-0.8171950578689566,-0.4944179654121399,-0.47046541530548897,-0.528466800210747,0.530051848124763,0.46736513816926,orbslam3_map,
1723528226.207447,-8.287542343139648,-0.8857442140579214,-0.5273994207382202,-0.46527913931788195,-0.5297833051133309,0.5345152851897043,0.4659810962232002,orbslam3_map,
1723528226.540867,-8.851442337036133,-0.9628078937530506,-0.563378095626831,-0.462401987460665,-0.532558684245471,0.5370444370447215,0.4627622742472402,orbslam3_map,
1723528226.8409412,-9.351069450378418,-1.0290631055831898,-0.5877224802970886,-0.46007606115392247,-0.5341752987877076,0.5398910547889303,0.4598960937832063,orbslam3_map,
1723528227.141072,-9.84662914276123,-1.1025537252426136,-0.6123753190040588,-0.45805063992628187,-0.5370104716774774,0.541373025437785,0.4568638877173336,orbslam3_map,
1723528227.4746895,-10.379788398742676,-1.1963657140731798,-0.6400390267372131,-0.45616525797332574,-0.5381069580315194,0.5445982615593854,0.45361535759130667,orbslam3_map,
1723528227.8083196,-10.9141206741333,-1.287021994590758,-0.6762639284133911,-0.4518551403703152,-0.5398648918984932,0.5477714492243686,0.45201689131158135,orbslam3_map,
1723528228.1752644,-11.51742172241211,-1.4114568233489977,-0.7036941051483154,-0.44921678280046784,-0.5425930852954817,0.5496791939425091,0.449054350370466,orbslam3_map,
1723528228.5421078,-12.134057998657227,-1.5244740247726425,-0.7355770468711853,-0.44759198775342346,-0.5434344054744701,0.5536754979318292,0.4447290213551275,orbslam3_map,
1723528228.9089508,-12.774017333984375,-1.6554435491561874,-0.7623208165168762,-0.44505118545000977,-0.546363488622672,0.5551497370979901,0.4418429019794672,orbslam3_map,
1723528229.2758527,-13.425027847290039,-1.8017983436584457,-0.7972603440284729,-0.4431688852332097,-0.5483355358534006,0.5568495058210609,0.43914474509933377,orbslam3_map,
1723528229.676152,-14.136555671691895,-1.9728299379348737,-0.8419833779335022,-0.4399580903152965,-0.5507775927354952,0.5585953123464839,0.43709518314795553,orbslam3_map,
1723528230.1097975,-14.935379028320312,-2.155030727386473,-0.8824391961097717,-0.4383005759507429,-0.5533631394720222,0.5610508207577848,0.43232374156635256,orbslam3_map,
1723528230.5099776,-15.669490814208984,-2.342479228973387,-0.9353377223014832,-0.43369812492643034,-0.5549902425930089,0.5632790406529214,0.4319820475702388,orbslam3_map,
1723528230.9101555,-16.42717742919922,-2.540089130401609,-0.9803696870803833,-0.43268964121425485,-0.5554379928921817,0.5646804785190616,0.4305859584534402,orbslam3_map,
1723528231.3103113,-17.232189178466797,-2.736187696456907,-1.0374648571014404,-0.4313304500244685,-0.556076204501419,0.5668043712413936,0.42832943210878466,orbslam3_map,
1723528231.7437992,-18.105382919311523,-2.992034912109373,-1.088284969329834,-0.42822757452491866,-0.5584238916085675,0.5696363730737549,0.4246154780134916,orbslam3_map,
1723528232.2106977,-19.00568199157715,-3.2794909477233865,-1.1175848245620728,-0.42347285135814744,-0.560918062791301,0.5784475723994549,0.4140532296483532,orbslam3_map,
1723528232.6110446,-19.759235382080078,-3.569697856903074,-1.1609256267547607,-0.41363607296154586,-0.5700966979942763,0.585694572542152,0.401069597171912,orbslam3_map,
1723528233.1114838,-20.683876037597656,-3.970075130462644,-1.210655927658081,-0.39900390922581364,-0.586142618258105,0.5943813124138776,0.37939895484464436,orbslam3_map,
1723528233.4450266,-21.198421478271484,-4.2654938697814915,-1.269618034362793,-0.3867610620745975,-0.5954463979741915,0.6054413183713641,0.35958347850149436,orbslam3_map,
1723528233.5450914,-21.44733238220215,-4.362843513488767,-1.2682112455368042,-0.3816629612138485,-0.5993509305083835,0.6088834753197557,0.3526652231490195,orbslam3_map,
1723528233.6118011,-21.438276290893555,-4.443226814270017,-1.3028955459594727,-0.3783695393668661,-0.6003593143591286,0.6106226353451406,0.3514899465784167,orbslam3_map,
1723528233.6451557,-21.613378524780273,-4.4709382057189915,-1.2832818031311035,-0.3757178509855962,-0.602491948531893,0.6120065222251537,0.34826364317694797,orbslam3_map,
1723528233.745222,-21.783405303955078,-4.584425926208493,-1.2898905277252197,-0.3698834106449517,-0.6058191904796747,0.6150322643932522,0.3433725159815771,orbslam3_map,
1723528233.8119328,-21.89069938659668,-4.658853530883786,-1.3025840520858765,-0.3658646124999041,-0.6076791500527725,0.6173032650448205,0.3403025343373733,orbslam3_map,
1723528233.845288,-21.94327163696289,-4.695991516113279,-1.307166337966919,-0.3640190557961998,-0.6086241902767432,0.6182434037437184,0.3388831889524819,orbslam3_map,
1723528233.9119992,-22.052860260009766,-4.776418685913083,-1.3156535625457764,-0.3603042946395882,-0.6108136402356789,0.6200666004147194,0.33556657046916993,orbslam3_map,
1723528233.978711,-22.159133911132812,-4.851067066192624,-1.3244068622589111,-0.35653411854982303,-0.6124077791913587,0.6226012403184304,0.33197564647088335,orbslam3_map,
1723528234.0120673,-21.756399154663086,-4.868551254272458,-1.4393643140792847,-0.35458652965038573,-0.6089943749961981,0.6228942240570643,0.33970138334989736,orbslam3_map,
1723528234.0787795,-21.775375366210938,-4.9139361381530735,-1.4524784088134766,-0.35031368249570327,-0.6101351692443695,0.6251986955288188,0.33784906425282224,orbslam3_map,
1723528234.11212,-22.78582763671875,-5.21272802352905,-1.2832272052764893,-0.35305065960803583,-0.6133819820679358,0.6284867688655831,0.3226796510250382,orbslam3_map,
