stamp,x,y,z,qx,qy,qz,qw,yaw,vx,vy,vz,algorithm,run_id
1723528213.216998816,0.0,0.0,0.0,-0.009516206722285972,0.011213908240099506,0.0001067254130929265,0.9998918334906469,0.0,0.0,0.0,0.0,lvi_sam,5
1723528213.418088675,-0.0020759515464305878,0.001589179621078074,-0.0014906947035342455,-0.009495443812077628,0.011202609031027303,2.2454351646666808e-05,0.9998921629823447,-0.00016788576613180345,0.0,0.0,0.0,lvi_sam,5
1723528213.620795250,0.0015871645882725716,0.002239125082269311,0.00048502717982046306,-0.009529543969389771,0.011191447548609273,-6.344257294031817e-05,0.9998919617981444,-0.00034025544300675387,0.0,0.0,0.0,lvi_sam,5
1723528213.823689699,-0.0014956597005948424,0.0036910008639097214,0.0005986258620396256,-0.00952332369018074,0.011194279049175516,-0.0001510806868378921,0.9998919799643796,-0.0005154713871888816,0.0,0.0,0.0,lvi_sam,5
1723528214.025460243,8.47794144647196e-05,0.0026618423871695995,0.001700234366580844,-0.009543985977867722,0.011199451178144644,-3.118581609643981e-05,0.9998917359656531,-0.0002762089716270566,0.0,0.0,0.0,lvi_sam,5
1723528214.224127769,-0.0034670394379645586,0.005281433463096619,-0.0015413573710247874,-0.009483621662497985,0.011196332137599477,-9.772887896197403e-05,0.9998923409627125,-0.00040790252387523657,0.0,0.0,0.0,lvi_sam,5
1723528214.427653551,-0.001968348864465952,0.0007544128457084298,-0.0005498381215147674,-0.009505165234297027,0.01118283604621417,0.00011966712089731687,0.9998922850445504,2.672573828021992e-05,0.0,0.0,0.0,lvi_sam,5
1723528214.630133867,-1.554578193463385e-05,0.0020613137166947126,-0.0010052439756691456,-0.009490954961468323,0.011198543591641553,0.00023437911333590818,0.9998922239230469,0.000256202241871506,0.0,0.0,0.0,lvi_sam,5
1723528214.830364227,-0.002994938287883997,-0.0003473740944173187,0.00025205351994372904,-0.00951502611244843,0.01119811750589988,0.0001686254213176249,0.9998920131733582,0.00012414480443112558,0.0,0.0,0.0,lvi_sam,5
1723528215.033508301,-0.002652095863595605,-0.002686930587515235,-0.0007429011748172343,-0.00950600487370579,0.011182019644924976,0.00012687782647163918,0.9998922853037814,4.114594412385487e-05,0.0,0.0,0.0,lvi_sam,5
1723528213.216998816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lvi_sam,5
1723528213.216998816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lvi_sam,5
1723528213.216998816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lvi_sam,5
