stamp,time_from_start_s,x_error_m,y_error_m,z_error_m,yaw_error_rad,yaw_error_deg,position_error_m,relative_x_error_m,relative_y_error_m,relative_z_error_m,relative_yaw_error_rad,relative_yaw_error_deg,relative_position_error_m
1723528317.1012363,0.0,-0.16276337109374595,0.08492354077148434,2.370994168106079,-0.0018947025139772755,-0.10855845748372475,2.378091097485545,0.0,0.0,0.0,0.0,0.0,0.0
1723528317.305243,0.20400667190551758,-0.16893804296874748,0.08886397973632398,2.409703057388306,-0.0017293635004027583,-0.09908522981704869,2.417251681981675,-0.006174671875001536,0.003940438964839643,0.038708889282227155,0.00016533901357451719,0.009473227666676062,0.03939583406228737
1723528317.5071878,0.40595149993896484,-0.17882881494139724,0.08003197973632581,2.3962205715789793,-0.003089441555395478,-0.1770119621764934,2.4042166895877233,-0.016065443847651295,-0.0048915610351585315,0.025226403472900394,-0.0011947390414182024,-0.06845350469276866,0.030305070327591704
1723528317.706716,0.6054797172546387,-0.10262200878905503,-0.1792760173339829,2.403312404220581,-0.002581414570556939,-0.1479041600664885,2.4121736420414566,0.060141362304690915,-0.26419955810546725,0.03231823611450224,-0.0006867120565796636,-0.03934570258276372,0.2728788345558171
1723528317.9105306,0.8092942237854004,-0.17879109521484793,0.0893928901367147,2.4355832014160157,-0.003587334903320638,-0.20553914966024378,2.4437722634392527,-0.016027724121101983,0.004469349365230357,0.06458903330993682,-0.0016926323893433626,-0.09698069217651901,0.06669787289084088
1723528318.1119306,1.0106942653656006,-0.08826941210936923,-0.16787251757812527,2.4128779164581298,-0.002787814044592274,-0.15972997882243317,2.42032074548054,0.07449395898437672,-0.2527960583496096,0.04188374835205089,-0.0008931115306149984,-0.05117152133870842,0.2668509797963709
1723528318.3120675,1.2108311653137207,-0.10009617480469046,-0.1810315185546898,2.438465680984497,0.0021538899203852324,0.12340880197384271,2.447224250505036,0.06266719628905548,-0.26595505932617414,0.06747151287841824,0.004048592434362508,0.23196725945756747,0.2814456894713834
1723528318.5131345,1.411898136138916,-0.10392316259765266,-0.17647872729492065,2.452814444900513,-0.0028655816613036844,-0.16418573504278805,2.4613499275853776,0.05884020849609328,-0.261402268066405,0.08182027679443404,-0.0009708791473264089,-0.05562727755906329,0.28015687316366555
1723528318.7165997,1.615363359451294,-0.09724756250000155,-0.1710775107421867,2.4716276372528077,0.0019723680725465265,0.11300836620326894,2.4794490880689266,0.0655158085937444,-0.25600105151367103,0.10063346914672877,0.003867070586523802,0.2215668236869937,0.28276483986574963
1723528318.9192278,1.8179914951324463,-0.09636301416014703,-0.17324714941406683,2.4212489806518556,0.0015275589223511243,0.08752267920827166,2.4293511544414033,0.06640035693359891,-0.25817069018555117,0.050254812545776684,0.0034222614363284,0.19608113669199642,0.27126861015569853
1723528319.120265,2.019028663635254,-0.08892262548828,-0.15385719067383263,2.4964848046569825,-0.0008020316818238005,-0.045953030404283064,2.502801559918202,0.07384074560546594,-0.23878073144531697,0.12549063655090364,0.001092670832153475,0.0626054270794417,0.2796722962380842
1723528319.3242571,2.2230207920074463,-0.03038161523437566,-0.41622760424804994,2.4988477822265627,0.003980369116491689,0.22805835127919008,2.5334578543605044,0.1323817558593703,-0.5011511450195343,0.1278536141204838,0.005875071630468964,0.33661680876291483,0.5338763396915711
1723528319.5253458,2.42410945892334,-0.018122222167960444,-0.42773055371093704,2.4629237660522465,0.004350416641882182,0.24926051270332553,2.499855059578285,0.1446411489257855,-0.5126540944824214,0.09192959794616762,0.006245119155859458,0.3578189701870503,0.5405426287821403
1723528319.7256768,2.6244404315948486,-0.013090542968754448,-0.42579526562499836,2.524241379638672,0.0017504130555296984,0.10029128048645032,2.559935060352904,0.1496728281249915,-0.5107188063964827,0.15324721153259313,0.0036451155695069737,0.20884973797017506,0.553823403738499
1723528319.926036,2.8247995376586914,-0.010411381347651627,-0.41821738623046656,2.5447808635864257,0.006547649474682337,0.37515268063034846,2.5789385069603123,0.15235198974609432,-0.5031409270019509,0.17378669548034686,0.008442351988659613,0.4837111381140733,0.5536819815832509
1723528320.129003,3.027766704559326,-0.07225546044921316,-0.14747703442382942,2.5202056700134277,0.010178936446215812,0.5832100983000589,2.525550820398395,0.09050791064453279,-0.23240057519531376,0.14921150190734878,0.012073638960193088,0.6917685557837837,0.29062997357774056
1723528320.3328094,3.2315731048583984,0.021485735351561175,-0.3845166525878909,2.5642883245086674,0.0196629738643187,1.1266054151015046,2.593046336676702,0.18424910644530712,-0.46944019335937526,0.1932941564025885,0.021557676378295976,1.2351638725852292,0.5400781973627246
1723528320.5316226,3.4303863048553467,-0.001119386230470809,-0.3843077153320351,2.551605053955078,0.02506593102967536,1.4361720575664079,2.580384084677775,0.16164398486327514,-0.46923125610351946,0.1806108858489992,0.026960633543652635,1.5447305150501327,0.5281354387220437
1723528320.7334924,3.632256031036377,0.04961366357422037,-0.3782700693359402,2.4857396309814455,0.027711721596929695,1.5877646905456053,2.5148461730293654,0.2123770346679663,-0.46319361010742455,0.11474546287536658,0.02960642411090697,1.6963231480293302,0.5223206357680975
1723528320.9382203,3.8369839191436768,-0.020404398437491977,-0.13108868945312935,2.553839877685547,0.023565705402404654,1.35021546080643,2.5572834619640945,0.14235897265625397,-0.2160122302246137,0.182845709579468,0.02546040791638193,1.4587739182901547,0.3167963292305874
1723528321.1381974,4.036961078643799,-0.03729119384765056,-0.11812448779296858,2.576681869537354,0.020696417924291888,1.1858173981008329,2.579657629329413,0.12547217724609538,-0.20304802856445292,0.20568770143127502,0.022591120438269163,1.2943758555845577,0.31508601950398846
1723528321.3381135,4.236877202987671,-0.03249440039061824,-0.12563025854492338,2.571080749053955,0.021893395514416714,1.2543991621867256,2.5743533296877987,0.1302689707031277,-0.21055379931640772,0.20008658094787624,0.02378809802839399,1.3629576196704503,0.3183355886639718
1723528321.538321,4.437084674835205,0.01256045898438174,-0.09713668579101409,2.5532470385589603,0.025324044857110598,1.4509608905124152,2.5551249951355532,0.17532383007812768,-0.18206022656249843,0.1822528704528814,0.027218747371087874,1.55951934799614,0.3116094996587351
1723528321.7418106,4.640574216842651,-0.00887895312499154,-0.08824168115234698,2.5434618353118896,0.024349115596716264,1.3951015585680089,2.5450075712636524,0.1538844179687544,-0.17316522192383133,0.17246766720581075,0.02624381811069354,1.5036600160517337,0.2888108453796816
1723528321.9445615,4.843325138092041,-0.13305142138671044,0.11653059643554542,2.5648347879943847,0.010300757189471543,0.590189912745759,2.570925815799602,0.0297119497070355,0.03160705566406108,0.1938406198883058,0.012195459703448819,0.6987483702294839,0.19863532375140913
1723528322.1475687,5.046332359313965,0.007190781250002942,-0.0679827944335969,2.55059768989563,0.02747746816979968,1.57434295783458,2.5515136572973525,0.1699541523437489,-0.15290633520508123,0.1796035217895513,0.029372170683776955,1.6829014153183048,0.2907269961388875
1723528322.3464205,5.2451841831207275,-0.11643668554687281,0.11370179882812437,2.578634203445435,0.013650018149359178,0.7820884302352554,2.5837646866494177,0.046326685546873136,0.028778258056640027,0.20764003533935593,0.015544720663336453,0.8906468877189803,0.21468286891660082
1723528322.5475028,5.446266412734985,-0.10557230908203508,0.11141435327148486,2.5853735378723144,0.01684199994916402,0.9649755156466455,2.589925674781078,0.05719106201171087,0.026490812500000516,0.2143793697662355,0.018736702463141297,1.0735339731303701,0.22345266814765463
1723528322.7508032,5.649566888809204,-0.10727406201171164,0.1327354531250009,2.5834892466278077,0.014750308693011527,0.84513043462469,2.5891201425075487,0.05548930908203431,0.04781191235351656,0.21249507852172878,0.016645011206988802,0.9536888921084147,0.2247647676600084
1723528322.9538782,5.852641820907593,-0.10469963330078258,0.13748724096679865,2.6060762702941895,0.013334773687402324,0.7640262530502553,2.6117998164546328,0.058063737792963366,0.05256370019531431,0.23508210218811065,0.0152294762013796,0.87258471053398,0.2477860669890343
1723528323.155258,6.054021596908569,-0.12245525927734491,0.1566784575195328,2.595061640487671,0.012218535477832027,0.7000705147106377,2.6026694656651936,0.04030811181640104,0.07175491674804846,0.2240674723815923,0.014113237991809302,0.8086289721943625,0.23870430271613974
1723528323.3557646,6.254528284072876,-0.1284091635742186,0.17311590258788812,2.6214372348480226,0.008825877436328233,0.5056855276013508,2.6302834838219047,0.034354207519527336,0.08819236181640377,0.2504430667419437,0.010720579950305509,0.6142439850850755,0.26773089835907976
1723528323.558128,6.456891775131226,-0.12087076513671491,0.18811261791991996,2.599119802719116,0.009623278995242237,0.5513732715042756,2.6087199634633222,0.04189260595703104,0.10318907714843562,0.22812563461303714,0.011517981509219512,0.6599317289880003,0.2538587820899994
1723528323.760298,6.659061670303345,-0.12857922216797135,0.19760330957031158,2.566749530014038,0.010365171998403977,0.5938806094357292,2.577553653011659,0.03418414892577459,0.11267976879882724,0.19575536190795928,0.012259874512381252,0.7024390669194539,0.22844134487883933
1723528323.9623744,6.861138105392456,-0.1305302797851482,0.21878471484374984,2.6185005344085694,0.00874811168380124,0.5012298781908953,2.630864868078179,0.03223309130859775,0.1338611740722655,0.24750636630249057,0.010642814197778516,0.60978833567462,0.28322638905931136
1723528324.1636014,7.0623650550842285,-0.11181039453124697,0.2392954636230442,2.5808562082366944,0.011246384647287055,0.6443703750702733,2.594336649478955,0.050952976562498975,0.15437192285155987,0.2098620401306155,0.013141087161264331,0.752928832553998,0.26545992592715495
1723528324.3645816,7.263345241546631,-0.1279361020507821,0.22532910278319918,2.5837204237213136,0.008807460460775796,0.5046303126308004,2.596680973612984,0.03482726904296385,0.14040556201171484,0.21272625561523473,0.010702162974753071,0.6131887701145252,0.25725302785563997
1723528324.5663621,7.465125799179077,-0.1452510180664035,0.21653724340820446,2.6010854954986575,0.004160370063735874,0.2383716458646389,2.614121648073335,0.017512353027342442,0.13161370263672012,0.23009132739257865,0.00605507257771315,0.34693010334836366,0.2656517799141953
1723528324.76717,7.665933609008789,-0.1310487153320281,0.23508154052733943,2.5887262692260746,0.008524350963336258,0.4884093332874451,2.602679541063024,0.031714655761717836,0.1501579997558551,0.21773210111999575,0.010419053477313533,0.5969677907711699,0.266384143932952
