stamp,x_error_m,y_error_m,z_error_m,yaw_error_rad,position_error_m
1621218775.823315,0.004941600083276978,0.002217319651912478,0.0019159622074105037,-7.676756605148298e-05,0.005745157004123181
1621218775.823315,0.004941600083276978,0.002217319651912478,0.0019159622074105037,-7.676756605148298e-05,0.005745157004123181
1621218775.9229136,-0.00026087844616948274,0.00710152085947035,0.0018991982873516546,2.535667437062809e-05,0.007355719557993478
1621218775.9229136,-0.00026087844616948274,0.00710152085947035,0.0018991982873516546,2.535667437062809e-05,0.007355719557993478
1621218776.023301,0.000811912585089892,0.004903258459790579,0.001987844416583881,4.079787172873948e-05,0.005352818976378609
1621218776.023301,0.000811912585089892,0.004903258459790579,0.001987844416583881,4.079787172873948e-05,0.005352818976378609
1621218776.1236005,-0.0005832241272143526,0.004075974597549368,0.0012110656955946198,-1.1064149838031859e-05,0.00429189927904637
1621218776.1236005,-0.0005832241272143526,0.004075974597549368,0.0012110656955946198,-1.1064149838031859e-05,0.00429189927904637
1621218776.223507,-0.0006979934158043286,0.004302728138065301,0.0008676520654775073,-1.0649216690508015e-05,0.004444489210846671
1621218776.223507,-0.0006979934158043286,0.004302728138065301,0.0008676520654775073,-1.0649216690508015e-05,0.004444489210846671
1621218776.3232875,-0.00018375239814174665,0.0040839385236381654,0.001127387179934358,-8.654397645871278e-05,0.0042406745527285
1621218776.3232875,-0.00018375239814174665,0.0040839385236381654,0.001127387179934358,-8.654397645871278e-05,0.0042406745527285
1621218776.4235215,-0.0025302561622669957,0.004942734680361192,0.00073421075886232,3.86293863949176e-05,0.005601061310641453
1621218776.4235215,-0.0025302561622669957,0.004942734680361192,0.00073421075886232,3.86293863949176e-05,0.005601061310641453
1621218776.5238066,-0.0029658202389828713,0.00470533322239497,-0.013720818063097195,2.6223946690710947e-05,0.01480530643871813
1621218776.5238066,-0.0029658202389828713,0.00470533322239497,-0.013720818063097195,2.6223946690710947e-05,0.01480530643871813
1621218776.623888,-0.004527252214159598,0.004355502124182671,-0.01445627085464048,-9.442240295118824e-06,0.0157623024456169
1621218776.623888,-0.004527252214159598,0.004355502124182671,-0.01445627085464048,-9.442240295118824e-06,0.0157623024456169
1621218776.7237408,-0.005318335812010669,0.004348038908435586,-0.014513317559200344,1.3045505156286162e-05,0.016056977446978555
1621218776.7237408,-0.005318335812010669,0.004348038908435586,-0.014513317559200344,1.3045505156286162e-05,0.016056977446978555
1621218776.8239036,-0.005652842492756553,0.006820306804305412,-0.01436434060628338,0.00011457176252134088,0.016876181268465042
1621218776.8239036,-0.005652842492756553,0.006820306804305412,-0.01436434060628338,0.00011457176252134088,0.016876181268465042
1621218776.9241247,-0.00548311470921074,0.005040705017864052,-0.014624180671412112,5.15628059314504e-05,0.016411578665734342
1621218776.9241247,-0.00548311470921074,0.005040705017864052,-0.014624180671412112,5.15628059314504e-05,0.016411578665734342
1621218777.024002,-0.0055239131879802755,0.0057554320772288965,-0.015468401309984725,9.50752635898042e-05,0.01740431137364173
1621218777.024002,-0.0055239131879802755,0.0057554320772288965,-0.015468401309984725,9.50752635898042e-05,0.01740431137364173
1621218777.1242108,-0.005407673097528925,0.006899779422078301,-0.015287369676828075,4.0160550903947876e-05,0.017622529785450095
1621218777.1242108,-0.005407673097528925,0.006899779422078301,-0.015287369676828075,4.0160550903947876e-05,0.017622529785450095
1621218777.2241998,-0.005529467533306089,0.007505248648981582,-0.015208216485936645,7.71441617349496e-05,0.01783798242986132
1621218777.2241998,-0.005529467533306089,0.007505248648981582,-0.015208216485936645,7.71441617349496e-05,0.01783798242986132
1621218777.324525,-0.007064104582676723,0.007923169510780264,-0.014930939307322305,3.462474303256168e-05,0.01831969260796956
