ros_time,wall_time,event,from_source,to_source,reason,pose_jump_m,orientation_jump_deg
0.0,1783267253.3361046,startup,none,none,fusion_node_started,0.0,0.0
1723528213.1925685,1783267266.3998277,bag_clock_started,none,none,waiting_for_localization_start_delay,0.0,0.0
1723528221.2021904,1783267274.4107692,switch,none,lvisam,initial_healthy_source,0.0,0.0
1723528248.1314769,1783267301.3396945,alignment_overlap_reset,lvisam,orbslam3,lvisam_unhealthy:delayed_pose_timestamp,0.0,0.0
1723528248.1314769,1783267301.3421075,switch,lvisam,orbslam3,lvisam_unhealthy_fallback:delayed_pose_timestamp,7.105427357601002e-15,0.0
1723528248.1314769,1783267301.3443823,output_gap,orbslam3,orbslam3,gap_sec=2.549,0.0,0.0
1723528248.1314769,1783267301.3463488,switch_applied,lvisam,orbslam3,lvisam_unhealthy_fallback:delayed_pose_timestamp,0.0,0.0
