key,label,type,sensor,perturbation_type,start,end,samples,relative_position_rmse_m,relative_position_max_m,relative_x_rmse_m,relative_y_rmse_m,relative_z_rmse_m,relative_yaw_rmse_deg,dominant_components,absolute_position_rmse_m,absolute_x_rmse_m,absolute_y_rmse_m,absolute_z_rmse_m,absolute_yaw_rmse_deg
01_straight_road,01 straight_road,temporal_phase,,,1723528213.157124,1723528321.185588,1072,1.1121881768267357,2.711781724166726,0.2794957326707842,0.1627270221329468,1.064126210728663,0.7494206894150459,z,1.1121881768267357,0.2794957326707842,0.1627270221329468,1.064126210728663,0.7494206894150459
02_left_turn,02 left_turn,temporal_phase,,,1723528321.185588,1723528237.046052,0,,,,,,,,,,,,
03_straight_road,03 straight_road,temporal_phase,,,1723528237.046052,1723528244.525495,74,0.2305063163273854,0.4749343527520505,0.019596634874415274,0.06597641817392733,0.21999146804673717,0.48356366131458894,yaw,0.7685349444675245,0.25200339842905856,0.1984160282586526,0.698406277017874,0.417502579383077
04_left_turn,04 left_turn,temporal_phase,,,1723528244.525495,1723528250.465728,58,0.3711763119556603,0.5226906373601692,0.24653300496994832,0.2717431683558383,0.056115795186592834,1.3823792836303779,yaw,1.0027536670746877,0.12436514982609329,0.3112949231992561,0.9450628006279984,2.738184654633301
05_straight_road,05 straight_road,temporal_phase,,,1723528250.465728,1723528263.265728,128,0.6682702198115734,1.058870881372653,0.6346700729460032,0.10960020601206605,0.17823237650841295,0.4315206222095695,x,1.0490144293134915,0.6313159954038919,0.1439726500499229,0.8253140389528741,0.30983581016632294
06_trees_occlusion,06 trees_occlusion,temporal_phase,,,1723528263.265728,1723528273.585834,102,0.1811199134930056,0.2840298383715877,0.033404458919461984,0.0708991042445798,0.16328466616718185,0.15444360105380456,"z,yaw",0.5089618489635412,0.1071851694711219,0.17986106457793338,0.4639003132082644,0.38369428526137506
07_straight_road,07 straight_road,temporal_phase,,,1723528273.585834,1723528280.882174,72,0.19939109027438243,0.3871602456744901,0.12969629309941377,0.0407993617818937,0.14584611930136512,0.1808941688910374,yaw,0.40470512731562863,0.245023794938745,0.22056643703411194,0.23473394906457853,0.20620614807255327
08_left_turn,08 left_turn,temporal_phase,,,1723528280.882174,1723528285.674305,48,0.2472983173117858,0.41698033550427976,0.18667650313195544,0.04239748238656744,0.15655923610872155,0.4906563026961421,yaw,0.3404764488824696,0.2919759375591454,0.12995398279365905,0.11741476264141686,0.8979866192490492
09_straight_road,09 straight_road,temporal_phase,,,1723528285.674305,1723528306.69381,208,0.8626840334520598,1.5333471863555832,0.05430490005470481,0.06221555430479374,0.858722274199121,0.3948440921312182,z,1.104981356381261,0.10951785310966945,0.14339120468161792,1.090150723625121,0.24646679962809342
10_trees_building_occlusion,10 trees+building_occlusion,temporal_phase,,,1723528306.69381,1723528317.083501,102,0.4405756508024525,0.6870730276075736,0.03457473315143026,0.10502415662161714,0.42647557776903233,0.12924489370694098,z,2.1772784888962717,0.1946515366325914,0.15113425394165506,2.1632870440102265,0.14148193580841595
11_u-turn,11 u-turn,temporal_phase,,,1723528317.083501,1723528334.696008,176,0.8971452113004362,1.8346664509415254,0.6839497959884632,0.5510894813651481,0.18270903167423222,4.69480372116072,yaw,2.733412883784575,0.5860800343949396,0.6085742598281045,2.5995564153904813,4.612412430323154
12_speed_breaker,12 speed_breaker,temporal_phase,,,1723528334.696008,1723528336.569798,18,0.2536650969383597,0.32312511413952005,0.2424314628568675,0.06311813077894729,0.03986312567772891,1.269099269346402,yaw,2.798955466777413,0.45489082123388025,1.487179718873801,2.327127527560699,9.228259650975039
13_straight_road,13 straight_road,temporal_phase,,,1723528336.569798,1723528356.963645,202,4.543267985974685,8.00295255192971,1.7638638545660241,4.084112356947808,0.9220057216547936,9.743832409038205,yaw,6.033248621918554,2.0077177263312933,5.4508778221380965,1.6300581073631313,3.798231587563927
14_right_turn,14 right_turn,temporal_phase,,,1723528356.963645,1723528362.235453,52,2.848244719315814,5.307374883927953,2.725462192334997,0.8169406164732327,0.13023766129375552,20.337948536668524,yaw,10.298375289506248,6.692150690207102,7.8033532886848445,0.6158978771232889,27.808522266762328
15_straight_road,15 straight_road,temporal_phase,,,1723528362.235453,1723528378.383415,160,7.867009730459967,11.12618648392142,7.0413517460490125,3.454224996581339,0.6144406892100905,24.479492724854666,yaw,16.520317214249093,16.14599185715881,3.4850316986582945,0.287022416063868,16.212762022228404
