stamp,time_from_start_s,gt_stamp,match_dt_s,output_x_m,output_y_m,output_z_m,output_yaw_rad,gt_x_m,gt_y_m,gt_z_m,gt_yaw_rad,x_error_m,y_error_m,z_error_m,yaw_error_rad,yaw_error_deg,position_error_m
1723528213.217199,0.0,1723528213.8162684,-0.599069356918335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723528213.217199,0.0,1723528213.8162684,-0.599069356918335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723528213.217199,0.0,1723528213.8162684,-0.599069356918335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723528213.217199,0.0,1723528213.8162684,-0.599069356918335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723528213.217199,0.0,1723528213.8162684,-0.599069356918335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723528213.4180732,0.20087409019470215,1723528213.8162684,-0.3981952667236328,-0.0020759515464305878,0.001589179621078074,-0.0014906947035342455,-0.00016788576613180345,0.0,0.0,0.0,0.0,-0.0020759515464305878,0.001589179621078074,-0.0014906947035342455,-0.00016788576613180347,-0.009619145839672716,0.003009524445875536
1723528213.620415,0.4032158851623535,1723528213.8162684,-0.19585347175598145,0.0015871635405346751,0.0022391246166080236,0.00048502860590815544,-0.00034025553031824524,0.0,0.0,0.0,0.0,0.0015871635405346751,0.0022391246166080236,0.00048502860590815544,-0.0003402555303182452,-0.019495205843221074,0.002787116772159323
1723528213.8237636,0.6065645217895508,1723528213.8162684,0.00749516487121582,-0.0014956454979255795,0.0036910022608935833,0.0005986294709146023,-0.0005154713289812206,0.0,0.0,0.0,0.0,-0.0014956454979255795,0.0036910022608935833,0.0005986294709146023,-0.0005154713289812206,-0.02953433161062354,0.004027258420915412
1723528214.023742,0.8065428733825684,1723528214.0182934,0.005448579788208008,2.5981629732996225e-05,0.0026289240922778845,0.0016966172261163592,-0.0002785550896078348,-0.004325000000000001,0.005633,-0.0017490000000000001,-0.0012780279,0.004350981629732997,-0.0030040759077221155,0.0034456172261163594,0.0009994728103921654,0.057265573773550245,0.006310926340129495
1723528214.2242224,1.0070233345031738,1723528214.2128062,0.011416196823120117,-0.0035117026418447495,0.005272061098366976,-0.0015395176596939564,-0.0004038559563923627,-0.006347,0.01653,-0.002153,-0.00033061439999999994,0.0028352973581552508,-0.011257938901633024,0.0006134823403060436,-7.324155639236278e-05,-0.004196432066251803,0.011625681055487962
1723528214.4294164,1.2122173309326172,1723528214.3964171,0.032999277114868164,-0.001966906012967229,0.0007553623872809112,-0.0005509870825335383,2.6806403184309622e-05,-0.005819,0.00451,0.001546,-0.0009173305999999999,0.0038520939870327715,-0.003754637612719089,-0.0020969870825335384,0.0009441370031843095,0.054095065564590504,0.005773498637056343
