stamp,x,y,z,qx,qy,qz,qw,yaw,vx,vy,vz,algorithm,run_id
1723528213.519966125,-0.007287868343341651,-0.002679979282359408,-0.0006037600570796535,-1.126778199218756e-05,1.3461513749095852e-05,-0.00011025685843352718,0.9999999937676254,-0.0002205140207225747,0.0,0.0,0.0,fast_lio2,0
1723528213.620375633,0.007002457573892935,-0.002317513306941474,2.9515447741499544e-05,-1.3541808636079314e-05,7.875060375698043e-06,-2.1469641257973307e-05,0.9999999996468292,-4.293949580442376e-05,0.0,0.0,0.0,fast_lio2,0
1723528213.721729517,0.0073905767833768255,-0.007426510894729105,-0.002524791196648962,1.0928442909004434e-05,-6.122982043046276e-06,-0.00017053057958667462,0.9999999853812,-0.0003410612946545227,0.0,0.0,0.0,fast_lio2,0
1723528213.822290182,0.002211299750887855,-0.008516820858005413,-0.001211788236624512,-1.0001443776658758e-05,5.001634358019002e-06,2.378429117761761e-05,0.9999999996546313,4.756848231199643e-05,0.0,0.0,0.0,fast_lio2,0
1723528213.923316002,-0.0004819234996963231,-0.006130025501207512,-0.00024669067438080314,-1.7864745629204952e-05,6.823654512880474e-06,-0.00010782238732349894,0.9999999940043108,-0.0002156450188511822,0.0,0.0,0.0,fast_lio2,0
1723528214.024187088,-0.0037583995211836804,-0.00590936803812197,-0.0008995719336939614,-4.349543253234128e-06,1.0590182246560435e-05,-0.00016264971255517552,0.999999986707,-0.0003252995187212005,0.0,0.0,0.0,fast_lio2,0
1723528214.124568701,-0.0048850143530701825,-0.007413970559487256,-0.0006833805572911525,-1.5645214291385713e-05,1.0093383004721171e-05,-0.00012531333184027726,0.9999999919749594,-0.0002506269801704005,0.0,0.0,0.0,fast_lio2,0
1723528214.225219488,-0.007122579640266491,-0.009157608465041408,-0.0008250593684883948,-9.992622224470824e-06,1.741353826936807e-05,-0.000191973039951773,0.9999999813716334,-0.00038394643043110946,0.0,0.0,0.0,fast_lio2,0
1723528214.326455116,-0.006704037980858749,-0.009727170278168659,-0.0010670668586375092,-1.7961945701621956e-05,9.016100800556761e-06,-0.0001878474470158408,0.9999999821547068,-0.0003756952201197928,0.0,0.0,0.0,fast_lio2,0
1723528214.427404881,-0.0031154990194049857,-0.008654092006512133,-0.001489031024688472,2.3038753952023006e-06,1.3010296666664646e-05,-0.00028025470265184666,0.9999999606413615,-0.0005605093528336448,0.0,0.0,0.0,fast_lio2,0
1723528214.528484821,-0.0006354241165361212,-0.010221760676030117,-0.0019564754001641723,1.5380093978255082e-06,6.19593501117666e-06,-0.00011834896048125878,0.9999999929763834,-0.00023669790246960614,0.0,0.0,0.0,fast_lio2,0
1723528214.629169464,-0.001783862207404203,-0.008951620234029555,-0.001351006379743696,-4.805007414282485e-06,6.373615354430772e-06,-0.00015683280034366111,0.99999998766988,-0.00031366566323919655,0.0,0.0,0.0,fast_lio2,0
1723528214.729996920,-0.0014003173237063678,-0.009767833850022778,-0.0010974006808267384,-4.093028552629849e-06,3.1044384561047878e-06,-0.00010544021493427596,0.9999999944279847,-0.00021088045567369259,0.0,0.0,0.0,fast_lio2,0
1723528214.830486536,-0.004902959928404112,-0.011569104397350595,-0.0020982308536164887,3.5201495242367246e-06,3.0160227475930163e-06,-7.188171447877454e-05,0.999999997405765,-0.00014376340784872182,0.0,0.0,0.0,fast_lio2,0
1723528214.931725502,-0.00487296750573013,-0.011793478530317392,-0.0019719046131145214,1.9997799971148137e-06,1.0508273305951167e-05,-0.00024178321244062718,0.9999999707132267,-0.00048356638764339666,0.0,0.0,0.0,fast_lio2,0
1723528215.032246590,-0.004315653217330463,-0.01391070867613377,-0.0013403454799278457,-8.344984559816093e-06,6.260830584841826e-06,-0.00018772647398899252,0.9999999823249662,-0.0003754530546852863,0.0,0.0,0.0,fast_lio2,0
1723528215.133777618,-0.005767294788880096,-0.011647308324305359,-0.0013486633947643295,-8.619764193365946e-06,5.276959947140452e-06,-0.00015317125596400679,0.9999999882182092,-0.00030634260409959747,0.0,0.0,0.0,fast_lio2,0
1723528215.234002113,-0.0025901001597311143,-0.013411145962303755,-0.0015337348998858838,-4.66125256929705e-06,1.0743362218987357e-05,8.870542713944355e-06,0.9999999998920825,1.774098527595064e-05,0.0,0.0,0.0,fast_lio2,0
1723528215.334964275,-0.0029093592756162245,-0.012923213067044711,-0.0014710172683326938,1.2048679247147328e-06,8.224152984195746e-06,-0.0002567199830952576,0.9999999670128802,-0.0005134399520639229,0.0,0.0,0.0,fast_lio2,0
1723528215.436165333,-0.001928673647798195,-0.01065778159442187,-0.0010103937218544628,-6.159684079841224e-06,6.734467851536316e-06,-8.077407570588122e-05,0.9999999966961268,-0.00016154823455974437,0.0,0.0,0.0,fast_lio2,0
1723528215.537001610,-0.001986307639723239,-0.010791754212827877,-0.0009773073461703046,-5.227073226677101e-06,1.0397298226846473e-05,-7.514554598567045e-05,0.9999999971088605,-0.00015029120082998078,0.0,0.0,0.0,fast_lio2,0
1723528213.519966125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fast_lio2,0
1723528213.519966125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fast_lio2,0
1723528213.519966125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fast_lio2,0
1723528213.519966125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fast_lio2,0
1723528213.519966125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fast_lio2,0
1723528213.519966125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,fast_lio2,0
1723528216.243141651,0.01776755807521957,-0.0099271498972711,-0.001465970584000673,-3.405858583478224e-06,-6.883400650805421e-06,0.0010099092955174942,0.9999994900119868,0.0020198189813958136,0.0,0.0,0.0,fast_lio2,0
1723528216.343923569,0.019301285513895556,-0.009694678497052201,-0.002270617607481796,1.0004830479291079e-05,-1.0572297071311725e-05,0.0012857362481920559,0.9999991733348733,0.002571472993630811,0.0,0.0,0.0,fast_lio2,0
1723528216.444929600,0.023008484073955462,-0.010097270758511412,-0.0021785483188970747,6.593087544413826e-06,-1.1368698053720755e-05,0.0013930805923942234,0.9999990295764027,0.00278616193653132,0.0,0.0,0.0,fast_lio2,0
1723528216.545422077,0.024327984367342775,-0.012780446988855276,-0.002156515753991554,1.7070623436382258e-06,-1.6925904522532315e-05,0.0017459383829367472,0.9999984757037195,0.003491878483633083,0.0,0.0,0.0,fast_lio2,0
1723528216.646557808,0.030502569206268298,-0.015613706931003673,-0.002415793971757582,5.6907054450145916e-06,-1.6278198895203197e-05,0.0020824823432807685,0.9999978314826117,0.00416496751327792,0.0,0.0,0.0,fast_lio2,0
1723528216.747376442,0.03478374123083744,-0.01744178315058098,-0.002224261557211246,1.4867362768764351e-06,-2.4054405453564508e-05,0.0023163054631397096,0.999997317070489,0.0046326150013162,0.0,0.0,0.0,fast_lio2,0
1723528216.847972155,0.04044814846595069,-0.01788229685180684,-0.0017389063868712491,-9.830088418011374e-06,-3.4919736141265596e-05,0.002638748123151939,0.9999965178400989,0.005277503066766731,0.0,0.0,0.0,fast_lio2,0
