timestamp_relative_s,timestamp_absolute_s,x_error_m,y_error_m,z_error_m,xy_error_m,overall_error_m,yaw_error_deg
0.0066070556640625,1723528213.164583,1.883653980728699,-1.8292717800869123,-0.24053351829990519,2.625716581152165,2.6367108180388583,4.375400565554185
0.20669817924499512,1723528213.364674,1.883458097305118,-1.8310173906888756,-0.24038588032608696,2.6267925478250684,2.6377688414206166,4.366833982394395
0.3734421730041504,1723528213.531418,1.8818948365823587,-1.8299087478004077,-0.24039364579748126,2.624898893525577,2.63588378085446,4.358602383125829
0.5401849746704102,1723528213.698161,1.8820890875551513,-1.829236316495585,-0.24052219569204536,2.6245694570882514,2.63556744586456,4.363326688150734
0.6735801696777344,1723528213.831556,1.8833519699346595,-1.829415459024259,-0.24008747313722792,2.625600038919428,2.636554106998588,4.366143640170673
0.8069751262664795,1723528213.964951,1.8838529719161399,-1.8290519563260557,-0.24035590244661126,2.6257062057163676,2.6366842887570687,4.363395928838793
0.940345048904419,1723528214.098321,1.8846387972068228,-1.828348487765824,-0.24072018715975096,2.6257801866593393,2.6367911933179276,4.362248676347546
1.1070470809936523,1723528214.265023,1.8852664585932954,-1.8284816061924787,-0.24069214585130227,2.6263234005128027,2.637329579926566,4.3574574737905944
1.2404069900512695,1723528214.398383,1.882925524495406,-1.8268867599281768,-0.23972997422260947,2.6235326878842526,2.634462796271366,4.362710674440186
1.4071049690246582,1723528214.565081,1.8845030531370577,-1.8276179139082953,-0.23954082947783478,2.62517408880276,2.6360801970934666,4.363854751337311
1.5738019943237305,1723528214.731778,1.8846571175194247,-1.827239443466537,-0.23986797755827663,2.625021225509715,2.6359577160937966,4.359442055081609
1.7071590423583984,1723528214.865135,1.883716038755405,-1.8269483504684398,-0.24043704681015612,2.624142981993113,2.6351349801143957,4.355103082984056
1.8405141830444336,1723528214.99849,1.8843557303683824,-1.8268545445233646,-0.24045985851046728,2.6245369201856983,2.635529356499886,4.351911406650597
2.0072569847106934,1723528215.165233,1.8843146843998233,-1.8260132487169736,-0.2405848474820119,2.6239219146793835,2.6349283260029415,4.351831280704608
2.207350969314575,1723528215.365327,1.884118279456019,-1.8265111428649732,-0.24150725409168491,2.624127406584943,2.635217334446843,4.350658780364411
2.340747117996216,1723528215.498723,1.8846045228861799,-1.826233745399203,-0.2418125739255075,2.6242835023140785,2.6354007705520477,4.351301926901727
2.507493019104004,1723528215.665469,1.890102873964604,-1.7708876932400242,-0.24750716182556304,2.5900834149189538,2.6018823746267192,3.97141801474124
2.674239158630371,1723528215.832215,1.8929770755308655,-1.7701801424091115,-0.2477320558822115,2.5916982743106747,2.6035113052523045,3.9713401920379803
2.807636022567749,1723528215.965612,1.8930916007108716,-1.7742127526789342,-0.24606431924132804,2.5945378587429806,2.6061800301695026,4.010490408698008
2.9743800163269043,1723528216.132356,1.8923888062902732,-1.775150163774079,-0.24679613579789406,2.5946663558384273,2.606377146685536,4.024892561032037
3.141123056411743,1723528216.299099,1.890235802606841,-1.8230498247727907,-0.24666428727006515,2.626119200086095,2.637678017437928,4.376516629440493
3.3078670501708984,1723528216.465843,1.9004389197353952,-1.7719025628186615,-0.2523751210418564,2.5983276890662537,2.6105554928959602,4.040187666644055
3.4412620067596436,1723528216.599238,1.9006070385336282,-1.7732757636251144,-0.24990321165222892,2.5993872448682596,2.611372371757406,4.04676890452019
3.5746572017669678,1723528216.732633,1.9035072739311152,-1.7685250403364616,-0.2521803889496136,2.598272649320265,2.6104818920606454,4.030172985348474
3.7080531120300293,1723528216.866029,1.90393256365326,-1.7691365607397829,-0.25219224933796813,2.5990004573846197,2.6112074425659113,4.036972556560671
3.8414480686187744,1723528216.999424,1.902907612560271,-1.7673458852770183,-0.2513002747139391,2.5970307776661867,2.60916091650491,4.013575489224969
4.008256196975708,1723528217.166232,1.890545780035542,-1.7670417543501014,-0.25204719719963786,2.5877789526980237,2.600024557123081,3.9947913891250644
4.141704082489014,1723528217.29968,1.895506151964735,-1.7629537085840823,-0.2535284717812448,2.588619197708795,2.601004812904094,3.9944984480441903
4.275154113769531,1723528217.43313,1.8902471500427753,-1.765900685826653,-0.25321338307539065,2.5867816916871584,2.5991453475741526,3.9549839358030603
4.408605098724365,1723528217.566581,1.8933405985303473,-1.761555525142802,-0.2540656336627181,2.5860812999989746,2.598531476894753,3.9590685496614038
4.542057991027832,1723528217.700034,1.8942805128493343,-1.763662929503717,-0.2528766739897445,2.588205090456776,2.60052921585482,3.9983158458728805
4.675512075424194,1723528217.833488,1.8953703288239694,-1.7589356626518313,-0.2536241185095693,2.585784861262576,2.5981933227195535,3.9478410135667983
4.8089680671691895,1723528217.966944,1.8967573410247935,-1.7588844360859204,-0.25536593626491777,2.5867668758967692,2.5993411918486555,3.9895855034121395
4.9423651695251465,1723528218.100341,1.9021129373748917,-1.7577785800957326,-0.2569326573461268,2.5899457838287483,2.6026589391588075,3.9986938272820636
5.075731992721558,1723528218.233708,1.9004263150036662,-1.755295435661204,-0.2545280885156723,2.587021887269505,2.5995127991712046,3.977607822641248
5.275782108306885,1723528218.433758,1.9001799357555111,-1.751418731288371,-0.25715538407277755,2.5842119418800746,2.5969752120713827,3.956900432375804
5.442490100860596,1723528218.600466,1.9099130846996049,-1.7500366316692968,-0.25544561804370897,2.5904432445608956,2.603007619479611,3.9531494694717098
5.57585597038269,1723528218.733832,1.8991521314618256,-1.741657179079028,-0.26014257754137876,2.5768485690613474,2.589946468273695,3.887271570459643
5.742561101913452,1723528218.900537,1.9105265219676744,-1.7466450405121954,-0.2545661136661185,2.5886058967497827,2.6010929231603432,3.9719436520022766
5.90928316116333,1723528219.067259,1.9005488902939918,-1.7409569023744624,-0.2547307001864675,2.5774050943386855,2.5899623066640363,3.9063913888696487
6.109435081481934,1723528219.267411,1.8930752381620497,-1.7266200999136352,-0.2592809950903644,2.562215999241296,2.575301431130562,3.8604371238822366
6.242870092391968,1723528219.400846,1.9072004125197022,-1.724410629312328,-0.25954032624027146,2.571187552863591,2.584253589132763,3.9450925021257457
6.409666061401367,1723528219.567642,1.890706047439436,-1.7095780815898585,-0.2617466696586826,2.5490050166440463,2.5624086118248055,3.8291308442947396
6.54310417175293,1723528219.70108,1.911483503992811,-1.7029434554286975,-0.26040440821680877,2.560036249435556,2.5732462094099766,3.9182865686019266
6.709903001785278,1723528219.867879,1.8984304603707751,-1.6894214199540376,-0.2612921562768083,2.5412955253301632,2.554693041833968,3.807266707801658
6.84334397315979,1723528220.00132,1.9109652014172749,-1.6823532754121082,-0.26142456218613236,2.545996964710998,2.559383391762912,3.9022624625870357
6.976747989654541,1723528220.134724,1.874432343536457,-1.6717452103456392,-0.2588469456287522,2.5116187327715886,2.524921860191023,3.6726788037201636
7.1101391315460205,1723528220.268115,1.896787195041721,-1.6619794570240678,-0.25800888804276534,2.5218995576438514,2.5350633059458927,3.7508621879461708
7.276878118515015,1723528220.434854,1.8736688695558572,-1.6524720084388633,-0.256493851609435,2.4982591481703205,2.5113916196663033,3.649766946670064
7.410269021987915,1723528220.568245,1.8998672822365115,-1.646723139595468,-0.2568108898008456,2.514198239716173,2.527280083748575,3.7328455089962147
7.543661117553711,1723528220.701637,1.9273899478359877,-1.6454397185357013,-0.25435256876268847,2.534226485212807,2.5469587958171283,3.7884847972370523
7.7104010581970215,1723528220.868377,1.9009590586906766,-1.630191276673011,-0.2550141666887388,2.504230209337577,2.5171811946244307,3.7167801263652676
7.843792200088501,1723528221.001768,1.9287779497229625,-1.627361218112617,-0.25418537753571446,2.5235865179451435,2.536355479759781,3.7559414854597883
8.010501146316528,1723528221.168477,1.9075927700073865,-1.6072131524223818,-0.2578451048972053,2.4944025925066597,2.5076938392920685,3.712361018602146
8.143861055374146,1723528221.301837,1.9392708144527477,-1.599926246165857,-0.25707263065414687,2.5140674782031196,2.5271766108426292,3.7566966286988612
8.310561180114746,1723528221.468537,1.9170810168536485,-1.584528505298228,-0.25752714799135834,2.4871530329441445,2.5004500477385703,3.701141714348642
8.44391918182373,1723528221.601895,1.9464621906225683,-1.583144624169943,-0.2568951430974242,2.5089962057686335,2.522113612648812,3.7577079461218643
8.577275037765503,1723528221.735251,1.9784756756128568,-1.5718945615382203,-0.26345373470196887,2.5268989911718243,2.540595674623099,3.8006587159278933
8.710631132125854,1723528221.868607,1.9217708825479038,-1.5599510047222886,-0.2573574151022273,2.475207155399933,2.488550441773509,3.706470277582172
8.84398603439331,1723528222.001962,1.9405388441697111,-1.550267095859262,-0.26441293869535293,2.483751008904763,2.4977856746296188,3.710544229384179
8.9773530960083,1723528222.135329,1.9762182644728155,-1.5400443560864086,-0.2608855904725247,2.505429154366482,2.518975295406,3.7194525061844743
9.110723972320557,1723528222.2687,1.904412275913547,-1.5286408170008947,-0.2627693636047392,2.442033755714973,2.4561304123561145,3.67871183984914
9.277436971664429,1723528222.435413,1.9768306198236028,-1.523369786761148,-0.2664448090806268,2.4956992620684235,2.509881997818799,3.6544263644834576
9.444151163101196,1723528222.602127,1.9256202351562912,-1.5175851730312846,-0.2670392650771021,2.4517499969303076,2.4662497879453906,3.659852611666012
9.57752013206482,1723528222.735496,1.9614667019202736,-1.5037523871924618,-0.2710028391155758,2.4715628385151414,2.4863759578023847,3.6463975649769655
9.74423098564148,1723528222.902207,1.9168885766427795,-1.4837878758392904,-0.27511493767793566,2.424064412459218,2.4396263043107216,3.673610861753137
9.877600193023682,1723528223.035576,1.9602368558344443,-1.4738200501475889,-0.2785628241306483,2.452483245852813,2.468252685236338,3.6390859194004586
10.044310092926025,1723528223.202286,1.9206194063431803,-1.4456736369323517,-0.28320942307404967,2.4039033193003507,2.420528608767345,3.6715653656475276
10.211019039154053,1723528223.368995,1.8808089640601287,-1.4234287855278953,-0.28285465792038156,2.3587267469459774,2.3756259436758156,3.6774893357528327
10.344385147094727,1723528223.502361,1.9193593210942126,-1.4193193694976847,-0.28075876487508616,2.3871337784260316,2.403587560326589,3.673285708337302
10.511093139648438,1723528223.669069,1.867481445356292,-1.4060103025256216,-0.2899800766198895,2.337595328442931,2.3555127603973394,3.6812430148345214
10.644458055496216,1723528223.802434,1.9170144610517958,-1.401210840484438,-0.2890783157239621,2.374518111822441,2.392049860683221,3.691639737961864
10.777822017669678,1723528223.935798,1.950726907863265,-1.3856970104966115,-0.3021497670430927,2.392799965304459,2.4118014337182108,3.6324519411482337
10.944531202316284,1723528224.102507,1.895931396047322,-1.3586604820194392,-0.3060186822285418,2.332490978314652,2.3524798825478053,3.6433316733555277
11.077903985977173,1723528224.23588,1.946935183662311,-1.3480170841880355,-0.3086103860134991,2.368059684350251,2.388084386909393,3.6334507128272455
11.211275100708008,1723528224.369251,1.8305480997069683,-1.3232232507240547,-0.3135888394183065,2.2587222309521655,2.2803868261339453,3.6470193252458687
11.34464716911316,1723528224.502623,1.8804880436318046,-1.3086786752481998,-0.3176619725172105,2.29104237352598,2.3129600701428203,3.628011188994049
11.478018045425415,1723528224.635994,1.9395167493604495,-1.303845785277895,-0.31987276836129064,2.337036382437521,2.358825479083981,3.648016453204203
11.611388206481934,1723528224.769364,1.816393737146833,-1.2750376583632028,-0.32009885306382946,2.2192357329924546,2.242202157327331,3.682194942604717
11.744758129119873,1723528224.902734,1.8602640731037416,-1.2667530288512192,-0.32471223261357285,2.2506100634681836,2.273913738863713,3.65207440804645
11.878128051757812,1723528225.036104,1.9173340884691514,-1.2537107667029777,-0.3285962277544478,2.2908427910602684,2.3142895614523376,3.6456233328570136
12.01150107383728,1723528225.169477,1.7865822298815885,-1.226764506337175,-0.3349362656191445,2.1672164677616683,2.192945398354519,3.6805185936219904
12.178218126296997,1723528225.336194,1.8979759543370065,-1.2127071980660085,-0.33541450531457495,2.252325791594675,2.2771636660235908,3.6709564067700358
12.311590194702148,1723528225.469566,1.9491949607211163,-1.2009289263884744,-0.3422533021608302,2.289452179264107,2.3148927845533493,3.702422575417142
12.47830319404602,1723528225.636279,1.8826025622707379,-1.1662025463714218,-0.3532302071127967,2.2145475354192636,2.2425414970181676,3.695845158022053
12.611674070358276,1723528225.76965,1.9341713867182522,-1.150080124678524,-0.35900616906881816,2.250267372198285,2.278725230432499,3.76685736579275
12.745043992996216,1723528225.90302,1.8015301729116384,-1.124011444444918,-0.36383209208459694,2.123420045858612,2.1543645193849725,3.6595487990089364
12.878414154052734,1723528226.03639,1.8604857260045957,-1.111322065693785,-0.3702941120555667,2.167128023529009,2.1985362402716424,3.6803597346774017
13.04512619972229,1723528226.203102,1.786118451450605,-1.0961760669832747,-0.37062774847092517,2.0956672189160255,2.1281884362940833,3.606262135695808
