stamp,x_error_m,y_error_m,z_error_m,yaw_error_rad,position_error_m
1621218775.5228698,-3.5953114027366506e-10,-1.5489408325983473e-10,0.000999999770190411,-4.699997142793961e-06,0.0009999997701904877
1621218775.5228698,-3.5953114027366506e-10,-1.5489408325983473e-10,0.000999999770190411,-4.699997142793961e-06,0.0009999997701904877
1621218775.6230588,6.24660969263259e-05,0.008258946066601838,0.000999999770190411,-0.0006841460626618566,0.008319500687221804
1621218775.6230588,6.24660969263259e-05,0.008258946066601838,0.000999999770190411,-0.0006841460626618566,0.008319500687221804
1621218775.7231336,0.004151594250857783,0.010397303359634518,-0.19181209283206255,0.0010279485625004515,0.19213854014380302
1621218775.7231336,0.004151594250857783,0.010397303359634518,-0.19181209283206255,0.0010279485625004515,0.19213854014380302
1621218775.823315,-0.00011931579483431924,0.021382098679277185,0.000999999770190411,0.001567535663232771,0.02140580247805779
1621218775.823315,-0.00011931579483431924,0.021382098679277185,0.000999999770190411,0.001567535663232771,0.02140580247805779
1621218775.9229136,0.021041075326278934,0.024844352044732947,0.000999999770190411,0.0017099526073261085,0.03257251416377236
1621218775.9229136,0.021041075326278934,0.024844352044732947,0.000999999770190411,0.0017099526073261085,0.03257251416377236
1621218776.023301,0.01747025934693338,0.019932947711459058,0.000999999770190411,0.00176411476435258,0.02652418454273863
1621218776.023301,0.01747025934693338,0.019932947711459058,0.000999999770190411,0.00176411476435258,0.02652418454273863
1621218776.1236005,0.012313241873953672,0.045685466369984704,-0.18614864575001985,0.002061854217378716,0.1920679465123108
1621218776.1236005,0.012313241873953672,0.045685466369984704,-0.18614864575001985,0.002061854217378716,0.1920679465123108
1621218776.223507,0.030348703227619962,0.030755191332590158,0.000999999770190411,0.0026481160322549143,0.043219504636711883
1621218776.223507,0.030348703227619962,0.030755191332590158,0.000999999770190411,0.0026481160322549143,0.043219504636711883
1621218776.3232875,0.028265798252867295,0.03776582011293821,0.000999999770190411,0.003053178539434558,0.047182756587708874
1621218776.3232875,0.028265798252867295,0.03776582011293821,0.000999999770190411,0.003053178539434558,0.047182756587708874
1621218776.4235215,0.035122813664787755,0.06080467178390091,0.000999999770190411,0.0029312327217272545,0.07022691898424491
1621218776.4235215,0.035122813664787755,0.06080467178390091,0.000999999770190411,0.0029312327217272545,0.07022691898424491
1621218776.5238066,0.035645678641433066,0.07118688673236578,-0.01400000062984029,0.0027476491243968136,0.08083431985295925
1621218776.5238066,0.035645678641433066,0.07118688673236578,-0.01400000062984029,0.0027476491243968136,0.08083431985295925
1621218776.623888,0.05605124217003047,0.06963957358031118,-0.01400000062984029,0.002458618529348114,0.09048431894470171
