key,label,type,sensor,perturbation_type,start,end,samples,relative_position_rmse_m,relative_position_max_m,relative_x_rmse_m,relative_y_rmse_m,relative_z_rmse_m,relative_yaw_rmse_deg,dominant_components,absolute_position_rmse_m,absolute_x_rmse_m,absolute_y_rmse_m,absolute_z_rmse_m,absolute_yaw_rmse_deg
01_straight_road,01 straight_road,temporal_phase,,,1723528213.157124,1723528321.185588,1068,0.697584262642047,1.461372851696193,0.28303175432940375,0.42952350836786235,0.4711967585695291,0.5205951501553634,"yaw,z",0.6966961608320152,0.28386345914616407,0.4273951956969208,0.47131775245033375,0.5268721881532633
02_left_turn,02 left_turn,temporal_phase,,,1723528321.185588,1723528237.046052,0,,,,,,,,,,,,
03_straight_road,03 straight_road,temporal_phase,,,1723528237.046052,1723528244.525495,74,0.1780700459790474,0.35370916210778636,0.09673820965546098,0.11198710595397555,0.09904316315470338,0.17913420844920694,yaw,0.3748147545547914,0.2146444683424526,0.13211824610039122,0.27741416959000276,0.31652058878931877
04_left_turn,04 left_turn,temporal_phase,,,1723528244.525495,1723528250.465728,59,0.15893485721091316,0.26053354647483906,0.05365816222086321,0.10563537175805128,0.10593516270469963,0.8206633700784061,yaw,0.616888421762306,0.3386118602952138,0.19413532054036872,0.4777078712879782,1.0792226353382754
05_straight_road,05 straight_road,temporal_phase,,,1723528250.465728,1723528263.265728,127,0.6166821108018801,1.2251561706009313,0.5887761853263496,0.10331612894172931,0.15154275593412647,0.36123488784553953,x,0.5658913066554436,0.4000132987602641,0.23635364409791818,0.32304688001089205,0.3278778986552998
06_trees_occlusion,06 trees_occlusion,temporal_phase,,,1723528263.265728,1723528273.585834,102,0.3702384405549896,0.4880152021377073,0.26912930945115937,0.05977663438389617,0.247128856349611,0.12909587711422074,"x,z",0.39116914414925014,0.22201465025555311,0.29800020734005245,0.12214201092026873,0.43023430074231395
07_straight_road,07 straight_road,temporal_phase,,,1723528273.585834,1723528280.882174,73,0.22557612382179393,0.5306869817802019,0.19245038483834326,0.08362847510733776,0.08278716787800071,0.28813104490640606,yaw,0.48714298997929495,0.1795651568416191,0.4459011371932659,0.07897355876598436,0.4392740018516978
08_left_turn,08 left_turn,temporal_phase,,,1723528280.882174,1723528285.674305,47,0.3570577379984153,0.5632743284583048,0.3257558962557053,0.14520923046013784,0.016958882874815253,0.5079808530578552,yaw,0.5792736175223447,0.1730905589461699,0.5327631246135353,0.14751622084756963,0.4472159460332455
09_straight_road,09 straight_road,temporal_phase,,,1723528285.674305,1723528306.69381,209,0.6825405303817786,1.1261914051732889,0.27197363195532404,0.12355654958938486,0.6136983772085726,0.1509734350744174,z,0.8679616541765978,0.15898566242079287,0.6752645724760501,0.5216308555140646,0.6760791504407692
10_trees_building_occlusion,10 trees+building_occlusion,temporal_phase,,,1723528306.69381,1723528317.083501,102,0.34964751199653205,0.49944319801259535,0.21301937361383408,0.2524541071886669,0.11464315450173126,0.17721902206017717,y,1.2804237078226623,0.4956981448432612,0.6682719379138238,0.9732321602527253,0.6748191084459005
11_u-turn,11 u-turn,temporal_phase,,,1723528317.083501,1723528334.696008,175,0.6985551605252356,1.5725139560262509,0.591999869625073,0.3572343000531046,0.099494329114291,4.364043949862939,yaw,1.4250772748716065,0.6320410188626867,0.7906343898131156,1.0031284321936762,3.962359098991546
12_speed_breaker,12 speed_breaker,temporal_phase,,,1723528334.696008,1723528336.569798,19,0.2735849442681994,0.3478540511296821,0.2599745944457854,0.083968025592979,0.014536252990368623,1.008163125046798,yaw,1.7589605594343523,0.14069660518161237,1.544154867781668,0.8305013300664592,7.908834876738361
13_straight_road,13 straight_road,temporal_phase,,,1723528336.569798,1723528356.963645,202,4.494612487572985,8.103426879691963,2.015901912343778,4.010874795119593,0.22486500645960722,9.049740078642584,yaw,5.776953315725057,1.8792644040337012,5.422753801054833,0.6597697514617816,3.8967819815565785
14_right_turn,14 right_turn,temporal_phase,,,1723528356.963645,1723528362.235453,52,2.8437373994960478,5.422673958118554,2.6899128820447005,0.9177292615701824,0.09478442256175529,20.589672251761616,yaw,10.178355057484369,6.642561184315608,7.705401980261521,0.3194885153226289,28.024138498955683
15_straight_road,15 straight_road,temporal_phase,,,1723528362.235453,1723528378.383415,160,7.880738064635155,11.27191325760007,6.923840896653757,3.762139171144113,0.11299795643038749,24.0961252153622,yaw,16.219069878410032,15.897005350553211,3.212196501375144,0.15887807206591237,16.752014752648094
