stamp,time_from_start_s,gt_stamp,match_dt_s,output_x_m,output_y_m,output_z_m,output_yaw_rad,gt_x_m,gt_y_m,gt_z_m,gt_yaw_rad,x_error_m,y_error_m,z_error_m,yaw_error_rad,yaw_error_deg,position_error_m
1723528213.217067,0.0,1723528213.8162684,-0.5992014408111572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723528213.217067,0.0,1723528213.8162684,-0.5992014408111572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723528213.3186796,0.10161256790161133,1723528213.8162684,-0.4975888729095459,-0.022594068073297665,0.005574948595002066,0.0,0.0004711466862574732,0.0,0.0,0.0,0.0,-0.022594068073297665,0.005574948595002066,0.0,0.0004711466862574732,0.026994716654127556,0.02327169877636191
1723528213.6323705,0.41530346870422363,1723528213.8162684,-0.1838979721069336,-0.08679238879211765,0.021383409138272597,0.0,0.0019049381499605114,0.0,0.0,0.0,0.0,-0.08679238879211765,0.021383409138272597,0.0,0.0019049381499605116,0.10914491622619642,0.08938774490173063
1723528214.1317964,0.9147293567657471,1723528214.105362,0.02643442153930664,-0.020392724517858077,0.005632773651940312,0.0,0.00022812000942051824,-0.0023160000000000004,0.0037160000000000006,-0.000644,-0.0006410227999999999,-0.018076724517858078,0.0019167736519403117,0.000644,0.0008691428094205182,0.04979821477393894,0.018189467461344325
1723528214.6311643,1.4140973091125488,1723528214.625313,0.005851268768310547,-0.03812404339408344,0.0070211864554487165,0.0,-0.00011974361631006403,-0.008603000000000001,0.0023710000000000003,0.000852,-0.0003662803,-0.029521043394083443,0.004650186455448716,-0.000852,0.000246536683689936,0.014125511470585092,0.029897192863976317
1723528215.131868,1.9148008823394775,1723528215.117403,0.014464855194091797,-0.015871724724818636,-0.011308811688903795,0.0,0.0006112705376284389,-0.009328000000000001,0.0018660000000000005,-0.001441,-0.0005929336999999999,-0.006543724724818635,-0.013174811688903797,0.001441,0.0012042042376284388,0.06899582048787842,0.014780814500976555
1723528215.6659052,2.448838233947754,1723528215.6999395,-0.03403425216674805,-0.013054931218461992,-0.024387804293470136,0.0,0.000247672696587653,-0.005050000000000001,0.002965,-0.0008,-0.0005659747,-0.008004931218461991,-0.027352804293470135,0.0008,0.000813647396587653,0.04661856183627962,0.028511310501784827
1723528216.1632347,2.9461677074432373,1723528216.117098,0.04613661766052246,-0.0011830631974423887,-0.027096270636197115,0.0,0.000548251811983924,0.002260999999999999,0.0035800000000000003,-0.0017360000000000001,0.0007137634000000001,-0.0034440631974423878,-0.030676270636197114,0.0017360000000000001,-0.00016551158801607607,-0.009483115453829212,0.030917775590316752
1723528216.666495,3.449428081512451,1723528216.705356,-0.03886079788208008,0.022179402356634913,-0.03212222935252959,0.0,0.0023048818779707325,0.024522000000000002,-0.0007879999999999996,-0.0037600000000000003,0.0028278985,-0.0023425976433650887,-0.031334229352529594,0.0037600000000000003,-0.0005230166220292673,-0.029966645057466018,0.031645841635760404
