key,label,type,sensor,perturbation_type,start,end,samples,relative_position_rmse_m,relative_position_max_m,relative_x_rmse_m,relative_y_rmse_m,relative_z_rmse_m,relative_yaw_rmse_deg,dominant_components,absolute_position_rmse_m,absolute_x_rmse_m,absolute_y_rmse_m,absolute_z_rmse_m,absolute_yaw_rmse_deg
01_straight_road,01 straight_road,temporal_phase,,,1723528213.157124,1723528321.185588,2252,0.368996945939473,1.135937758467608,0.22954997655100118,0.23877311255233385,0.16264364451205524,0.46296203794543095,yaw,0.37019117503869636,0.2286251340436802,0.24073488708155813,0.16376436823029988,0.475957937669441
02_left_turn,02 left_turn,temporal_phase,,,1723528321.185588,1723528237.046052,0,,,,,,,,,,,,
03_straight_road,03 straight_road,temporal_phase,,,1723528237.046052,1723528244.525495,160,0.12640339416336996,0.3390998763107202,0.07272197521305437,0.09909527742779481,0.02948657946660732,0.2658979789087653,yaw,0.12124103209185942,0.07512105782653726,0.09086346014686994,0.02828508695159885,0.26050060701187766
04_left_turn,04 left_turn,temporal_phase,,,1723528244.525495,1723528250.465728,120,0.2149481808140517,0.30590570574031006,0.09379981820653424,0.1921035424730404,0.022372829704804576,0.9852642454556908,yaw,0.1380557542668799,0.07984840360307023,0.10711942308477627,0.034771438368624084,1.3399238840557712
05_straight_road,05 straight_road,temporal_phase,,,1723528250.465728,1723528263.265728,266,0.6045369307823231,1.2425186537595447,0.578673491757066,0.14660042805169712,0.09544739447704427,0.2906988029660113,x,0.5226849206899996,0.5088696647889471,0.0654849244854221,0.09981440396773411,0.28272605270916945
06_trees_occlusion,06 trees_occlusion,temporal_phase,,,1723528263.265728,1723528273.585834,218,0.13628816921978817,0.42219474506614146,0.10430232390923815,0.07303672856042581,0.04859142493902265,0.26006544792415653,yaw,0.2573270868123391,0.10963712531022816,0.06879785881963434,0.2224045525228026,0.3636198293576585
07_straight_road,07 straight_road,temporal_phase,,,1723528273.585834,1723528280.882174,148,0.16053566331781305,0.5158568380579187,0.15524857105771303,0.03547512846190018,0.020275493632465346,0.19824159549038434,yaw,0.3450700516653114,0.16740799316695457,0.14818814466931401,0.2628463013998486,0.29716775666444395
08_left_turn,08 left_turn,temporal_phase,,,1723528280.882174,1723528285.674305,100,0.17367172285636373,0.3697595206345348,0.15716318040245295,0.07274332992875022,0.013038788155371036,0.6369761322112023,yaw,0.3635513299856203,0.13805422841634526,0.18588763569454544,0.28027912238797414,0.6739094555424735
09_straight_road,09 straight_road,temporal_phase,,,1723528285.674305,1723528306.69381,446,0.2356977978707594,0.499946023280195,0.18631462720927316,0.1355934520221984,0.04954520539566509,0.2638208066330726,yaw,0.4508131237765991,0.11829123610812416,0.36591397923706764,0.23525861477982454,0.4177212808050776
10_trees_building_occlusion,10 trees+building_occlusion,temporal_phase,,,1723528306.69381,1723528317.083501,216,0.16031309936158136,0.33336734780256866,0.1146590868698312,0.09632693384044982,0.05722504208814852,0.17034434781670846,yaw,0.5848904620244851,0.30715682036959974,0.4816215534952233,0.12566709782795682,0.42199835573540473
11_u-turn,11 u-turn,temporal_phase,,,1723528317.083501,1723528334.696008,358,0.7111731989329516,1.6120302273319091,0.6072743522873026,0.3653165643718194,0.059405283688702896,4.237209607180125,yaw,0.8575618010382148,0.5246454242674964,0.6776391767138673,0.031057488269934017,4.002719787946399
12_speed_breaker,12 speed_breaker,temporal_phase,,,1723528334.696008,1723528336.569798,36,0.2831680224348759,0.36029373190890973,0.27758105690099,0.04947973485477129,0.026165657226778636,1.216898560924205,yaw,1.4500159072168792,0.24733370085645803,1.428430791357359,0.030945854404529613,8.159965203614203
13_straight_road,13 straight_road,temporal_phase,,,1723528336.569798,1723528356.963645,428,4.285831563628436,7.837726023549616,1.7382640341680844,3.9173986404124537,0.027896799209632332,9.33643402833192,yaw,5.537883990325913,1.8511087508405206,5.2192111473920475,0.03728916475760207,3.6755308150855646
14_right_turn,14 right_turn,temporal_phase,,,1723528356.963645,1723528362.235453,110,2.9100276737184063,5.374585111317024,2.7805489569048047,0.8569378644104529,0.049659405979274276,20.83588138164462,yaw,9.911738267367868,6.540407417175377,7.4474287259921015,0.03783740780673057,27.86011429499175
15_straight_road,15 straight_road,temporal_phase,,,1723528362.235453,1723528378.383415,336,7.7652940353308075,11.000672046869028,6.960069951391135,3.4173509522983863,0.4230014133684098,24.629602409399475,yaw,16.156010564078866,15.804678978671248,3.3315367362048693,0.36008707709730947,15.866973277497813
