key,label,type,sensor,perturbation_type,start,end,samples,relative_position_rmse_m,relative_position_max_m,relative_x_rmse_m,relative_y_rmse_m,relative_z_rmse_m,relative_yaw_rmse_deg,dominant_components,absolute_position_rmse_m,absolute_x_rmse_m,absolute_y_rmse_m,absolute_z_rmse_m,absolute_yaw_rmse_deg
01_straight_road,01 straight_road,temporal_phase,,,1723528213.157124,1723528321.185588,1136,0.6370019225496343,1.4391664250867804,0.2499756465168584,0.3470211755034114,0.4720804266569836,0.46965036590489734,"z,yaw",0.6375000785216801,0.2496420309521659,0.3486134689815935,0.47175614012097977,0.5195543873560352
02_left_turn,02 left_turn,temporal_phase,,,1723528321.185588,1723528237.046052,0,,,,,,,,,,,,
03_straight_road,03 straight_road,temporal_phase,,,1723528237.046052,1723528244.525495,80,0.19069959399903444,0.46355273176406264,0.10940547602614338,0.12280160775210572,0.09652223630017853,0.7785842739260715,yaw,0.3739328554001375,0.06870852820722877,0.24407614451464532,0.27483040984971535,0.4065951566728227
04_left_turn,04 left_turn,temporal_phase,,,1723528244.525495,1723528250.465728,60,0.14044308037845446,0.2386567325279027,0.08375371330236317,0.0388524415657659,0.10583034592513307,0.5000973786602458,yaw,0.518383473217762,0.1259289551935304,0.15709987102013376,0.4776849946090345,0.5373892094209933
05_straight_road,05 straight_road,temporal_phase,,,1723528250.465728,1723528263.265728,134,0.4598463629305053,0.9955000565176507,0.423552218745224,0.09714810698327694,0.15041423072960086,0.23758475592641237,x,0.5075736847259555,0.3851854331758855,0.06242201135896116,0.3246024029382578,0.24924125641011002
06_trees_occlusion,06 trees_occlusion,temporal_phase,,,1723528263.265728,1723528273.585834,107,0.3725773510895344,0.5549294420845758,0.27420049302688093,0.03242492832220685,0.2501531454769445,0.37723884553516634,yaw,0.35039975921109706,0.3268530766957858,0.03497585069038509,0.12134144954704289,0.4253911982226203
07_straight_road,07 straight_road,temporal_phase,,,1723528273.585834,1723528280.882174,78,0.1960287293631925,0.47876594808028333,0.15136788440333832,0.0941683520451005,0.08153126872627081,0.3870471918548812,yaw,0.34140908795624053,0.3069203518665287,0.12774994429641898,0.07771753136519456,0.5809022121168532
08_left_turn,08 left_turn,temporal_phase,,,1723528280.882174,1723528285.674305,52,0.22862301483174477,0.5339044034058035,0.17847063458737022,0.1421778964474377,0.014218342467363447,0.7544413115378733,yaw,0.3741056716217981,0.20827442063228063,0.27340654140622056,0.1477351764684805,0.8223003119592585
09_straight_road,09 straight_road,temporal_phase,,,1723528285.674305,1723528306.69381,230,0.6876748870904167,1.1109820898254208,0.24849128590432631,0.17915085064447914,0.6156734555572387,0.3168269117089231,z,0.7742095532844723,0.1517011901915579,0.5500673405636236,0.5232715376710925,0.5728589889074187
10_trees_building_occlusion,10 trees+building_occlusion,temporal_phase,,,1723528306.69381,1723528317.083501,108,0.3566733304733144,0.5119992552364054,0.2049327217964935,0.26990782374581446,0.11121245833451189,0.20950350020514427,y,1.2223714048400072,0.3359294826852513,0.6593833014060059,0.972911556031826,0.6351345873798261
11_u-turn,11 u-turn,temporal_phase,,,1723528317.083501,1723528334.696008,184,0.6993443507393725,1.5422522066769835,0.594524360485062,0.3559665280851335,0.09439881664469352,3.9663546533037577,yaw,1.336111592700504,0.5463718027129814,0.691628088991665,1.0041526915099022,3.6771128575207963
12_speed_breaker,12 speed_breaker,temporal_phase,,,1723528334.696008,1723528336.569798,20,0.2590759657279967,0.35779140515455854,0.2563220054676113,0.03458279541124358,0.014947099802302811,0.7650542861840562,yaw,1.6324089740455865,0.1793076093303769,1.394282427051381,0.8298098296576752,7.755980631277363
13_straight_road,13 straight_road,temporal_phase,,,1723528336.569798,1723528356.963645,218,4.2247950899487305,7.6586809380672145,1.6994799169988037,3.861473465055419,0.22289962414847653,8.536207866823355,yaw,5.452604113268416,1.7505800790506203,5.121312505563177,0.6622078398999685,3.517996107753853
14_right_turn,14 right_turn,temporal_phase,,,1723528356.963645,1723528362.235453,55,2.710855851614764,5.258580117890107,2.5375885158253193,0.9487935949485486,0.09578458524247378,20.238181969450373,yaw,9.78012608894857,6.314021480833782,7.462113043677493,0.31759719564293154,27.268233205848937
15_straight_road,15 straight_road,temporal_phase,,,1723528362.235453,1723528378.383415,166,6.864510225854213,11.117533069198632,4.382673774018964,5.28214921763687,0.11211990903331376,31.212666893870626,yaw,10.917698554617514,10.387146043540252,3.358262309100768,0.15941475131464736,14.114074749607427
