timestamp_s,x_m,y_m,z_m,qx,qy,qz,qw,active_source,state,blend_alpha,switch_count,lidar_ok,imu_ok,camera_ok,fast_livo2_healthy,lvisam_healthy,orbslam3_healthy
1723528216.397267,-0.012828539550478718,0.00623083922162603,0.02270503959719467,-0.00013844813051089048,-0.0011515678317301798,-0.0004003948288743642,0.9999992472035292,orbslam3,BACKUP_ORB_SLAM3,1.0,1,True,True,True,True,True,True
1723528216.4639642,-0.01365878378228218,0.0078672284219526,0.023510419090281384,-1.5328490963218024e-05,-0.0012796805971716702,-0.00045509780865014675,0.9999990775338701,orbslam3,BACKUP_ORB_SLAM3,1.0,1,True,True,True,True,True,True
1723528216.5306618,-0.01357241641547718,0.00689952050814368,0.026553785811786773,-6.688279790798089e-05,-0.0014357580651877982,-0.00039413870915160163,0.9999988893894571,orbslam3,BACKUP_ORB_SLAM3,1.0,1,True,True,True,True,True,True
1723528216.5973594,-0.013161181544373225,0.00863170831999193,0.031044811001174975,-1.5218733308259594e-06,-0.0016718658827412857,-0.00046982007957565154,0.9999984920644867,orbslam3,BACKUP_ORB_SLAM3,1.0,1,True,True,True,True,True,True
1723528216.664057,-0.01310062999691216,0.008519148795036395,0.0322069314908576,7.949911755356023e-06,-0.0018400814935064876,-0.00043263788215630936,0.9999982134290838,orbslam3,BACKUP_ORB_SLAM3,1.0,1,True,True,True,True,True,True
1723528216.7307546,-0.013920203366491222,0.008581977368561275,0.036398836936050186,-9.118572496343118e-05,-0.0019843263361578657,-0.0002730583997412879,0.9999979897846123,orbslam3,BACKUP_ORB_SLAM3,1.0,1,True,True,True,True,True,True
1723528216.7974522,-0.012943220533071259,0.008453466150741145,0.03963767890041604,-0.00013922209524391498,-0.002191314942054688,-6.685176062643426e-07,0.9999975893748875,orbslam3,BACKUP_ORB_SLAM3,1.0,1,True,True,True,True,True,True
1723528216.86415,-0.014637244259474123,0.009417791656737316,0.04254761792812994,-5.28306010237553e-05,-0.002321211922462931,-0.00015765580358131898,0.999997292160727,orbslam3,BACKUP_ORB_SLAM3,1.0,1,True,True,True,True,True,True
1723528216.930848,-0.013462964945345622,0.008731806519620801,0.04506948384950895,-8.303754579316477e-05,-0.0025701202438427155,-0.00016910988326201604,0.9999966794887598,orbslam3,BACKUP_ORB_SLAM3,1.0,1,True,True,True,True,True,True
1723528216.9975455,-0.014676854786381838,0.007474405318104973,0.047977901229917845,-0.00017383911119884743,-0.0027093020794697635,-0.00019733634812118154,0.999996295253423,orbslam3,BACKUP_ORB_SLAM3,1.0,1,True,True,True,True,True,True
1723528217.0642688,-0.01587424337214234,0.008831328602349055,0.049047066064982804,-2.675594955885357e-05,-0.0028261986391313254,-0.00032725086392094375,0.9999959523879303,orbslam3,BACKUP_ORB_SLAM3,1.0,1,True,True,True,True,True,True
1723528217.1643531,-0.014746163902075723,0.00927548792192766,0.057029906929249086,-6.514966629073486e-05,-0.0032552294127703462,-0.00024797346373466305,0.9999946688588658,orbslam3,BACKUP_ORB_SLAM3,1.0,1,True,True,True,True,True,True
1723528217.1977158,-0.015148499102874212,0.009269797259545168,0.05768824509038265,-2.2573593895099466e-06,-0.0033989558463902443,-0.00035600260864459253,0.9999941601610489,orbslam3,BACKUP_ORB_SLAM3,1.0,1,True,True,True,True,True,True
1723528217.2644398,-0.016808074531741782,0.011192974497225778,0.06114299534930393,4.7494145359932195e-06,-0.0036115423461297673,-0.00036080694538438794,0.9999934132571441,orbslam3,BACKUP_ORB_SLAM3,1.0,1,True,True,True,True,True,True
1723528217.2978015,-0.016838713581827,0.009669677384285796,0.06384876449872343,-8.353527847521075e-05,-0.0036972535488816994,-0.00028588814378949874,0.9999931207793491,orbslam3,BACKUP_ORB_SLAM3,1.0,1,True,True,True,True,True,True
1723528217.364526,-0.017771285355187984,0.011684393246819469,0.06753484804955817,-4.906763696751735e-05,-0.003903138503145487,-0.00022493285543125503,0.9999923562244879,orbslam3,BACKUP_ORB_SLAM3,1.0,1,True,True,True,True,True,True
1723528217.431251,-0.01831952743429712,0.011158015624753308,0.07069667430671189,2.2921030565878245e-05,-0.004116517010605876,-0.00017981153479988712,0.9999915106790356,orbslam3,BACKUP_ORB_SLAM3,1.0,1,True,True,True,True,True,True
1723528217.4979765,-0.018313686883080094,0.012551876765782155,0.07621300935301628,-1.4066906833942557e-05,-0.0043569516694841525,-0.00019442524546652988,0.9999904894413225,orbslam3,BACKUP_ORB_SLAM3,1.0,1,True,True,True,True,True,True
1723528217.5647023,-0.019067910357958656,0.012274344255596915,0.07975444035129356,-9.207423857730298e-06,-0.0045115830367140645,-0.00016670386593664393,0.9999898088198437,orbslam3,BACKUP_ORB_SLAM3,1.0,1,True,True,True,True,True,True
1723528217.6314287,-0.01854792647016386,0.011269735678307144,0.08144162859365575,-8.82710836065729e-05,-0.004836227846972995,-0.00015451777342750058,0.9999882895477756,orbslam3,BACKUP_ORB_SLAM3,1.0,1,True,True,True,True,True,True
1723528217.6981552,-0.01887746162665626,0.011698390124412102,0.08569904361757152,-6.211160152191541e-05,-0.0050923411116313945,-8.055173354711377e-05,0.9999870287736587,orbslam3,BACKUP_ORB_SLAM3,1.0,1,True,True,True,True,True,True
1723528217.764882,-0.0181299193798903,0.010015361963976807,0.08765654814082635,-0.00015138233233599153,-0.005247982983094848,9.35832900373561e-05,0.9999862134050482,orbslam3,BACKUP_ORB_SLAM3,1.0,1,True,True,True,True,True,True
1723528217.8316092,-0.021236416025583127,0.013680190256692128,0.09411734837355501,-9.224144274508627e-05,-0.005357135137457287,-0.0001655364044405649,0.9999856324929545,orbslam3,BACKUP_ORB_SLAM3,1.0,1,True,True,True,True,True,True
1723528217.8983371,-0.022106983343986537,0.01501762300015869,0.09520359435866449,-2.0896007142663395e-05,-0.00560263887615335,-0.00017577502953666712,0.9999842894286487,orbslam3,BACKUP_ORB_SLAM3,1.0,1,True,True,True,True,True,True
