key,label,type,sensor,perturbation_type,start,end,samples,relative_position_rmse_m,relative_position_max_m,relative_x_rmse_m,relative_y_rmse_m,relative_z_rmse_m,relative_yaw_rmse_deg,dominant_components,absolute_position_rmse_m,absolute_x_rmse_m,absolute_y_rmse_m,absolute_z_rmse_m,absolute_yaw_rmse_deg
01_straight_road,01 straight_road,temporal_phase,,,1723528213.157124,1723528321.185588,2260,0.35730851833815924,0.8887746417514569,0.2077334304577487,0.1972651174004167,0.21354782275702597,0.4894594319029359,yaw,0.35850606339249275,0.2069170168069229,0.19911658561147844,0.21462649179290935,0.4959009703611018
02_left_turn,02 left_turn,temporal_phase,,,1723528321.185588,1723528237.046052,0,,,,,,,,,,,,
03_straight_road,03 straight_road,temporal_phase,,,1723528237.046052,1723528244.525495,168,0.1326259406020007,0.33167171765850606,0.08171072485407896,0.10203839948906135,0.02238666107522834,0.32719404629893156,yaw,0.13341576086174384,0.09559026044848648,0.08732639799324295,0.0321926632516521,0.313478725467438
04_left_turn,04 left_turn,temporal_phase,,,1723528244.525495,1723528250.465728,120,0.21723680842877588,0.31087218344694556,0.11361380311979213,0.18409774184243352,0.019792830153732524,0.9089529551800454,yaw,0.1408931513983022,0.08058526101453412,0.10429350554474674,0.04979719389034076,1.407441080237673
05_straight_road,05 straight_road,temporal_phase,,,1723528250.465728,1723528263.265728,262,0.5579974385120733,0.9698639958844039,0.5289726770455664,0.12830500119973723,0.12282864076597547,0.33128402275302465,x,0.4977007890233612,0.4806936983880975,0.059151987338204245,0.11463283176468383,0.2565680162070168
06_trees_occlusion,06 trees_occlusion,temporal_phase,,,1723528263.265728,1723528273.585834,216,0.13758684829603313,0.38639725625481686,0.09400864093377787,0.06500084455208008,0.07659899778284292,0.2781032238459875,yaw,0.3153380699728931,0.11591970701286167,0.061992244377575535,0.2866316129412672,0.37753720940040014
07_straight_road,07 straight_road,temporal_phase,,,1723528273.585834,1723528280.882174,152,0.15706993037479985,0.5139357322302659,0.15117993961441337,0.024324641213497023,0.0349842924176188,0.46091983745101595,yaw,0.4289527054829052,0.14574129763990382,0.12841427281086565,0.38245218294813993,0.3953559125199386
08_left_turn,08 left_turn,temporal_phase,,,1723528280.882174,1723528285.674305,100,0.1791119419593035,0.37309777019573337,0.1626501534607612,0.07380449779698964,0.013375777979539172,0.3582791279762424,yaw,0.4481178904511109,0.14176093408603777,0.14647873859060162,0.39907074617204674,0.4427737822439267
09_straight_road,09 straight_road,temporal_phase,,,1723528285.674305,1723528306.69381,452,0.22010306948338818,0.5253440709634145,0.1545777852109109,0.10817942652919552,0.11335025889301308,0.29036338005140216,yaw,0.4360225022583557,0.09871381275441189,0.3030695986694691,0.29752314869510854,0.3969805584478236
10_trees_building_occlusion,10 trees+building_occlusion,temporal_phase,,,1723528306.69381,1723528317.083501,216,0.16221665479688416,0.39094005002004534,0.09948017185523828,0.10658188837757188,0.07112130180905414,0.15920653400411583,yaw,0.4822778019682551,0.25087931593248336,0.3899038907889468,0.1327644645837952,0.36372691081515185
11_u-turn,11 u-turn,temporal_phase,,,1723528317.083501,1723528334.696008,364,0.687759435876975,1.544240953501802,0.5764941671386349,0.3726951513058197,0.04202191197552299,4.126104459438535,yaw,0.7950633074986321,0.5028174122357787,0.6141255375633546,0.04636956971657648,3.8894180019552147
12_speed_breaker,12 speed_breaker,temporal_phase,,,1723528334.696008,1723528336.569798,36,0.2887897545677582,0.36809779417121163,0.2838194211245665,0.04701452590920216,0.02521295082601187,1.2066163107337013,yaw,1.4097767927919282,0.2972761753724118,1.376496669050644,0.06598788633627181,8.179948044242286
13_straight_road,13 straight_road,temporal_phase,,,1723528336.569798,1723528356.963645,440,4.282641748295723,7.834836673213768,1.7064032849583062,3.9279124431293924,0.0266835611992875,9.258551358072449,yaw,5.499436569605244,1.8565257081121502,5.1761219947561825,0.06982817219041684,3.5946154649668167
14_right_turn,14 right_turn,temporal_phase,,,1723528356.963645,1723528362.235453,108,2.8930670086267627,5.337168325278613,2.765512930677837,0.8478637293740409,0.05387061416238415,20.923394264344495,yaw,9.885671216900393,6.520597518154097,7.430001380664386,0.058162687530579404,27.776749963139668
15_straight_road,15 straight_road,temporal_phase,,,1723528362.235453,1723528378.383415,332,7.80296215874076,11.028536902102314,7.013139765703877,3.384104267598835,0.49992737818867633,24.637302255012933,yaw,16.165258192864485,15.813142862613157,3.3301153870121114,0.412815646195896,15.81091410505287
