stamp,time_from_start_s,gt_stamp,match_dt_s,output_x_m,output_y_m,output_z_m,output_yaw_rad,gt_x_m,gt_y_m,gt_z_m,gt_yaw_rad,x_error_m,y_error_m,z_error_m,yaw_error_rad,yaw_error_deg,position_error_m
1723528213.7380805,0.0,1723528213.8162684,-0.07818794250488281,0.0029023897479489294,0.0034140710000866237,0.0015502774095948622,-0.0013835804861692849,0.0,0.0,0.0,0.0,0.0029023897479489294,0.0034140710000866237,0.0015502774095948622,-0.0013835804861692849,-0.0792733224741586,0.004741635486763158
1723528213.7380805,0.0,1723528213.8162684,-0.07818794250488281,0.0029023897479489294,0.0034140710000866237,0.0015502774095948622,-0.0013835804861692849,0.0,0.0,0.0,0.0,0.0029023897479489294,0.0034140710000866237,0.0015502774095948622,-0.0013835804861692849,-0.0792733224741586,0.004741635486763158
1723528213.834521,0.09644055366516113,1723528213.8162684,0.01825261116027832,0.019543116499168144,-0.01534369353830752,-0.009418984315490443,-0.002381051463702648,0.0,0.0,0.0,0.0,0.019543116499168144,-0.01534369353830752,-0.009418984315490443,-0.0023810514637026482,-0.13642419967360886,0.026572158351045046
1723528213.834521,0.09644055366516113,1723528213.8162684,0.01825261116027832,0.019543116499168144,-0.01534369353830752,-0.009418984315490443,-0.002381051463702648,0.0,0.0,0.0,0.0,0.019543116499168144,-0.01534369353830752,-0.009418984315490443,-0.0023810514637026482,-0.13642419967360886,0.026572158351045046
1723528213.9422252,0.20414471626281738,1723528213.896839,0.045386314392089844,0.01174497579059612,-0.00722997196117119,-0.006917706533206057,-0.0014230049610162868,0.009284999999999998,0.004751,-0.0049169999999999995,-0.0013358844,0.0024599757905961212,-0.011980971961171191,-0.002000706533206057,-8.712056101628682e-05,-0.004991640455045205,0.012393465885566583
1723528213.9422252,0.20414471626281738,1723528213.896839,0.045386314392089844,0.01174497579059612,-0.00722997196117119,-0.006917706533206057,-0.0014230049610162868,0.009284999999999998,0.004751,-0.0049169999999999995,-0.0013358844,0.0024599757905961212,-0.011980971961171191,-0.002000706533206057,-8.712056101628682e-05,-0.004991640455045205,0.012393465885566583
1723528214.039425,0.3013443946838379,1723528214.0182934,0.021131515502929688,0.004178106007605665,-0.008161885154588598,-0.005526065417889364,-0.0019238864924020541,-0.004325000000000001,0.005633,-0.0017490000000000001,-0.0012780279,0.008503106007605666,-0.013794885154588599,-0.0037770654178893638,-0.000645858592402054,-0.03700497150689779,0.016639347684806766
1723528214.039425,0.3013443946838379,1723528214.0182934,0.021131515502929688,0.004178106007605665,-0.008161885154588598,-0.005526065417889364,-0.0019238864924020541,-0.004325000000000001,0.005633,-0.0017490000000000001,-0.0012780279,0.008503106007605666,-0.013794885154588599,-0.0037770654178893638,-0.000645858592402054,-0.03700497150689779,0.016639347684806766
1723528214.1430473,0.4049668312072754,1723528214.105362,0.037685394287109375,0.009600284851561211,-0.01007346612580095,-0.004081185311819802,-0.0003823154362654894,-0.0023160000000000004,0.0037160000000000006,-0.000644,-0.0006410227999999999,0.011916284851561211,-0.01378946612580095,-0.003437185311819802,0.00025870736373451056,0.014822840070943307,0.0185461980892567
1723528214.1430473,0.4049668312072754,1723528214.105362,0.037685394287109375,0.009600284851561211,-0.01007346612580095,-0.004081185311819802,-0.0003823154362654894,-0.0023160000000000004,0.0037160000000000006,-0.000644,-0.0006410227999999999,0.011916284851561211,-0.01378946612580095,-0.003437185311819802,0.00025870736373451056,0.014822840070943307,0.0185461980892567
1723528214.238138,0.5000574588775635,1723528214.2128062,0.025331735610961914,0.005928817691544044,-0.008471554214843365,-0.007587616150275494,-0.0021121061330473387,-0.006347,0.01653,-0.002153,-0.00033061439999999994,0.012275817691544044,-0.025001554214843364,-0.005434616150275493,-0.0017814917330473384,-0.10207195754105922,0.02837795739398121
1723528214.238138,0.5000574588775635,1723528214.2128062,0.025331735610961914,0.005928817691544044,-0.008471554214843365,-0.007587616150275494,-0.0021121061330473387,-0.006347,0.01653,-0.002153,-0.00033061439999999994,0.012275817691544044,-0.025001554214843364,-0.005434616150275493,-0.0017814917330473384,-0.10207195754105922,0.02837795739398121
1723528214.339594,0.6015133857727051,1723528214.2956884,0.04390549659729004,0.0040467221230957645,0.0015956143119431818,-0.008396412572797989,-0.003252912570217744,0.004173,0.011807000000000002,-0.0016250000000000001,-0.0005500508,-0.00012627787690423515,-0.01021138568805682,-0.006771412572797989,-0.0027028617702177433,-0.1548625720407352,0.012253178036880627
1723528214.339594,0.6015133857727051,1723528214.2956884,0.04390549659729004,0.0040467221230957645,0.0015956143119431818,-0.008396412572797989,-0.003252912570217744,0.004173,0.011807000000000002,-0.0016250000000000001,-0.0005500508,-0.00012627787690423515,-0.01021138568805682,-0.006771412572797989,-0.0027028617702177433,-0.1548625720407352,0.012253178036880627
1723528214.440498,0.7024176120758057,1723528214.3964171,0.04408097267150879,0.0033793335138246326,-0.004300675490206747,-0.00529992778144663,-0.002020893679915937,-0.005819,0.00451,0.001546,-0.0009173305999999999,0.009198333513824633,-0.008810675490206747,-0.0068459277814466295,-0.0011035630799159373,-0.0632295069056416,0.01446043115588405
1723528214.440498,0.7024176120758057,1723528214.3964171,0.04408097267150879,0.0033793335138246326,-0.004300675490206747,-0.00529992778144663,-0.002020893679915937,-0.005819,0.00451,0.001546,-0.0009173305999999999,0.009198333513824633,-0.008810675490206747,-0.0068459277814466295,-0.0011035630799159373,-0.0632295069056416,0.01446043115588405
1723528214.5407207,0.8026401996612549,1723528214.4971173,0.04360342025756836,0.006151765328077814,-0.002445943056340494,-0.008715406081381263,-0.0014294581438781052,-0.005005000000000001,0.008726000000000001,0.001153,0.000872361,0.011156765328077814,-0.011171943056340495,-0.009868406081381263,-0.0023018191438781053,-0.13188452214663182,0.018619107465906
1723528214.5407207,0.8026401996612549,1723528214.4971173,0.04360342025756836,0.006151765328077814,-0.002445943056340494,-0.008715406081381263,-0.0014294581438781052,-0.005005000000000001,0.008726000000000001,0.001153,0.000872361,0.011156765328077814,-0.011171943056340495,-0.009868406081381263,-0.0023018191438781053,-0.13188452214663182,0.018619107465906
1723528214.642097,0.9040164947509766,1723528214.625313,0.016783952713012695,0.0003411721051456585,-0.0030018675999482587,-0.003862416454925961,-0.0014463018771430315,-0.008603000000000001,0.0023710000000000003,0.000852,-0.0003662803,0.00894417210514566,-0.005372867599948259,-0.004714416454925961,-0.0010800215771430315,-0.06188067815335856,0.011449525903002106
1723528214.642097,0.9040164947509766,1723528214.625313,0.016783952713012695,0.0003411721051456585,-0.0030018675999482587,-0.003862416454925961,-0.0014463018771430315,-0.008603000000000001,0.0023710000000000003,0.000852,-0.0003662803,0.00894417210514566,-0.005372867599948259,-0.004714416454925961,-0.0010800215771430315,-0.06188067815335856,0.011449525903002106
1723528214.741745,1.003664493560791,1723528214.7914536,-0.04970860481262207,0.004534016341988579,-0.003262432679898724,-0.010385257100710789,-0.0013960113965673729,-0.004191,-0.0002149999999999999,0.0031899999999999997,-0.0005914283,0.008725016341988578,-0.0030474326798987242,-0.013575257100710789,-0.0008045830965673729,-0.04609921570087722,0.016422556483595398
