stamp,x_error_m,y_error_m,z_error_m,yaw_error_rad,position_error_m
1621218775.9687622,0.020657817195506672,-0.003809046953740789,-0.0007508107131921423,0.0005943252327752965,0.021019466375382066
1621218775.9687622,0.020657817195506672,-0.003809046953740789,0.000999999770190411,0.0005943252327751549,0.02102984188050766
1621218775.9687622,0.020657817195506672,-0.003809046953740789,0.000999999770190411,0.0005943252327751549,0.02102984188050766
1621218776.0771687,0.00536995045591739,-0.005024051519882755,0.000999999770190411,0.0008088867368150224,0.00742141907682247
1621218776.1698334,0.011595043846434339,-0.007090779742854047,0.000999999770190411,-0.0005065163852082509,0.013628066579775173
1621218776.1698334,0.011595043846434339,-0.007090779742854047,0.000999999770190411,-0.0005065163852082509,0.013628066579775173
1621218776.2749252,0.008352635906607713,-0.006844928795079341,0.000999999770190411,0.0002257999870909512,0.01084525593697261
1621218776.3636448,0.009296947542776516,-0.007942224669714998,0.000999999770190411,-0.00020007213102933395,0.012268339979709915
1621218776.3636448,0.009296947542776516,-0.007942224669714998,0.000999999770190411,-0.00020007213102933395,0.012268339979709915
1621218776.4777253,0.011043455712228714,-0.006886775087530971,0.000999999770190411,-5.457011688679388e-05,0.013053182934233899
1621218776.571565,0.009777058738533588,-0.007675691471064113,-0.01400000062984029,-0.0001965660687445502,0.0187218357746037
1621218776.571565,0.009777058738533588,-0.007675691471064113,-0.01400000062984029,-0.0001965660687445502,0.0187218357746037
1621218776.6823988,0.009772879607771214,-0.007806954458787195,-0.01400000062984029,-0.00011089662240540744,0.018773857658592605
1621218776.771848,0.009995493395788172,-0.006869069423652408,-0.01400000062984029,-0.0004093503090189275,0.018522797321347817
1621218776.771848,0.009995493395788172,-0.006869069423652408,-0.01400000062984029,-0.0004093503090189275,0.018522797321347817
1621218776.8802657,0.01014420910265902,-0.007128493512160879,-0.01400000062984029,-0.00011981860346380369,0.018700813236512424
1621218776.971277,0.010343239148908001,-0.006450038030800749,-0.01400000062984029,-0.00015060821977544756,0.01856301711268423
1621218777.0849442,0.008826348803818098,-0.006233045479023643,-0.01400000062984029,-0.0001951372340091327,0.01768488922175558
1621218777.0958788,0.009288047710802135,-0.007113252257355143,-0.01400000062984029,-8.497589795056538e-05,0.01824462127835032
1621218777.1784673,0.009229401825388834,-0.007444095062669097,-0.01400000062984029,-0.00018084170694479863,0.018346564446568018
1621218777.1784673,0.009229401825388834,-0.007444095062669097,-0.01400000062984029,-0.00018084170694479863,0.018346564446568018
