stamp,time_from_start_s,x_error_m,y_error_m,z_error_m,yaw_error_rad,yaw_error_deg,position_error_m,relative_x_error_m,relative_y_error_m,relative_z_error_m,relative_yaw_error_rad,relative_yaw_error_deg,relative_position_error_m
1723528273.9355915,0.0,1.7120573111572241,1.2444983735351585,0.46062318305015565,-0.03910772562137588,-2.2407076244604727,2.166123301010775,0.0,0.0,0.0,0.0,0.0,0.0
1723528273.9355915,0.0,1.7120573111572241,1.2444983735351585,0.46062318305015565,-0.03910772562137588,-2.2407076244604727,2.166123301010775,0.0,0.0,0.0,0.0,0.0,0.0
1723528274.441774,0.5061824321746826,1.751154008178709,1.2600678801269538,0.4970023262176514,-0.03859322694907544,-2.211229021972573,2.213893117373499,0.03909669702148477,0.015569506591795346,0.03637914316749574,0.0005144986723004397,0.029478602487899585,0.05562736117328313
1723528274.441774,0.5061824321746826,1.751154008178709,1.2600678801269538,0.4970023262176514,-0.03859322694907544,-2.211229021972573,2.213893117373499,0.03909669702148477,0.015569506591795346,0.03637914316749574,0.0005144986723004397,0.029478602487899585,0.05562736117328313
1723528274.9424107,1.006819248199463,1.7661601839599612,1.3151924846191392,0.5278677907123566,-0.037758436003496154,-2.163399024015145,2.264441977944167,0.05410287280273707,0.07069411108398072,0.06724460766220092,0.0013492896178797231,0.07730860044532771,0.11156440044703633
1723528274.9424107,1.006819248199463,1.7661601839599612,1.3151924846191392,0.5278677907123566,-0.037758436003496154,-2.163399024015145,2.264441977944167,0.05410287280273707,0.07069411108398072,0.06724460766220092,0.0013492896178797231,0.07730860044532771,0.11156440044703633
1723528275.4545352,1.5189437866210938,1.7784238022460919,1.3637323972167934,0.5653515817375183,-0.0360668989827313,-2.0664810918351857,2.311315573994002,0.06636649108886772,0.11923402368163494,0.10472839868736267,0.003040826638644578,0.174226532625287,0.17201540929341366
1723528275.4545352,1.5189437866210938,1.7784238022460919,1.3637323972167934,0.5653515817375183,-0.0360668989827313,-2.0664810918351857,2.311315573994002,0.06636649108886772,0.11923402368163494,0.10472839868736267,0.003040826638644578,0.174226532625287,0.17201540929341366
1723528276.0543623,2.1187708377838135,1.776451341552736,1.4510171247558574,0.5872069525222778,-0.036381780775822214,-2.0845224896248067,2.3677081894375775,0.06439403039551195,0.20651875122069896,0.1265837694721222,0.002725944845553663,0.1561851348356659,0.2506392556047564
1723528276.0543623,2.1187708377838135,1.776451341552736,1.4510171247558574,0.5872069525222778,-0.036381780775822214,-2.0845224896248067,2.3677081894375775,0.06439403039551195,0.20651875122069896,0.1265837694721222,0.002725944845553663,0.1561851348356659,0.2506392556047564
1723528276.5640998,2.6285083293914795,1.793028182617192,1.4820609973144556,0.5816419279708862,-0.03611251367631452,-2.0690946212612866,2.397866175538977,0.08097087145996795,0.23756262377929716,0.12101874492073056,0.00299521194506136,0.17161300319918613,0.2786356381801857
1723528276.5640998,2.6285083293914795,1.793028182617192,1.4820609973144556,0.5816419279708862,-0.03611251367631452,-2.0690946212612866,2.397866175538977,0.08097087145996795,0.23756262377929716,0.12101874492073056,0.00299521194506136,0.17161300319918613,0.2786356381801857
1723528277.0687106,3.1331191062927246,1.797223913330079,1.515332194824218,0.6095382730941773,-0.03560392011829272,-2.0399543568990954,2.4285350237711,0.08516660217285477,0.27083382128905953,0.14891509004402165,0.003503805503083157,0.20075326756137707,0.32059322033150145
1723528277.0687106,3.1331191062927246,1.797223913330079,1.515332194824218,0.6095382730941773,-0.03560392011829272,-2.0399543568990954,2.4285350237711,0.08516660217285477,0.27083382128905953,0.14891509004402165,0.003503805503083157,0.20075326756137707,0.32059322033150145
1723528277.674291,3.738699436187744,1.7700205388183647,1.6026086022949215,0.618569660861969,-0.03734868893306498,-2.1399222462115888,2.4665675472865987,0.05796322766114059,0.35811022875976306,0.1579464778118133,0.0017590366883109,0.10078537824888384,0.39566369754682407
1723528277.674291,3.738699436187744,1.7700205388183647,1.6026086022949215,0.618569660861969,-0.03734868893306498,-2.1399222462115888,2.4665675472865987,0.05796322766114059,0.35811022875976306,0.1579464778118133,0.0017590366883109,0.10078537824888384,0.39566369754682407
1723528278.2761009,4.340509414672852,1.7399447902832037,1.6577034353027358,0.6420858655815125,-0.0362988011670784,-2.0797681082581394,2.4875013188795925,0.027887479125979553,0.4132050617675773,0.18146268253135683,0.002808924454297479,0.16093951620233343,0.4521557693028204
1723528278.2761009,4.340509414672852,1.7399447902832037,1.6577034353027358,0.6420858655815125,-0.0362988011670784,-2.0797681082581394,2.4875013188795925,0.027887479125979553,0.4132050617675773,0.18146268253135683,0.002808924454297479,0.16093951620233343,0.4521557693028204
1723528278.7767115,4.841120004653931,1.79904151049805,1.6942748054199228,0.6577894594726562,-0.03392454044038429,-1.943732989154903,2.5573041363453726,0.0869841993408258,0.44977643188476435,0.19716627642250056,0.0051831851809915905,0.2969746353055699,0.4987380376232281
1723528278.7767115,4.841120004653931,1.79904151049805,1.6942748054199228,0.6577894594726562,-0.03392454044038429,-1.943732989154903,2.5573041363453726,0.0869841993408258,0.44977643188476435,0.19716627642250056,0.0051831851809915905,0.2969746353055699,0.4987380376232281
1723528279.27872,5.343128442764282,1.5309066691894557,1.6886285273437522,0.6855485187149047,-0.02800734359031454,-1.6047025830978014,2.3801508995523966,-0.18115064196776842,0.4441301538085938,0.2249253356647491,0.011100382031061338,0.6360050413626713,0.5297721729491648
1723528279.27872,5.343128442764282,1.5309066691894557,1.6886285273437522,0.6855485187149047,-0.02800734359031454,-1.6047025830978014,2.3801508995523966,-0.18115064196776842,0.4441301538085938,0.2249253356647491,0.011100382031061338,0.6360050413626713,0.5297721729491648
1723528279.7916565,5.856065034866333,1.566081344970705,1.7170222985839843,0.7074535206184387,-0.025254168818810374,-1.4469572884287178,2.429252320516604,-0.1459759661865192,0.4725239250488258,0.24683033756828304,0.013853556802565503,0.7937503360317548,0.5527323565630193
1723528279.7916565,5.856065034866333,1.566081344970705,1.7170222985839843,0.7074535206184387,-0.025254168818810374,-1.4469572884287178,2.429252320516604,-0.1459759661865192,0.4725239250488258,0.24683033756828304,0.013853556802565503,0.7937503360317548,0.5527323565630193
1723528280.3891747,6.453583240509033,1.6017295000000047,1.7381155200195337,0.743039289691925,-0.0239159748404556,-1.3702844212991683,2.477638056320761,-0.11032781115721946,0.49361714648437527,0.28241610664176936,0.015191750780920278,0.8704232031613045,0.579300414732128
1723528280.3891747,6.453583240509033,1.6017295000000047,1.7381155200195337,0.743039289691925,-0.0239159748404556,-1.3702844212991683,2.477638056320761,-0.11032781115721946,0.49361714648437527,0.28241610664176936,0.015191750780920278,0.8704232031613045,0.579300414732128
