timestamp_s,x_m,y_m,z_m,qx,qy,qz,qw
1723528213.7586362,-0.00994180603124764,0.0031211710538457927,0.0009909421018036613,-8.758725763601063e-05,-1.79645873520704e-05,-0.0001200224429944006,0.9999999888001794
1723528213.8920312,-0.005763440953999441,-0.005277434561838812,-0.0032773487339111174,0.0001054044707651579,2.4282679621003164e-05,-0.0009699093836899128,0.9999995237879047
1723528214.025418,-0.02096615190417798,0.00042587099054333145,-0.00689882499985442,0.0001403201147403722,0.0003348236763048549,-0.0009119031947937224,0.9999995183178513
1723528214.1587796,-0.02659363934917969,0.010865572837421615,-0.0007972149102030311,0.00011875787493850302,9.333375283823302e-05,-0.0012501489493732222,0.9999992071561767
1723528214.258801,-0.020180952516906266,0.008807362748405096,0.006406604926022288,8.903686905105774e-05,0.00038330426651793554,-0.001550269722616073,0.9999987209062131
1723528214.392161,-0.018352634138039562,0.004559400105737832,0.0042453720601839506,0.00013202882780574704,0.00034099873295518165,-0.0007887447284594849,0.9999996220849316
1723528214.4921796,-0.015355108847439935,0.00214768174336204,0.0005775061836417392,8.122284357736556e-05,0.0003956881209866745,-0.0008721358489674181,0.999999538106304
1723528214.6588776,-0.01037777108958557,0.004641985295461379,0.0029528448331293928,3.5430362580753376e-05,0.0002900796624512427,-0.0010854840632845827,0.9999993681612139
1723528214.7922347,-0.0186639657977307,0.004914661550511184,0.0026685450814111045,-2.1778463917135905e-05,0.00024042597846132393,-0.0006857046467637038,0.9999997357650575
1723528214.9255903,-0.014521414877309236,0.0048219993008449605,0.0005900474133540131,7.011811851746401e-05,0.0003220491014039313,-0.0006926049844536603,0.9999997058330373
1723528215.0256162,-0.013060228487538749,0.005588605194779952,0.0013106342844143714,2.355027231720053e-05,0.0003259122181681907,-0.0010439710668448713,0.9999994016753321
1723528215.1590111,-0.017502647236897893,0.006570290203814115,-0.00017238920271552428,3.874144755455029e-05,0.0003046553882322863,-0.0007340643370312572,0.9999996834168217
1723528215.3591044,-0.01825793761257057,0.0070549361529752995,-0.0010345785514660002,6.083867664578051e-05,0.0002797126744745153,-0.0006440832650991952,0.9999997516080806
1723528215.4925003,-0.013292195275967226,0.006181539807367719,-0.00035684134197408305,6.843362422570896e-05,0.0003172490691056682,-0.0006370119518588084,0.9999997444427876
1723528215.5925484,-0.014267988865066774,0.004311169598457884,0.0015563534124867309,5.1563286050122914e-05,0.00031189672774282806,-0.00047045532715811656,0.9999998393667092
1723528215.6925955,-0.014480762481784794,0.004124811762744866,0.0016468513108272706,-1.4872386838398517e-05,0.00027589320872291946,-0.0006852945889697459,0.9999997270165006
1723528215.8259926,-0.012829091699301132,0.004956649160885894,0.0011709456428634704,2.656853112489369e-05,0.0002826379404648052,-0.00025420468561132705,0.9999999273949401
1723528215.9593902,-0.004577433150438097,0.005610600978725141,0.001455926945266989,1.9530056421674283e-05,0.0003009241129648788,-0.00023015490087460226,0.9999999280459859
1723528216.0594373,-0.0043376441927085625,0.00534648061212576,-0.00047423301204417047,3.32645930285306e-05,0.00025558753554027287,-8.529825958701522e-06,0.9999999667478596
1723528216.1928315,0.001662316292726815,0.0012006161055084876,-0.0014319729191065826,-1.0768267967136191e-05,0.00026851655152039126,6.647731863514741e-05,0.9999999616818352
1723528216.2928767,0.011345912595016742,0.004922176368072987,0.0013549400283132192,-1.6586423989917315e-06,0.00024480818839000466,0.0004140914795286145,0.9999998842972164
1723528216.3929234,0.009723120039807978,0.0018003164144691627,0.0015572058340591068,3.984148586403369e-05,0.0002772237055538229,0.0007557133805986156,0.9999996752284269
1723528216.526318,0.014515069546661402,-0.0019219667328926762,0.0006646803147146677,3.3399777693768355e-05,0.00028638022000762934,0.0007870676367941816,0.9999996486976179
