stamp,x,y,z,qx,qy,qz,qw,yaw,vx,vy,vz,algorithm,run_id
1723528213.738808632,0.0029016565445568873,0.0034117203868174626,0.0015490937342919778,0.0010575273894577748,0.00014812453509815572,-0.0006920131124763207,0.9999991904060697,-0.0013837123158249923,0.0,0.0,0.0,fast_livo2,2
1723528213.738808632,0.0029016565445568873,0.0034117203868174626,0.0,0.0,0.0,-0.0006918561027180159,0.9999997606675379,-0.0013837123158251252,0.0,0.0,0.0,fast_livo2,2
1723528213.837635040,0.019529493304488898,-0.015341188232262576,0.0,0.0,0.0,-0.0011910634783677768,0.9999992906836437,-0.0023821275199629177,1.7016118289671004e-17,-1.9137402937282783e-17,0.0,fast_livo2,2
1723528213.941342115,0.011718151450832996,-0.007195901122669742,0.0,0.0,0.0,-0.0007117038328661714,0.9999997467387951,-0.0014234077858970018,-7.943997259866106e-13,8.244211536996603e-13,0.0,fast_livo2,2
1723528214.034344196,0.004180377712803688,-0.00814923131918789,0.0,0.0,0.0,-0.000956913824426528,0.9999995421578615,-0.0019138279409300907,-2.1661231293899907e-12,6.318237550650431e-13,0.0,fast_livo2,2
1723528214.137051344,0.00954604783730501,-0.010014116833722485,0.0,0.0,0.0,-0.00019185784027023304,0.9999999815952844,-0.0003837156828945254,-5.460373127231469e-13,7.56216977855121e-14,0.0,fast_livo2,2
1723528214.234170198,0.005606374177467828,-0.008753871443335058,0.0,0.0,0.0,-0.0010655640597212964,0.9999994322864562,-0.002131128522732783,-1.9463184827651827e-12,5.265378705824253e-13,0.0,fast_livo2,2
1723528214.338452578,0.003743791842781373,0.0014775290400220072,0.0,0.0,0.0,-0.001610750201216148,0.9999987027410532,-0.003221501795473092,-2.732255173926992e-12,5.261892972122789e-12,0.0,fast_livo2,2
1723528214.441713095,0.004058849636298176,-0.004060895837974687,0.0,0.0,0.0,-0.0009859077352020447,0.9999995139928507,-0.0019718157898429567,-2.4054961751077564e-12,1.9993847276042996e-12,0.0,fast_livo2,2
1723528214.541857958,0.006178978455457096,-0.0024871449759574582,0.0,0.0,0.0,-0.0007204789449578693,0.9999997404550113,-0.001440958014580218,-1.0184266573646942e-12,2.809127537246707e-12,0.0,fast_livo2,2
1723528214.638412714,0.0011096797488012791,-0.002812200438827686,0.0,0.0,0.0,-0.0007728208625069267,0.9999997013739127,-0.0015456418788701856,-4.10847569208778e-12,2.426746622391767e-12,0.0,fast_livo2,2
1723528214.742462635,0.004827436326468603,-0.00366414405779197,0.0,0.0,0.0,-0.0007294959769353229,0.9999997339177744,-0.0014589920832746017,-1.1519985608347307e-12,1.6467412997718967e-12,0.0,fast_livo2,2
