key,label,type,sensor,perturbation_type,start,end,samples,relative_position_rmse_m,relative_position_max_m,relative_x_rmse_m,relative_y_rmse_m,relative_z_rmse_m,relative_yaw_rmse_deg,dominant_components,absolute_position_rmse_m,absolute_x_rmse_m,absolute_y_rmse_m,absolute_z_rmse_m,absolute_yaw_rmse_deg
01_straight_road,01 straight_road,temporal_phase,,,1723528213.157124,1723528321.185588,1133,0.70629189771707,1.5986918258329892,0.2734633022661175,0.44905716456451,0.47160760177055294,0.5004146579325767,"yaw,z",0.7071019464083599,0.27318234067273434,0.4508331818230965,0.47128973416182096,0.5571624745032612
02_left_turn,02 left_turn,temporal_phase,,,1723528321.185588,1723528237.046052,0,,,,,,,,,,,,
03_straight_road,03 straight_road,temporal_phase,,,1723528237.046052,1723528244.525495,82,0.19525224163763757,0.48214766205574044,0.11645037670089206,0.12179692748462077,0.09863192224654645,0.804809110164831,yaw,0.3802334514514498,0.06540745613661388,0.2520829784627246,0.2770442460217871,0.38776831734088407
04_left_turn,04 left_turn,temporal_phase,,,1723528244.525495,1723528250.465728,61,0.14528717982586495,0.24724998580823296,0.0875960440955501,0.04807154800294802,0.1054723847894032,0.5310962792176604,yaw,0.527581239593048,0.15026094160250084,0.1669527422411525,0.4773786711379408,0.5708964065795082
05_straight_road,05 straight_road,temporal_phase,,,1723528250.465728,1723528263.265728,134,0.4682037164598619,1.0088421281772182,0.422837249786358,0.13325879153040807,0.15055057216693346,0.2607750860597995,x,0.49301767239673777,0.3640654908627105,0.07173207816800699,0.3246186264219747,0.3212176519755934
06_trees_occlusion,06 trees_occlusion,temporal_phase,,,1723528263.265728,1723528273.585834,107,0.3806922866237938,0.4975018649984433,0.28636923849551854,0.04287491062265876,0.24714574319103413,0.2703376848421667,"x,yaw",0.37878086927888616,0.35589844459683523,0.04790167022157438,0.12048516114113635,0.3954720121699719
07_straight_road,07 straight_road,temporal_phase,,,1723528273.585834,1723528280.882174,76,0.20234039545559437,0.46616823849501654,0.13764428775101029,0.12326236311015079,0.08247469625979072,0.2391223970871536,yaw,0.42772806175833566,0.358380165645577,0.21983789343701757,0.07865273228925865,0.6684357298677875
08_left_turn,08 left_turn,temporal_phase,,,1723528280.882174,1723528285.674305,50,0.20398456753955416,0.5301094340236655,0.14767067436803977,0.14005383550730516,0.013711268565672546,0.7353811538311603,yaw,0.47896209866795764,0.23366362449655903,0.39140406349283785,0.14699952934904248,0.8546825809281223
09_straight_road,09 straight_road,temporal_phase,,,1723528285.674305,1723528306.69381,227,0.7260716127673275,1.1927042375568286,0.19880893532904492,0.3185571487583881,0.6214308787586967,1.3588366578930993,yaw,0.8921963023583382,0.1699426417963977,0.6987307250486119,0.528118466174204,0.6499949935099111
10_trees_building_occlusion,10 trees+building_occlusion,temporal_phase,,,1723528306.69381,1723528317.083501,107,0.33797182082289234,0.49466344295667847,0.21475122346442688,0.23589058309054692,0.11163555213315672,0.2122709934659023,"y,x",1.3685410575258414,0.40579301686378766,0.8723811490815165,0.9732357290634925,0.6926257832373204
11_u-turn,11 u-turn,temporal_phase,,,1723528317.083501,1723528334.696008,180,0.6794413585635168,1.4795589462084773,0.5834162234473711,0.3348398520114008,0.09564697303118257,4.086799895019859,yaw,1.476871740926497,0.6113891724371103,0.8947623293478804,1.003371213935243,3.782711886378598
12_speed_breaker,12 speed_breaker,temporal_phase,,,1723528334.696008,1723528336.569798,20,0.25046774117604603,0.33383559133141744,0.24731558424057007,0.03668344816230151,0.014947099802302811,0.7657030275383752,yaw,1.7839072409806127,0.09722240761537608,1.576162585041287,0.8298098296576752,7.6880345802437535
13_straight_road,13 straight_road,temporal_phase,,,1723528336.569798,1723528356.963645,215,4.22257655781006,7.640120289289967,1.74222323554912,3.8398818137392428,0.22387192900057212,8.49969480490647,yaw,5.574089664484139,1.6954985634898097,5.268528942274135,0.6620898680184362,3.5926920463473886
14_right_turn,14 right_turn,temporal_phase,,,1723528356.963645,1723528362.235453,55,2.7256156413078663,5.343510392153624,2.540223801543739,0.9833477913219368,0.09628490803358729,20.50929275346488,yaw,9.801385239695398,6.2385863206255445,7.552914712935128,0.3172895777529932,27.256568878865668
15_straight_road,15 straight_road,temporal_phase,,,1723528362.235453,1723528378.383415,166,7.904211365746801,11.157407020347788,7.129523223262896,3.410869001073779,0.11148354528767748,24.96434909960421,yaw,16.045049283767526,15.680604238249392,3.396578454400376,0.15972490421717822,16.025026282412725
