ros_time,wall_time,event,from_source,to_source,reason,pose_jump_m,orientation_jump_deg
0.0,1782464437.9996035,startup,none,none,fusion_node_started,0.0,0.0
1723528215.972754,1782464456.8886042,switch,none,lvisam,initial_healthy_source,0.0,0.0
1723528240.3434818,1782464481.257871,failure,lvisam,none,orb_fallback_disabled,0.0,0.0
